time_s,raw,expanding_mean,rm_90s
81.562500,-0.563708,-0.519023,-0.519023
82.031250,-0.564179,-0.519964,-0.519964
82.500000,-0.564510,-0.520873,-0.520873
82.968750,-0.564702,-0.521750,-0.521750
83.437500,-0.564755,-0.522593,-0.522593
83.906250,-0.564668,-0.523402,-0.523402
84.375000,-0.564441,-0.524176,-0.524176
84.843750,-0.564076,-0.524915,-0.524915
85.312500,-0.563571,-0.525618,-0.525618
85.781250,-0.562929,-0.526284,-0.526284
86.250000,-0.562149,-0.526914,-0.526914
86.718750,-0.561232,-0.527505,-0.527505
87.187500,-0.560180,-0.528059,-0.528059
87.656250,-0.558993,-0.528575,-0.528575
88.125000,-0.557673,-0.529052,-0.529052
88.593750,-0.556220,-0.529490,-0.529490
89.062500,-0.554637,-0.529889,-0.529889
89.531250,-0.552924,-0.530249,-0.530249
90.000000,-0.551084,-0.530569,-0.530569
90.468750,-0.549118,-0.530851,-0.530851
90.937500,-0.547027,-0.531092,-0.531092
91.406250,-0.544814,-0.531294,-0.531294
91.875000,-0.542481,-0.531456,-0.531456
92.343750,-0.540030,-0.531578,-0.531578
92.812500,-0.537463,-0.531661,-0.531661
93.281250,-0.534784,-0.531705,-0.531705
93.750000,-0.531994,-0.531709,-0.531709
94.218750,-0.529097,-0.531673,-0.531673
94.687500,-0.526096,-0.531599,-0.531599
95.156250,-0.522995,-0.531486,-0.531486
95.625000,-0.519795,-0.531334,-0.531334
96.093750,-0.516502,-0.531144,-0.531144
96.562500,-0.513120,-0.530916,-0.530916
97.031250,-0.509651,-0.530650,-0.530650
97.500000,-0.506102,-0.530347,-0.530347
97.968750,-0.502476,-0.530007,-0.530007
98.437500,-0.498778,-0.529631,-0.529631
98.906250,-0.495014,-0.529218,-0.529218
99.375000,-0.491189,-0.528771,-0.528771
99.843750,-0.487308,-0.528289,-0.528289
100.312500,-0.483378,-0.527773,-0.527773
100.781250,-0.479404,-0.527223,-0.527223
101.250000,-0.475393,-0.526641,-0.526641
101.718750,-0.471350,-0.526026,-0.526026
102.187500,-0.467284,-0.525381,-0.525381
102.656250,-0.463201,-0.524705,-0.524705
103.125000,-0.459107,-0.524000,-0.524000
103.593750,-0.455011,-0.523266,-0.523266
104.062500,-0.450919,-0.522504,-0.522504
104.531250,-0.446839,-0.521716,-0.521716
105.000000,-0.442778,-0.520902,-0.520902
105.468750,-0.438744,-0.520064,-0.520064
105.937500,-0.434744,-0.519202,-0.519202
106.406250,-0.430785,-0.518318,-0.518318
106.875000,-0.426875,-0.517412,-0.517412
107.343750,-0.423021,-0.516487,-0.516487
107.812500,-0.419230,-0.515543,-0.515543
108.281250,-0.415508,-0.514581,-0.514581
108.750000,-0.411861,-0.513603,-0.513603
109.218750,-0.408296,-0.512609,-0.512609
109.687500,-0.404819,-0.511602,-0.511602
110.156250,-0.401434,-0.510582,-0.510582
110.625000,-0.398145,-0.509550,-0.509550
111.093750,-0.394958,-0.508508,-0.508508
111.562500,-0.391875,-0.507458,-0.507458
112.031250,-0.388899,-0.506399,-0.506399
112.500000,-0.386032,-0.505334,-0.505334
112.968750,-0.383275,-0.504263,-0.504263
113.437500,-0.380629,-0.503188,-0.503188
113.906250,-0.378094,-0.502110,-0.502110
114.375000,-0.375668,-0.501029,-0.501029
114.843750,-0.373350,-0.499947,-0.499947
115.312500,-0.371135,-0.498865,-0.498865
115.781250,-0.369021,-0.497783,-0.497783
116.250000,-0.367002,-0.496702,-0.496702
116.718750,-0.365073,-0.495623,-0.495623
117.187500,-0.363227,-0.494546,-0.494546
117.656250,-0.361456,-0.493473,-0.493473
118.125000,-0.359752,-0.492403,-0.492403
118.593750,-0.358105,-0.491338,-0.491338
119.062500,-0.356505,-0.490276,-0.490276
119.531250,-0.354940,-0.489219,-0.489219
120.000000,-0.353399,-0.488166,-0.488166
120.468750,-0.351868,-0.487117,-0.487117
120.937500,-0.350336,-0.486073,-0.486073
121.406250,-0.348787,-0.485033,-0.485033
121.875000,-0.347208,-0.483997,-0.483997
122.343750,-0.345584,-0.482964,-0.482964
122.812500,-0.343898,-0.481934,-0.481934
123.281250,-0.342137,-0.480906,-0.480906
123.750000,-0.340283,-0.479879,-0.479879
124.218750,-0.338321,-0.478854,-0.478854
124.687500,-0.336236,-0.477828,-0.477828
125.156250,-0.334012,-0.476800,-0.476800
125.625000,-0.331634,-0.475771,-0.475771
126.093750,-0.329085,-0.474738,-0.474738
126.562500,-0.326352,-0.473700,-0.473700
127.031250,-0.323421,-0.472656,-0.472656
127.500000,-0.320277,-0.471606,-0.471606
127.968750,-0.316908,-0.470546,-0.470546
128.437500,-0.313302,-0.469476,-0.469476
128.906250,-0.309447,-0.468395,-0.468395
129.375000,-0.305332,-0.467301,-0.467301
129.843750,-0.300949,-0.466192,-0.466192
130.312500,-0.296289,-0.465066,-0.465066
130.781250,-0.291344,-0.463924,-0.463924
131.250000,-0.286108,-0.462761,-0.462761
131.718750,-0.280576,-0.461578,-0.461578
132.187500,-0.274744,-0.460373,-0.460373
132.656250,-0.268607,-0.459144,-0.459144
133.125000,-0.262166,-0.457889,-0.457889
133.593750,-0.255418,-0.456608,-0.456608
134.062500,-0.248365,-0.455298,-0.455298
134.531250,-0.241007,-0.453959,-0.453959
135.000000,-0.233347,-0.452588,-0.452588
135.468750,-0.225390,-0.451186,-0.451186
135.937500,-0.217138,-0.449750,-0.449750
136.406250,-0.208598,-0.448280,-0.448280
136.875000,-0.199777,-0.446773,-0.446773
137.343750,-0.190680,-0.445231,-0.445231
137.812500,-0.181316,-0.443650,-0.443650
138.281250,-0.171694,-0.442032,-0.442032
138.750000,-0.161824,-0.440374,-0.440374
139.218750,-0.151715,-0.438676,-0.438676
139.687500,-0.141379,-0.436937,-0.436937
140.156250,-0.130826,-0.435157,-0.435157
140.625000,-0.120068,-0.433336,-0.433336
141.093750,-0.109118,-0.431473,-0.431473
141.562500,-0.097988,-0.429567,-0.429567
142.031250,-0.086691,-0.427619,-0.427619
142.500000,-0.075240,-0.425628,-0.425628
142.968750,-0.063649,-0.423594,-0.423594
143.437500,-0.051931,-0.421518,-0.421518
143.906250,-0.040100,-0.419399,-0.419399
144.375000,-0.028171,-0.417238,-0.417238
144.843750,-0.016157,-0.415034,-0.415034
145.312500,-0.004073,-0.412788,-0.412788
145.781250,0.008068,-0.410501,-0.410501
146.250000,0.020251,-0.408173,-0.408173
146.718750,0.032461,-0.405804,-0.405804
147.187500,0.044687,-0.403395,-0.403395
147.656250,0.056912,-0.400946,-0.400946
148.125000,0.069124,-0.398459,-0.398459
148.593750,0.081308,-0.395934,-0.395934
149.062500,0.093453,-0.393372,-0.393372
149.531250,0.105543,-0.390773,-0.390773
150.000000,0.117567,-0.388139,-0.387685
150.468750,0.129511,-0.385471,-0.384534
150.937500,0.141364,-0.382769,-0.381321
151.406250,0.153112,-0.380035,-0.378043
151.875000,0.164745,-0.377270,-0.374702
152.343750,0.176251,-0.374474,-0.371295
152.812500,0.187619,-0.371650,-0.367823
153.281250,0.198838,-0.368797,-0.364286
153.750000,0.209897,-0.365918,-0.360683
154.218750,0.220788,-0.363014,-0.357014
154.687500,0.231499,-0.360085,-0.353279
155.156250,0.242023,-0.357133,-0.349478
155.625000,0.252351,-0.354160,-0.345612
156.093750,0.262473,-0.351167,-0.341682
156.562500,0.272383,-0.348155,-0.337686
157.031250,0.282073,-0.345125,-0.333627
157.500000,0.291535,-0.342079,-0.329505
157.968750,0.300765,-0.339017,-0.325321
158.437500,0.309755,-0.335943,-0.321075
158.906250,0.318500,-0.332856,-0.316769
159.375000,0.326995,-0.329758,-0.312404
159.843750,0.335235,-0.326650,-0.307981
160.312500,0.343217,-0.323535,-0.303502
160.781250,0.350936,-0.320412,-0.298968
161.250000,0.358389,-0.317284,-0.294380
161.718750,0.365574,-0.314152,-0.289740
162.187500,0.372487,-0.311016,-0.285049
162.656250,0.379127,-0.307879,-0.280310
163.125000,0.385492,-0.304742,-0.275524
163.593750,0.391581,-0.301605,-0.270692
164.062500,0.397393,-0.298471,-0.265818
164.531250,0.402928,-0.295339,-0.260902
165.000000,0.408187,-0.292213,-0.255946
165.468750,0.413168,-0.289092,-0.250953
165.937500,0.417873,-0.285977,-0.245924
166.406250,0.422304,-0.282871,-0.240861
166.875000,0.426460,-0.279773,-0.235767
167.343750,0.430344,-0.276686,-0.230644
167.812500,0.433958,-0.273609,-0.225493
168.281250,0.437304,-0.270545,-0.220316
168.750000,0.440384,-0.267494,-0.215116
169.218750,0.443202,-0.264457,-0.209895
169.687500,0.445760,-0.261434,-0.204654
170.156250,0.448061,-0.258428,-0.199396
170.625000,0.450109,-0.255438,-0.194123
171.093750,0.451908,-0.252466,-0.188837
171.562500,0.453460,-0.249513,-0.183539
172.031250,0.454771,-0.246578,-0.178232
172.500000,0.455844,-0.243664,-0.172917
172.968750,0.456683,-0.240770,-0.167598
173.437500,0.457293,-0.237897,-0.162275
173.906250,0.457678,-0.235046,-0.156950
174.375000,0.457842,-0.232218,-0.151625
174.843750,0.457791,-0.229413,-0.146303
175.312500,0.457530,-0.226632,-0.140985
175.781250,0.457061,-0.223875,-0.135673
176.250000,0.456392,-0.221143,-0.130368
176.718750,0.455527,-0.218437,-0.125072
177.187500,0.454470,-0.215756,-0.119787
177.656250,0.453227,-0.213101,-0.114515
178.125000,0.451803,-0.210473,-0.109258
178.593750,0.450202,-0.207872,-0.104016
179.062500,0.448431,-0.205298,-0.098792
179.531250,0.446494,-0.202752,-0.093586
180.000000,0.444396,-0.200234,-0.088402
180.468750,0.442144,-0.197744,-0.083239
180.937500,0.439741,-0.195283,-0.078099
181.406250,0.437194,-0.192850,-0.072985
181.875000,0.434508,-0.190446,-0.067896
182.343750,0.431688,-0.188072,-0.062835
182.812500,0.428741,-0.185727,-0.057803
183.281250,0.425671,-0.183411,-0.052801
183.750000,0.422484,-0.181124,-0.047829
184.218750,0.419186,-0.178868,-0.042890
184.687500,0.415783,-0.176640,-0.037985
185.156250,0.412281,-0.174443,-0.033113
185.625000,0.408686,-0.172275,-0.028278
186.093750,0.405003,-0.170137,-0.023478
186.562500,0.401240,-0.168029,-0.018716
187.031250,0.397403,-0.165950,-0.013992
187.500000,0.393497,-0.163901,-0.009306
187.968750,0.389531,-0.161881,-0.004660
188.437500,0.385511,-0.159890,-0.000055
188.906250,0.381444,-0.157929,0.004510
189.375000,0.377336,-0.155997,0.009034
189.843750,0.373196,-0.154093,0.013516
190.312500,0.369031,-0.152218,0.017955
190.781250,0.364848,-0.150371,0.022352
191.250000,0.360655,-0.148553,0.026707
191.718750,0.356460,-0.146762,0.031018
192.187500,0.352271,-0.144999,0.035287
192.656250,0.348097,-0.143262,0.039512
193.125000,0.343944,-0.141553,0.043695
193.593750,0.339823,-0.139870,0.047835
194.062500,0.335741,-0.138212,0.051932
194.531250,0.331706,-0.136581,0.055987
195.000000,0.327726,-0.134974,0.060000
195.468750,0.323810,-0.133392,0.063971
195.937500,0.319965,-0.131834,0.067902
196.406250,0.316201,-0.130300,0.071793
196.875000,0.312523,-0.128789,0.075644
197.343750,0.308941,-0.127300,0.079456
197.812500,0.305460,-0.125833,0.083231
198.281250,0.302088,-0.124387,0.086968
198.750000,0.298831,-0.122962,0.090670
199.218750,0.295695,-0.121557,0.094336
199.687500,0.292686,-0.120172,0.097969
200.156250,0.289807,-0.118805,0.101569
200.625000,0.287063,-0.117457,0.105138
201.093750,0.284457,-0.116126,0.108677
201.562500,0.281992,-0.114812,0.112186
202.031250,0.279669,-0.113514,0.115668
202.500000,0.277490,-0.112232,0.119124
202.968750,0.275454,-0.110965,0.122555
203.437500,0.273561,-0.109713,0.125962
203.906250,0.271809,-0.108474,0.129347
204.375000,0.270195,-0.107249,0.132711
204.843750,0.268716,-0.106036,0.136055
205.312500,0.267367,-0.104835,0.139381
205.781250,0.266143,-0.103646,0.142689
206.250000,0.265037,-0.102468,0.145981
206.718750,0.264042,-0.101301,0.149257
207.187500,0.263150,-0.100144,0.152520
207.656250,0.262352,-0.098997,0.155769
208.125000,0.261640,-0.097859,0.159005
208.593750,0.261004,-0.096731,0.162230
209.062500,0.260432,-0.095611,0.165443
209.531250,0.259915,-0.094500,0.168645
210.000000,0.259441,-0.093398,0.171837
210.468750,0.258999,-0.092303,0.175019
210.937500,0.258576,-0.091217,0.178190
211.406250,0.258163,-0.090139,0.181351
211.875000,0.257747,-0.089068,0.184502
212.343750,0.257317,-0.088006,0.187642
212.812500,0.256863,-0.086951,0.190771
213.281250,0.256373,-0.085904,0.193889
213.750000,0.255837,-0.084865,0.196993
214.218750,0.255246,-0.083835,0.200085
214.687500,0.254591,-0.082812,0.203162
215.156250,0.253863,-0.081798,0.206224
215.625000,0.253054,-0.080793,0.209269
216.093750,0.252157,-0.079796,0.212297
216.562500,0.251165,-0.078808,0.215304
217.031250,0.250074,-0.077829,0.218291
217.500000,0.248879,-0.076860,0.221256
217.968750,0.247577,-0.075900,0.224196
218.437500,0.246163,-0.074950,0.227110
218.906250,0.244637,-0.074010,0.229995
219.375000,0.242998,-0.073080,0.232851
219.843750,0.241245,-0.072161,0.235675
220.312500,0.239379,-0.071253,0.238465
220.781250,0.237401,-0.070356,0.241219
221.250000,0.235315,-0.069470,0.243935
221.718750,0.233123,-0.068595,0.246610
222.187500,0.230832,-0.067732,0.249244
222.656250,0.228444,-0.066881,0.251832
223.125000,0.225968,-0.066042,0.254375
223.593750,0.223410,-0.065215,0.256869
224.062500,0.220777,-0.064400,0.259312
224.531250,0.218079,-0.063598,0.261703
225.000000,0.215325,-0.062807,0.264040
225.468750,0.212525,-0.062030,0.266321
225.937500,0.209689,-0.061264,0.268544
226.406250,0.206830,-0.060511,0.270708
226.875000,0.203960,-0.059770,0.272810
227.343750,0.201092,-0.059042,0.274851
227.812500,0.198239,-0.058325,0.276828
228.281250,0.195415,-0.057620,0.278740
228.750000,0.192636,-0.056927,0.280586
229.218750,0.189914,-0.056245,0.282365
229.687500,0.187266,-0.055574,0.284077
230.156250,0.184707,-0.054914,0.285720
230.625000,0.182252,-0.054264,0.287295
231.093750,0.179917,-0.053625,0.288800
231.562500,0.177717,-0.052994,0.290236
232.031250,0.175669,-0.052373,0.291603
232.500000,0.173786,-0.051760,0.292900
232.968750,0.172085,-0.051155,0.294127
233.437500,0.170580,-0.050557,0.295286
233.906250,0.169284,-0.049966,0.296377
234.375000,0.168212,-0.049381,0.297400
234.843750,0.167375,-0.048802,0.298356
235.312500,0.166786,-0.048227,0.299246
235.781250,0.166455,-0.047656,0.300070
236.250000,0.166393,-0.047088,0.300832
236.718750,0.166609,-0.046523,0.301530
237.187500,0.167110,-0.045959,0.302168
237.656250,0.167903,-0.045396,0.302746
238.125000,0.168995,-0.044834,0.303266
238.593750,0.170388,-0.044270,0.303730
239.062500,0.172087,-0.043705,0.304140
239.531250,0.174093,-0.043138,0.304497
240.000000,0.176406,-0.042568,0.304803
240.468750,0.179026,-0.041994,0.305061
240.937500,0.181952,-0.041415,0.305272
241.406250,0.185179,-0.040831,0.305439
241.875000,0.188705,-0.040241,0.305564
242.343750,0.192523,-0.039644,0.305649
242.812500,0.196627,-0.039040,0.305696
243.281250,0.201012,-0.038428,0.305707
243.750000,0.205667,-0.037807,0.305685
244.218750,0.210585,-0.037176,0.305632
244.687500,0.215756,-0.036536,0.305550
245.156250,0.221171,-0.035885,0.305441
245.625000,0.226818,-0.035223,0.305309
246.093750,0.232686,-0.034550,0.305153
246.562500,0.238765,-0.033865,0.304978
247.031250,0.245042,-0.033168,0.304785
247.500000,0.251505,-0.032458,0.304577
247.968750,0.258142,-0.031735,0.304355
248.437500,0.264941,-0.030999,0.304122
248.906250,0.271890,-0.030249,0.303879
249.375000,0.278976,-0.029486,0.303629
249.843750,0.286188,-0.028708,0.303373
250.312500,0.293514,-0.027916,0.303114
250.781250,0.300941,-0.027110,0.302854
251.250000,0.308459,-0.026290,0.302594
251.718750,0.316056,-0.025455,0.302336
252.187500,0.323721,-0.024605,0.302082
252.656250,0.331444,-0.023741,0.301834
253.125000,0.339213,-0.022862,0.301593
253.593750,0.347020,-0.021969,0.301361
254.062500,0.354854,-0.021061,0.301139
254.531250,0.362706,-0.020138,0.300929
255.000000,0.370568,-0.019201,0.300734
255.468750,0.378430,-0.018250,0.300553
255.937500,0.386286,-0.017285,0.300388
256.406250,0.394126,-0.016305,0.300241
256.875000,0.401944,-0.015312,0.300114
257.343750,0.409732,-0.014304,0.300006
257.812500,0.417484,-0.013284,0.299920
258.281250,0.425194,-0.012250,0.299857
258.750000,0.432854,-0.011202,0.299818
259.218750,0.440461,-0.010142,0.299804
259.687500,0.448008,-0.009069,0.299816
260.156250,0.455489,-0.007984,0.299854
260.625000,0.462901,-0.006886,0.299921
261.093750,0.470239,-0.005776,0.300016
261.562500,0.477498,-0.004655,0.300142
262.031250,0.484673,-0.003522,0.300297
262.500000,0.491761,-0.002379,0.300484
262.968750,0.498758,-0.001224,0.300704
263.437500,0.505659,-0.000059,0.300955
263.906250,0.512462,0.001117,0.301241
264.375000,0.519162,0.002302,0.301560
264.843750,0.525756,0.003497,0.301914
265.312500,0.532242,0.004702,0.302303
265.781250,0.538615,0.005915,0.302728
266.250000,0.544872,0.007137,0.303189
266.718750,0.551010,0.008368,0.303686
267.187500,0.557024,0.009606,0.304220
267.656250,0.562913,0.010853,0.304792
268.125000,0.568672,0.012106,0.305400
268.593750,0.574297,0.013367,0.306047
269.062500,0.579786,0.014634,0.306731
269.531250,0.585135,0.015907,0.307453
270.000000,0.590339,0.017187,0.308213
270.468750,0.595396,0.018471,0.309011
270.937500,0.600301,0.019762,0.309847
271.406250,0.605050,0.021056,0.310722
271.875000,0.609639,0.022356,0.311634
272.343750,0.614063,0.023659,0.312584
272.812500,0.618318,0.024966,0.313571
273.281250,0.622399,0.026276,0.314596
273.750000,0.626302,0.027589,0.315657
274.218750,0.630023,0.028905,0.316755
274.687500,0.633555,0.030222,0.317890
275.156250,0.636895,0.031541,0.319059
275.625000,0.640037,0.032861,0.320264
276.093750,0.642977,0.034181,0.321504
276.562500,0.645709,0.035502,0.322777
277.031250,0.648227,0.036823,0.324083
277.500000,0.650528,0.038142,0.325422
277.968750,0.652606,0.039461,0.326792
278.437500,0.654457,0.040778,0.328193
278.906250,0.656075,0.042093,0.329624
279.375000,0.657457,0.043405,0.331082
279.843750,0.658598,0.044714,0.332569
280.312500,0.659494,0.046019,0.334082
280.781250,0.660142,0.047320,0.335620
281.250000,0.660540,0.048616,0.337182
281.718750,0.660683,0.049908,0.338766
282.187500,0.660571,0.051193,0.340372
282.656250,0.660202,0.052473,0.341997
283.125000,0.659575,0.053745,0.343641
283.593750,0.658689,0.055011,0.345302
284.062500,0.657547,0.056269,0.346978
284.531250,0.656148,0.057519,0.348668
285.000000,0.654496,0.058760,0.350370
285.468750,0.652595,0.059992,0.352082
285.937500,0.650447,0.061214,0.353804
286.406250,0.648058,0.062427,0.355532
286.875000,0.645435,0.063629,0.357266
287.343750,0.642585,0.064820,0.359004
287.812500,0.639515,0.066000,0.360744
288.281250,0.636236,0.067169,0.362484
288.750000,0.632756,0.068325,0.364223
289.218750,0.629087,0.069470,0.365959
289.687500,0.625240,0.070602,0.367692
290.156250,0.621229,0.071721,0.369418
290.625000,0.617067,0.072827,0.371136
291.093750,0.612767,0.073920,0.372846
291.562500,0.608344,0.075000,0.374546
292.031250,0.603813,0.076066,0.376234
292.500000,0.599190,0.077118,0.377910
292.968750,0.594491,0.078157,0.379572
293.437500,0.589730,0.079182,0.381218
293.906250,0.584924,0.080194,0.382849
294.375000,0.580089,0.081192,0.384463
294.843750,0.575240,0.082176,0.386060
295.312500,0.570393,0.083147,0.387638
295.781250,0.565563,0.084104,0.389197
296.250000,0.560765,0.085048,0.390738
296.718750,0.556011,0.085978,0.392258
297.187500,0.551317,0.086896,0.393759
297.656250,0.546694,0.087801,0.395240
298.125000,0.542155,0.088694,0.396701
298.593750,0.537711,0.089574,0.398142
299.062500,0.533372,0.090443,0.399564
299.531250,0.529148,0.091300,0.400966
300.000000,0.525048,0.092145,0.402350
300.468750,0.521079,0.092980,0.403715
300.937500,0.517248,0.093804,0.405062
301.406250,0.513561,0.094617,0.406392
301.875000,0.510024,0.095421,0.407706
302.343750,0.506641,0.096214,0.409004
302.812500,0.503415,0.096999,0.410289
303.281250,0.500349,0.097775,0.411559
303.750000,0.497446,0.098542,0.412818
304.218750,0.494706,0.099301,0.414065
304.687500,0.492131,0.100052,0.415302
305.156250,0.489720,0.100795,0.416530
305.625000,0.487473,0.101532,0.417751
306.093750,0.485388,0.102262,0.418966
306.562500,0.483465,0.102985,0.420176
307.031250,0.481702,0.103702,0.421382
307.500000,0.480096,0.104414,0.422587
307.968750,0.478644,0.105120,0.423790
308.437500,0.477344,0.105821,0.424994
308.906250,0.476192,0.106517,0.426200
309.375000,0.475185,0.107209,0.427410
309.843750,0.474319,0.107896,0.428623
310.312500,0.473591,0.108580,0.429843
310.781250,0.472996,0.109260,0.431070
311.250000,0.472531,0.109936,0.432306
311.718750,0.472191,0.110610,0.433551
312.187500,0.471972,0.111280,0.434807
312.656250,0.471871,0.111948,0.436075
313.125000,0.471883,0.112613,0.437356
313.593750,0.472003,0.113276,0.438650
314.062500,0.472228,0.113937,0.439960
314.531250,0.472554,0.114596,0.441285
315.000000,0.472977,0.115254,0.442627
315.468750,0.473492,0.115910,0.443987
315.937500,0.474095,0.116565,0.445364
316.406250,0.474784,0.117219,0.446759
316.875000,0.475554,0.117871,0.448174
317.343750,0.476402,0.118523,0.449608
317.812500,0.477323,0.119174,0.451061
318.281250,0.478315,0.119825,0.452535
318.750000,0.479375,0.120475,0.454028
319.218750,0.480498,0.121125,0.455542
319.687500,0.481682,0.121775,0.457075
320.156250,0.482924,0.122424,0.458628
320.625000,0.484221,0.123074,0.460201
321.093750,0.485569,0.123723,0.461793
321.562500,0.486967,0.124373,0.463404
322.031250,0.488412,0.125023,0.465032
322.500000,0.489900,0.125674,0.466679
322.968750,0.491430,0.126324,0.468342
323.437500,0.492999,0.126976,0.470021
323.906250,0.494605,0.127628,0.471716
324.375000,0.496246,0.128280,0.473424
324.843750,0.497918,0.128933,0.475146
325.312500,0.499621,0.129587,0.476879
325.781250,0.501353,0.130241,0.478624
326.250000,0.503110,0.130897,0.480377
326.718750,0.504892,0.131553,0.482139
327.187500,0.506696,0.132210,0.483908
327.656250,0.508521,0.132868,0.485682
328.125000,0.510364,0.133526,0.487460
328.593750,0.512225,0.134186,0.489240
329.062500,0.514101,0.134847,0.491022
329.531250,0.515991,0.135509,0.492802
330.000000,0.517893,0.136171,0.494581
330.468750,0.519805,0.136835,0.496356
330.937500,0.521726,0.137500,0.498126
331.406250,0.523654,0.138166,0.499888
331.875000,0.525588,0.138832,0.501643
332.343750,0.527526,0.139500,0.503388
332.812500,0.529466,0.140169,0.505121
333.281250,0.531407,0.140839,0.506842
333.750000,0.533346,0.141510,0.508549
334.218750,0.535283,0.142182,0.510240
334.687500,0.537216,0.142855,0.511914
335.156250,0.539143,0.143529,0.513570
335.625000,0.541062,0.144204,0.515207
336.093750,0.542971,0.144880,0.516823
336.562500,0.544869,0.145557,0.518417
337.031250,0.546753,0.146234,0.519989
337.500000,0.548622,0.146913,0.521536
337.968750,0.550473,0.147592,0.523059
338.437500,0.552305,0.148272,0.524556
338.906250,0.554115,0.148953,0.526025
339.375000,0.555901,0.149635,0.527468
339.843750,0.557660,0.150317,0.528882
340.312500,0.559391,0.151000,0.530266
340.781250,0.561090,0.151684,0.531621
341.250000,0.562755,0.152368,0.532946
341.718750,0.564382,0.153052,0.534239
342.187500,0.565970,0.153737,0.535501
342.656250,0.567516,0.154422,0.536730
343.125000,0.569015,0.155107,0.537927
343.593750,0.570464,0.155793,0.539091
344.062500,0.571861,0.156478,0.540221
344.531250,0.573202,0.157164,0.541318
345.000000,0.574482,0.157849,0.542380
345.468750,0.575699,0.158534,0.543407
345.937500,0.576847,0.159218,0.544400
346.406250,0.577923,0.159903,0.545357
346.875000,0.578923,0.160586,0.546279
347.343750,0.579842,0.161269,0.547165
347.812500,0.580676,0.161951,0.548015
348.281250,0.581419,0.162632,0.548828
348.750000,0.582067,0.163312,0.549606
349.218750,0.582615,0.163990,0.550346
349.687500,0.583058,0.164667,0.551049
350.156250,0.583390,0.165343,0.551715
350.625000,0.583607,0.166016,0.552344
351.093750,0.583702,0.166688,0.552935
351.562500,0.583671,0.167357,0.553488
352.031250,0.583509,0.168024,0.554003
352.500000,0.583208,0.168688,0.554479
352.968750,0.582765,0.169350,0.554917
353.437500,0.582174,0.170008,0.555315
353.906250,0.581430,0.170663,0.555674
354.375000,0.580527,0.171315,0.555994
354.843750,0.579460,0.171963,0.556274
355.312500,0.578226,0.172606,0.556513
355.781250,0.576819,0.173246,0.556712
356.250000,0.575235,0.173881,0.556870
356.718750,0.573471,0.174511,0.556987
357.187500,0.571523,0.175137,0.557063
357.656250,0.569389,0.175756,0.557097
358.125000,0.567067,0.176371,0.557088
358.593750,0.564554,0.176979,0.557037
359.062500,0.561850,0.177581,0.556944
359.531250,0.558955,0.178177,0.556808
360.000000,0.555869,0.178767,0.556628
360.468750,0.552594,0.179349,0.556405
360.937500,0.549132,0.179924,0.556139
361.406250,0.545486,0.180492,0.555829
361.875000,0.541660,0.181052,0.555474
362.343750,0.537660,0.181604,0.555077
362.812500,0.533492,0.182147,0.554635
363.281250,0.529162,0.182683,0.554149
363.750000,0.524680,0.183210,0.553620
364.218750,0.520054,0.183728,0.553047
364.687500,0.515294,0.184237,0.552431
365.156250,0.510411,0.184738,0.551772
365.625000,0.505417,0.185229,0.551071
