time_s,raw,expanding_mean,rm_60s,rm_90s,rm_120s
85.781250,-0.621307,-0.630083,-0.630083,-0.630083,-0.630083
86.250000,-0.619657,-0.629900,-0.629900,-0.629900,-0.629900
86.718750,-0.617916,-0.629693,-0.629693,-0.629693,-0.629693
87.187500,-0.616083,-0.629462,-0.629462,-0.629462,-0.629462
87.656250,-0.614157,-0.629207,-0.629207,-0.629207,-0.629207
88.125000,-0.612137,-0.628928,-0.628928,-0.628928,-0.628928
88.593750,-0.610023,-0.628623,-0.628623,-0.628623,-0.628623
89.062500,-0.607812,-0.628292,-0.628292,-0.628292,-0.628292
89.531250,-0.605505,-0.627936,-0.627936,-0.627936,-0.627936
90.000000,-0.603099,-0.627554,-0.627554,-0.627554,-0.627554
90.468750,-0.600594,-0.627146,-0.627146,-0.627146,-0.627146
90.937500,-0.597987,-0.626710,-0.626710,-0.626710,-0.626710
91.406250,-0.595277,-0.626248,-0.626248,-0.626248,-0.626248
91.875000,-0.592462,-0.625759,-0.625759,-0.625759,-0.625759
92.343750,-0.589541,-0.625241,-0.625241,-0.625241,-0.625241
92.812500,-0.586510,-0.624696,-0.624696,-0.624696,-0.624696
93.281250,-0.583369,-0.624122,-0.624122,-0.624122,-0.624122
93.750000,-0.580114,-0.623519,-0.623519,-0.623519,-0.623519
94.218750,-0.576743,-0.622887,-0.622887,-0.622887,-0.622887
94.687500,-0.573252,-0.622225,-0.622225,-0.622225,-0.622225
95.156250,-0.569640,-0.621533,-0.621533,-0.621533,-0.621533
95.625000,-0.565904,-0.620811,-0.620811,-0.620811,-0.620811
96.093750,-0.562039,-0.620057,-0.620057,-0.620057,-0.620057
96.562500,-0.558044,-0.619272,-0.619272,-0.619272,-0.619272
97.031250,-0.553915,-0.618455,-0.618455,-0.618455,-0.618455
97.500000,-0.549648,-0.617606,-0.617606,-0.617606,-0.617606
97.968750,-0.545241,-0.616723,-0.616723,-0.616723,-0.616723
98.437500,-0.540690,-0.615807,-0.615807,-0.615807,-0.615807
98.906250,-0.535991,-0.614857,-0.614857,-0.614857,-0.614857
99.375000,-0.531142,-0.613872,-0.613872,-0.613872,-0.613872
99.843750,-0.526139,-0.612852,-0.612852,-0.612852,-0.612852
100.312500,-0.520979,-0.611796,-0.611796,-0.611796,-0.611796
100.781250,-0.515660,-0.610703,-0.610703,-0.610703,-0.610703
101.250000,-0.510178,-0.609574,-0.609574,-0.609574,-0.609574
101.718750,-0.504532,-0.608407,-0.608407,-0.608407,-0.608407
102.187500,-0.498719,-0.607201,-0.607201,-0.607201,-0.607201
102.656250,-0.492739,-0.605957,-0.605957,-0.605957,-0.605957
103.125000,-0.486589,-0.604674,-0.604674,-0.604674,-0.604674
103.593750,-0.480269,-0.603350,-0.603350,-0.603350,-0.603350
104.062500,-0.473780,-0.601986,-0.601986,-0.601986,-0.601986
104.531250,-0.467122,-0.600582,-0.600582,-0.600582,-0.600582
105.000000,-0.460295,-0.599135,-0.599135,-0.599135,-0.599135
105.468750,-0.453303,-0.597647,-0.597647,-0.597647,-0.597647
105.937500,-0.446148,-0.596117,-0.596117,-0.596117,-0.596117
106.406250,-0.438834,-0.594544,-0.594544,-0.594544,-0.594544
106.875000,-0.431364,-0.592928,-0.592928,-0.592928,-0.592928
107.343750,-0.423744,-0.591270,-0.591270,-0.591270,-0.591270
107.812500,-0.415981,-0.589568,-0.589568,-0.589568,-0.589568
108.281250,-0.408080,-0.587823,-0.587823,-0.587823,-0.587823
108.750000,-0.400050,-0.586035,-0.586035,-0.586035,-0.586035
109.218750,-0.391900,-0.584203,-0.584203,-0.584203,-0.584203
109.687500,-0.383637,-0.582329,-0.582329,-0.582329,-0.582329
110.156250,-0.375273,-0.580411,-0.580411,-0.580411,-0.580411
110.625000,-0.366817,-0.578452,-0.578452,-0.578452,-0.578452
111.093750,-0.358281,-0.576450,-0.576450,-0.576450,-0.576450
111.562500,-0.349676,-0.574407,-0.574407,-0.574407,-0.574407
112.031250,-0.341013,-0.572323,-0.572323,-0.572323,-0.572323
112.500000,-0.332305,-0.570199,-0.570199,-0.570199,-0.570199
112.968750,-0.323562,-0.568036,-0.568036,-0.568036,-0.568036
113.437500,-0.314799,-0.565834,-0.565834,-0.565834,-0.565834
113.906250,-0.306025,-0.563594,-0.563594,-0.563594,-0.563594
114.375000,-0.297254,-0.561318,-0.561318,-0.561318,-0.561318
114.843750,-0.288495,-0.559006,-0.559006,-0.559006,-0.559006
115.312500,-0.279761,-0.556659,-0.556659,-0.556659,-0.556659
115.781250,-0.271062,-0.554279,-0.554279,-0.554279,-0.554279
116.250000,-0.262407,-0.551867,-0.551867,-0.551867,-0.551867
116.718750,-0.253806,-0.549424,-0.549424,-0.549424,-0.549424
117.187500,-0.245267,-0.546951,-0.546951,-0.546951,-0.546951
117.656250,-0.236798,-0.544450,-0.544450,-0.544450,-0.544450
118.125000,-0.228407,-0.541921,-0.541921,-0.541921,-0.541921
118.593750,-0.220099,-0.539367,-0.539367,-0.539367,-0.539367
119.062500,-0.211881,-0.536789,-0.536789,-0.536789,-0.536789
119.531250,-0.203756,-0.534187,-0.534187,-0.534187,-0.534187
120.000000,-0.195728,-0.531563,-0.530820,-0.531563,-0.531563
120.468750,-0.187802,-0.528919,-0.527395,-0.528919,-0.528919
120.937500,-0.179978,-0.526255,-0.523912,-0.526255,-0.526255
121.406250,-0.172260,-0.523573,-0.520371,-0.523573,-0.523573
121.875000,-0.164648,-0.520875,-0.516773,-0.520875,-0.520875
122.343750,-0.157142,-0.518160,-0.513117,-0.518160,-0.518160
122.812500,-0.149742,-0.515431,-0.509405,-0.515431,-0.515431
123.281250,-0.142448,-0.512689,-0.505636,-0.512689,-0.512689
123.750000,-0.135259,-0.509934,-0.501810,-0.509934,-0.509934
124.218750,-0.128172,-0.507167,-0.497928,-0.507167,-0.507167
124.687500,-0.121187,-0.504390,-0.493990,-0.504390,-0.504390
125.156250,-0.114300,-0.501604,-0.489996,-0.501604,-0.501604
125.625000,-0.107509,-0.498809,-0.485947,-0.498809,-0.498809
126.093750,-0.100812,-0.496006,-0.481842,-0.496006,-0.496006
126.562500,-0.094204,-0.493197,-0.477683,-0.493197,-0.493197
127.031250,-0.087684,-0.490380,-0.473469,-0.490380,-0.490380
127.500000,-0.081248,-0.487559,-0.469201,-0.487559,-0.487559
127.968750,-0.074893,-0.484732,-0.464879,-0.484732,-0.484732
128.437500,-0.068614,-0.481902,-0.460504,-0.481902,-0.481902
128.906250,-0.062410,-0.479067,-0.456076,-0.479067,-0.479067
129.375000,-0.056277,-0.476230,-0.451595,-0.476230,-0.476230
129.843750,-0.050211,-0.473390,-0.447062,-0.473390,-0.473390
130.312500,-0.044209,-0.470547,-0.442478,-0.470547,-0.470547
130.781250,-0.038269,-0.467703,-0.437842,-0.467703,-0.467703
131.250000,-0.032387,-0.464858,-0.433156,-0.464858,-0.464858
131.718750,-0.026561,-0.462012,-0.428421,-0.462012,-0.462012
132.187500,-0.020787,-0.459165,-0.423635,-0.459165,-0.459165
132.656250,-0.015065,-0.456319,-0.418802,-0.456319,-0.456319
133.125000,-0.009390,-0.453472,-0.413920,-0.453472,-0.453472
133.593750,-0.003762,-0.450626,-0.408991,-0.450626,-0.450626
134.062500,0.001821,-0.447780,-0.404016,-0.447780,-0.447780
134.531250,0.007361,-0.444936,-0.398994,-0.444936,-0.444936
135.000000,0.012859,-0.442092,-0.393928,-0.442092,-0.442092
135.468750,0.018317,-0.439250,-0.388817,-0.439250,-0.439250
135.937500,0.023735,-0.436410,-0.383662,-0.436410,-0.436410
136.406250,0.029115,-0.433571,-0.378465,-0.433571,-0.433571
136.875000,0.034456,-0.430735,-0.373226,-0.430735,-0.430735
137.343750,0.039759,-0.427900,-0.367946,-0.427900,-0.427900
137.812500,0.045024,-0.425068,-0.362626,-0.425068,-0.425068
138.281250,0.050250,-0.422239,-0.357266,-0.422239,-0.422239
138.750000,0.055437,-0.419413,-0.351868,-0.419413,-0.419413
139.218750,0.060585,-0.416589,-0.346433,-0.416589,-0.416589
139.687500,0.065693,-0.413769,-0.340961,-0.413769,-0.413769
140.156250,0.070758,-0.410952,-0.335454,-0.410952,-0.410952
140.625000,0.075782,-0.408138,-0.329912,-0.408138,-0.408138
141.093750,0.080761,-0.405328,-0.324336,-0.405328,-0.405328
141.562500,0.085695,-0.402523,-0.318728,-0.402523,-0.402523
142.031250,0.090581,-0.399721,-0.313089,-0.399721,-0.399721
142.500000,0.095419,-0.396924,-0.307419,-0.396924,-0.396924
142.968750,0.100205,-0.394131,-0.301719,-0.394131,-0.394131
143.437500,0.104937,-0.391343,-0.295992,-0.391343,-0.391343
143.906250,0.109614,-0.388559,-0.290237,-0.388559,-0.388559
144.375000,0.114233,-0.385782,-0.284456,-0.385782,-0.385782
144.843750,0.118790,-0.383009,-0.278650,-0.383009,-0.383009
145.312500,0.123285,-0.380243,-0.272821,-0.380243,-0.380243
145.781250,0.127713,-0.377482,-0.266969,-0.377482,-0.377482
146.250000,0.132073,-0.374728,-0.261096,-0.374728,-0.374728
146.718750,0.136361,-0.371980,-0.255203,-0.371980,-0.371980
147.187500,0.140574,-0.369239,-0.249292,-0.369239,-0.369239
147.656250,0.144711,-0.366505,-0.243363,-0.366505,-0.366505
148.125000,0.148767,-0.363779,-0.237419,-0.363779,-0.363779
148.593750,0.152740,-0.361060,-0.231460,-0.361060,-0.361060
149.062500,0.156627,-0.358350,-0.225488,-0.358350,-0.358350
149.531250,0.160424,-0.355648,-0.219504,-0.355648,-0.355648
150.000000,0.164130,-0.352955,-0.213510,-0.351529,-0.352955
150.468750,0.167741,-0.350271,-0.207507,-0.347394,-0.350271
150.937500,0.171255,-0.347596,-0.201498,-0.343242,-0.347596
151.406250,0.174667,-0.344932,-0.195482,-0.339075,-0.344932
151.875000,0.177976,-0.342277,-0.189463,-0.334892,-0.342277
152.343750,0.181180,-0.339634,-0.183442,-0.330693,-0.339634
152.812500,0.184274,-0.337001,-0.177420,-0.326478,-0.337001
153.281250,0.187257,-0.334380,-0.171400,-0.322248,-0.334380
153.750000,0.190126,-0.331770,-0.165382,-0.318003,-0.331770
154.218750,0.192880,-0.329173,-0.159370,-0.313743,-0.329173
154.687500,0.195514,-0.326588,-0.153364,-0.309468,-0.326588
155.156250,0.198028,-0.324017,-0.147366,-0.305179,-0.324017
155.625000,0.200419,-0.321458,-0.141379,-0.300875,-0.321458
156.093750,0.202685,-0.318914,-0.135405,-0.296558,-0.318914
156.562500,0.204825,-0.316384,-0.129445,-0.292228,-0.316384
157.031250,0.206835,-0.313868,-0.123502,-0.287885,-0.313868
157.500000,0.208716,-0.311368,-0.117577,-0.283529,-0.311368
157.968750,0.210465,-0.308883,-0.111673,-0.279162,-0.308883
158.437500,0.212082,-0.306414,-0.105792,-0.274783,-0.306414
158.906250,0.213565,-0.303961,-0.099936,-0.270393,-0.303961
159.375000,0.214914,-0.301525,-0.094107,-0.265994,-0.301525
159.843750,0.216129,-0.299106,-0.088308,-0.261585,-0.299106
160.312500,0.217208,-0.296705,-0.082541,-0.257167,-0.296705
160.781250,0.218152,-0.294321,-0.076808,-0.252741,-0.294321
161.250000,0.218962,-0.291956,-0.071112,-0.248308,-0.291956
161.718750,0.219636,-0.289609,-0.065454,-0.243868,-0.289609
162.187500,0.220178,-0.287281,-0.059838,-0.239423,-0.287281
162.656250,0.220587,-0.284973,-0.054265,-0.234974,-0.284973
163.125000,0.220865,-0.282684,-0.048738,-0.230520,-0.282684
163.593750,0.221016,-0.280415,-0.043259,-0.226063,-0.280415
164.062500,0.221040,-0.278166,-0.037831,-0.221604,-0.278166
164.531250,0.220942,-0.275938,-0.032456,-0.217144,-0.275938
165.000000,0.220724,-0.273731,-0.027135,-0.212684,-0.273731
165.468750,0.220390,-0.271544,-0.021872,-0.208224,-0.271544
165.937500,0.219945,-0.269379,-0.016668,-0.203766,-0.269379
166.406250,0.219392,-0.267236,-0.011526,-0.199310,-0.267236
166.875000,0.218739,-0.265113,-0.006447,-0.194858,-0.265113
167.343750,0.217989,-0.263013,-0.001433,-0.190410,-0.263013
167.812500,0.217150,-0.260934,0.003513,-0.185966,-0.260934
168.281250,0.216228,-0.258878,0.008390,-0.181529,-0.258878
168.750000,0.215232,-0.256843,0.013197,-0.177098,-0.256843
169.218750,0.214168,-0.254830,0.017932,-0.172674,-0.254830
169.687500,0.213045,-0.252839,0.022594,-0.168259,-0.252839
170.156250,0.211872,-0.250870,0.027181,-0.163852,-0.250870
170.625000,0.210657,-0.248922,0.031692,-0.159455,-0.248922
171.093750,0.209411,-0.246997,0.036128,-0.155068,-0.246997
171.562500,0.208142,-0.245092,0.040485,-0.150692,-0.245092
172.031250,0.206862,-0.243209,0.044766,-0.146326,-0.243209
172.500000,0.205580,-0.241347,0.048968,-0.141973,-0.241347
172.968750,0.204306,-0.239505,0.053092,-0.137631,-0.239505
173.437500,0.203052,-0.237684,0.057138,-0.133301,-0.237684
173.906250,0.201828,-0.235883,0.061105,-0.128985,-0.235883
174.375000,0.200644,-0.234101,0.064995,-0.124681,-0.234101
174.843750,0.199511,-0.232339,0.068808,-0.120390,-0.232339
175.312500,0.198439,-0.230595,0.072544,-0.116112,-0.230595
175.781250,0.197439,-0.228869,0.076204,-0.111848,-0.228869
176.250000,0.196519,-0.227160,0.079789,-0.107597,-0.227160
176.718750,0.195689,-0.225469,0.083301,-0.103359,-0.225469
177.187500,0.194957,-0.223794,0.086740,-0.099135,-0.223794
177.656250,0.194333,-0.222135,0.090108,-0.094924,-0.222135
178.125000,0.193824,-0.220490,0.093407,-0.090727,-0.220490
178.593750,0.193436,-0.218861,0.096638,-0.086542,-0.218861
179.062500,0.193176,-0.217245,0.099802,-0.082370,-0.217245
179.531250,0.193050,-0.215642,0.102902,-0.078211,-0.215642
180.000000,0.193063,-0.214052,0.105940,-0.074064,-0.212440
180.468750,0.193218,-0.212473,0.108916,-0.069930,-0.209239
180.937500,0.193519,-0.210906,0.111834,-0.065807,-0.206039
181.406250,0.193968,-0.209349,0.114695,-0.061697,-0.202838
181.875000,0.194568,-0.207801,0.117502,-0.057598,-0.199635
182.343750,0.195319,-0.206262,0.120255,-0.053510,-0.196431
182.812500,0.196220,-0.204732,0.122958,-0.049433,-0.193223
183.281250,0.197273,-0.203209,0.125612,-0.045367,-0.190012
183.750000,0.198474,-0.201694,0.128220,-0.041312,-0.186795
184.218750,0.199822,-0.200184,0.130782,-0.037268,-0.183573
184.687500,0.201315,-0.198680,0.133302,-0.033233,-0.180344
185.156250,0.202950,-0.197182,0.135780,-0.029209,-0.177108
185.625000,0.204721,-0.195688,0.138219,-0.025196,-0.173864
186.093750,0.206626,-0.194198,0.140621,-0.021192,-0.170610
186.562500,0.208660,-0.192711,0.142987,-0.017199,-0.167348
187.031250,0.210817,-0.191228,0.145319,-0.013216,-0.164075
187.500000,0.213093,-0.189747,0.147619,-0.009243,-0.160791
187.968750,0.215481,-0.188268,0.149888,-0.005281,-0.157496
188.437500,0.217976,-0.186790,0.152127,-0.001330,-0.154189
188.906250,0.220572,-0.185314,0.154337,0.002610,-0.150869
189.375000,0.223262,-0.183839,0.156521,0.006540,-0.147537
189.843750,0.226042,-0.182365,0.158679,0.010457,-0.144191
190.312500,0.228903,-0.180891,0.160813,0.014363,-0.140832
190.781250,0.231841,-0.179417,0.162923,0.018256,-0.137459
191.250000,0.234850,-0.177943,0.165011,0.022136,-0.134073
191.718750,0.237923,-0.176468,0.167077,0.026003,-0.130672
192.187500,0.241054,-0.174993,0.169123,0.029856,-0.127256
192.656250,0.244239,-0.173516,0.171149,0.033695,-0.123826
193.125000,0.247471,-0.172039,0.173156,0.037518,-0.120382
193.593750,0.250746,-0.170561,0.175144,0.041325,-0.116924
194.062500,0.254058,-0.169081,0.177115,0.045116,-0.113451
194.531250,0.257402,-0.167601,0.179068,0.048890,-0.109963
195.000000,0.260774,-0.166118,0.181005,0.052645,-0.106461
195.468750,0.264170,-0.164635,0.182926,0.056382,-0.102946
195.937500,0.267584,-0.163149,0.184831,0.060100,-0.099416
196.406250,0.271015,-0.161662,0.186720,0.063797,-0.095872
196.875000,0.274457,-0.160174,0.188596,0.067473,-0.092315
197.343750,0.277908,-0.158684,0.190456,0.071127,-0.088745
197.812500,0.281365,-0.157192,0.192302,0.074759,-0.085162
198.281250,0.284824,-0.155699,0.194135,0.078368,-0.081566
198.750000,0.288283,-0.154204,0.195954,0.081953,-0.077957
199.218750,0.291740,-0.152708,0.197760,0.085514,-0.074337
199.687500,0.295192,-0.151210,0.199553,0.089049,-0.070704
200.156250,0.298637,-0.149710,0.201333,0.092559,-0.067060
200.625000,0.302074,-0.148209,0.203101,0.096043,-0.063405
201.093750,0.305500,-0.146707,0.204857,0.099500,-0.059740
201.562500,0.308916,-0.145203,0.206601,0.102931,-0.056064
202.031250,0.312318,-0.143698,0.208333,0.106333,-0.052378
202.500000,0.315707,-0.142192,0.210054,0.109708,-0.048682
202.968750,0.319080,-0.140684,0.211764,0.113056,-0.044978
203.437500,0.322438,-0.139176,0.213463,0.116374,-0.041264
203.906250,0.325780,-0.137666,0.215152,0.119665,-0.037542
204.375000,0.329104,-0.136156,0.216831,0.122927,-0.033812
204.843750,0.332411,-0.134644,0.218500,0.126161,-0.030075
205.312500,0.335699,-0.133132,0.220159,0.129367,-0.026331
205.781250,0.338970,-0.131619,0.221810,0.132544,-0.022580
206.250000,0.342221,-0.130105,0.223452,0.135693,-0.018822
206.718750,0.345453,-0.128590,0.225085,0.138814,-0.015059
207.187500,0.348667,-0.127075,0.226711,0.141908,-0.011291
207.656250,0.351861,-0.125560,0.228329,0.144974,-0.007517
208.125000,0.355036,-0.124044,0.229941,0.148012,-0.003739
208.593750,0.358192,-0.122527,0.231546,0.151024,0.000043
209.062500,0.361328,-0.121010,0.233145,0.154010,0.003829
209.531250,0.364445,-0.119493,0.234739,0.156969,0.007618
210.000000,0.367542,-0.117976,0.236328,0.159903,0.011409
210.468750,0.370620,-0.116459,0.237913,0.162811,0.015203
210.937500,0.373679,-0.114941,0.239494,0.165695,0.018998
211.406250,0.376718,-0.113424,0.241073,0.168554,0.022795
211.875000,0.379738,-0.111906,0.242649,0.171390,0.026593
212.343750,0.382739,-0.110389,0.244224,0.174201,0.030391
212.812500,0.385720,-0.108872,0.245798,0.176990,0.034189
213.281250,0.388682,-0.107355,0.247371,0.179757,0.037986
213.750000,0.391625,-0.105838,0.248946,0.182501,0.041782
214.218750,0.394548,-0.104322,0.250521,0.185223,0.045576
214.687500,0.397451,-0.102806,0.252099,0.187924,0.049368
215.156250,0.400335,-0.101290,0.253679,0.190605,0.053157
215.625000,0.403199,-0.099775,0.255263,0.193265,0.056942
216.093750,0.406042,-0.098261,0.256852,0.195905,0.060724
216.562500,0.408866,-0.096747,0.258446,0.198525,0.064501
217.031250,0.411669,-0.095234,0.260047,0.201126,0.068272
217.500000,0.414451,-0.093722,0.261654,0.203707,0.072038
217.968750,0.417212,-0.092210,0.263269,0.206270,0.075798
218.437500,0.419952,-0.090699,0.264893,0.208815,0.079551
218.906250,0.422669,-0.089189,0.266527,0.211342,0.083295
219.375000,0.425364,-0.087680,0.268171,0.213850,0.087032
219.843750,0.428037,-0.086172,0.269826,0.216341,0.090759
220.312500,0.430686,-0.084666,0.271494,0.218814,0.094476
220.781250,0.433312,-0.083160,0.273175,0.221271,0.098183
221.250000,0.435913,-0.081655,0.274870,0.223710,0.101879
221.718750,0.438489,-0.080152,0.276580,0.226132,0.105563
222.187500,0.441040,-0.078650,0.278305,0.228537,0.109234
222.656250,0.443564,-0.077149,0.280047,0.230926,0.112891
223.125000,0.446061,-0.075650,0.281807,0.233298,0.116534
223.593750,0.448531,-0.074153,0.283584,0.235654,0.120162
224.062500,0.450971,-0.072656,0.285380,0.237993,0.123775
224.531250,0.453382,-0.071162,0.287196,0.240316,0.127370
225.000000,0.455763,-0.069669,0.289033,0.242623,0.130949
225.468750,0.458112,-0.068178,0.290890,0.244913,0.134509
225.937500,0.460429,-0.066689,0.292769,0.247188,0.138050
226.406250,0.462712,-0.065202,0.294670,0.249446,0.141572
226.875000,0.464961,-0.063717,0.296593,0.251688,0.145073
227.343750,0.467174,-0.062234,0.298540,0.253914,0.148553
227.812500,0.469351,-0.060754,0.300510,0.256124,0.152012
228.281250,0.471488,-0.059275,0.302504,0.258318,0.155447
228.750000,0.473587,-0.057799,0.304523,0.260496,0.158860
229.218750,0.475645,-0.056325,0.306566,0.262658,0.162249
229.687500,0.477660,-0.054854,0.308633,0.264804,0.165613
230.156250,0.479632,-0.053386,0.310725,0.266933,0.168953
230.625000,0.481558,-0.051920,0.312841,0.269047,0.172267
231.093750,0.483438,-0.050458,0.314982,0.271144,0.175555
231.562500,0.485269,-0.048998,0.317147,0.273225,0.178816
232.031250,0.487050,-0.047541,0.319336,0.275290,0.182051
232.500000,0.488779,-0.046088,0.321549,0.277339,0.185258
232.968750,0.490454,-0.044638,0.323784,0.279371,0.188438
233.437500,0.492074,-0.043191,0.326042,0.281388,0.191590
233.906250,0.493635,-0.041748,0.328322,0.283388,0.194714
234.375000,0.495138,-0.040309,0.330623,0.285372,0.197809
234.843750,0.496578,-0.038873,0.332943,0.287339,0.200876
235.312500,0.497955,-0.037442,0.335283,0.289291,0.203913
235.781250,0.499266,-0.036014,0.337641,0.291226,0.206923
236.250000,0.500509,-0.034591,0.340016,0.293145,0.209903
236.718750,0.501682,-0.033172,0.342407,0.295048,0.212854
237.187500,0.502781,-0.031758,0.344812,0.296934,0.215776
237.656250,0.503807,-0.030349,0.347230,0.298804,0.218669
238.125000,0.504755,-0.028944,0.349659,0.300658,0.221533
238.593750,0.505623,-0.027545,0.352098,0.302496,0.224368
239.062500,0.506410,-0.026151,0.354545,0.304318,0.227173
239.531250,0.507113,-0.024762,0.356998,0.306124,0.229950
240.000000,0.507730,-0.023379,0.359457,0.307913,0.232698
240.468750,0.508259,-0.022002,0.361918,0.309687,0.235417
240.937500,0.508697,-0.020630,0.364380,0.311444,0.238107
241.406250,0.509043,-0.019265,0.366842,0.313186,0.240769
241.875000,0.509295,-0.017906,0.369301,0.314912,0.243401
242.343750,0.509451,-0.016554,0.371755,0.316621,0.246005
242.812500,0.509510,-0.015209,0.374202,0.318315,0.248580
243.281250,0.509470,-0.013870,0.376641,0.319993,0.251127
243.750000,0.509330,-0.012539,0.379070,0.321656,0.253645
244.218750,0.509090,-0.011215,0.381486,0.323303,0.256134
244.687500,0.508748,-0.009899,0.383888,0.324934,0.258595
245.156250,0.508305,-0.008590,0.386274,0.326550,0.261027
245.625000,0.507761,-0.007290,0.388641,0.328151,0.263430
246.093750,0.507115,-0.005997,0.390989,0.329737,0.265805
246.562500,0.506369,-0.004713,0.393314,0.331307,0.268151
247.031250,0.505524,-0.003437,0.395617,0.332863,0.270468
247.500000,0.504581,-0.002170,0.397894,0.334404,0.272757
247.968750,0.503543,-0.000912,0.400145,0.335930,0.275016
248.437500,0.502412,0.000336,0.402367,0.337442,0.277247
248.906250,0.501191,0.001576,0.404559,0.338940,0.279448
249.375000,0.499884,0.002807,0.406720,0.340425,0.281621
249.843750,0.498495,0.004028,0.408849,0.341895,0.283764
250.312500,0.497028,0.005239,0.410943,0.343353,0.285878
250.781250,0.495489,0.006440,0.413003,0.344797,0.287963
251.250000,0.493882,0.007632,0.415027,0.346229,0.290019
251.718750,0.492213,0.008814,0.417014,0.347649,0.292045
252.187500,0.490490,0.009986,0.418962,0.349057,0.294043
252.656250,0.488718,0.011148,0.420872,0.350453,0.296011
253.125000,0.486905,0.012300,0.422743,0.351839,0.297949
253.593750,0.485058,0.013442,0.424573,0.353214,0.299859
254.062500,0.483186,0.014574,0.426363,0.354579,0.301739
254.531250,0.481294,0.015696,0.428113,0.355935,0.303590
255.000000,0.479393,0.016808,0.429821,0.357283,0.305413
255.468750,0.477490,0.017910,0.431487,0.358622,0.307206
