time_s,raw,expanding_mean,rm_90s
80.625000,-0.830697,-0.750533,-0.750533
81.093750,-0.832479,-0.752314,-0.752314
81.562500,-0.834148,-0.754055,-0.754055
82.031250,-0.835704,-0.755756,-0.755756
82.500000,-0.837150,-0.757417,-0.757417
82.968750,-0.838489,-0.759039,-0.759039
83.437500,-0.839722,-0.760621,-0.760621
83.906250,-0.840853,-0.762164,-0.762164
84.375000,-0.841882,-0.763668,-0.763668
84.843750,-0.842811,-0.765133,-0.765133
85.312500,-0.843643,-0.766561,-0.766561
85.781250,-0.844379,-0.767951,-0.767951
86.250000,-0.845019,-0.769303,-0.769303
86.718750,-0.845565,-0.770617,-0.770617
87.187500,-0.846018,-0.771895,-0.771895
87.656250,-0.846379,-0.773137,-0.773137
88.125000,-0.846647,-0.774342,-0.774342
88.593750,-0.846823,-0.775511,-0.775511
89.062500,-0.846906,-0.776644,-0.776644
89.531250,-0.846896,-0.777742,-0.777742
90.000000,-0.846793,-0.778804,-0.778804
90.468750,-0.846595,-0.779831,-0.779831
90.937500,-0.846301,-0.780823,-0.780823
91.406250,-0.845909,-0.781781,-0.781781
91.875000,-0.845418,-0.782703,-0.782703
92.343750,-0.844824,-0.783590,-0.783590
92.812500,-0.844126,-0.784443,-0.784443
93.281250,-0.843320,-0.785261,-0.785261
93.750000,-0.842403,-0.786043,-0.786043
94.218750,-0.841371,-0.786791,-0.786791
94.687500,-0.840220,-0.787504,-0.787504
95.156250,-0.838946,-0.788180,-0.788180
95.625000,-0.837544,-0.788821,-0.788821
96.093750,-0.836009,-0.789426,-0.789426
96.562500,-0.834336,-0.789995,-0.789995
97.031250,-0.832518,-0.790526,-0.790526
97.500000,-0.830550,-0.791021,-0.791021
97.968750,-0.828426,-0.791477,-0.791477
98.437500,-0.826139,-0.791894,-0.791894
98.906250,-0.823682,-0.792273,-0.792273
99.375000,-0.821048,-0.792611,-0.792611
99.843750,-0.818230,-0.792909,-0.792909
100.312500,-0.815221,-0.793166,-0.793166
100.781250,-0.812014,-0.793380,-0.793380
101.250000,-0.808601,-0.793551,-0.793551
101.718750,-0.804974,-0.793678,-0.793678
102.187500,-0.801128,-0.793760,-0.793760
102.656250,-0.797054,-0.793795,-0.793795
103.125000,-0.792745,-0.793784,-0.793784
103.593750,-0.788197,-0.793725,-0.793725
104.062500,-0.783401,-0.793616,-0.793616
104.531250,-0.778353,-0.793457,-0.793457
105.000000,-0.773047,-0.793247,-0.793247
105.468750,-0.767479,-0.792984,-0.792984
105.937500,-0.761646,-0.792667,-0.792667
106.406250,-0.755542,-0.792296,-0.792296
106.875000,-0.749167,-0.791869,-0.791869
107.343750,-0.742519,-0.791385,-0.791385
107.812500,-0.735597,-0.790843,-0.790843
108.281250,-0.728401,-0.790243,-0.790243
108.750000,-0.720933,-0.789583,-0.789583
109.218750,-0.713194,-0.788862,-0.788862
109.687500,-0.705188,-0.788080,-0.788080
110.156250,-0.696919,-0.787236,-0.787236
110.625000,-0.688390,-0.786329,-0.786329
111.093750,-0.679609,-0.785359,-0.785359
111.562500,-0.670580,-0.784325,-0.784325
112.031250,-0.661313,-0.783227,-0.783227
112.500000,-0.651814,-0.782064,-0.782064
112.968750,-0.642092,-0.780836,-0.780836
113.437500,-0.632157,-0.779543,-0.779543
113.906250,-0.622017,-0.778185,-0.778185
114.375000,-0.611682,-0.776762,-0.776762
114.843750,-0.601163,-0.775274,-0.775274
115.312500,-0.590469,-0.773721,-0.773721
115.781250,-0.579612,-0.772103,-0.772103
116.250000,-0.568601,-0.770422,-0.770422
116.718750,-0.557446,-0.768676,-0.768676
117.187500,-0.546158,-0.766867,-0.766867
117.656250,-0.534746,-0.764995,-0.764995
118.125000,-0.523220,-0.763061,-0.763061
118.593750,-0.511589,-0.761065,-0.761065
119.062500,-0.499863,-0.759008,-0.759008
119.531250,-0.488049,-0.756891,-0.756891
120.000000,-0.476156,-0.754715,-0.754715
120.468750,-0.464192,-0.752480,-0.752480
120.937500,-0.452163,-0.750188,-0.750188
121.406250,-0.440078,-0.747838,-0.747838
121.875000,-0.427941,-0.745433,-0.745433
122.343750,-0.415761,-0.742973,-0.742973
122.812500,-0.403541,-0.740459,-0.740459
123.281250,-0.391288,-0.737891,-0.737891
123.750000,-0.379007,-0.735272,-0.735272
124.218750,-0.366702,-0.732601,-0.732601
124.687500,-0.354379,-0.729880,-0.729880
125.156250,-0.342040,-0.727109,-0.727109
125.625000,-0.329691,-0.724291,-0.724291
126.093750,-0.317335,-0.721425,-0.721425
126.562500,-0.304976,-0.718513,-0.718513
127.031250,-0.292617,-0.715555,-0.715555
127.500000,-0.280261,-0.712553,-0.712553
127.968750,-0.267913,-0.709508,-0.709508
128.437500,-0.255574,-0.706420,-0.706420
128.906250,-0.243249,-0.703290,-0.703290
129.375000,-0.230939,-0.700120,-0.700120
129.843750,-0.218650,-0.696910,-0.696910
130.312500,-0.206382,-0.693662,-0.693662
130.781250,-0.194140,-0.690375,-0.690375
131.250000,-0.181926,-0.687052,-0.687052
131.718750,-0.169743,-0.683693,-0.683693
132.187500,-0.157595,-0.680299,-0.680299
132.656250,-0.145484,-0.676871,-0.676871
133.125000,-0.133413,-0.673409,-0.673409
133.593750,-0.121387,-0.669915,-0.669915
134.062500,-0.109407,-0.666390,-0.666390
134.531250,-0.097478,-0.662834,-0.662834
135.000000,-0.085603,-0.659249,-0.659249
135.468750,-0.073784,-0.655635,-0.655635
135.937500,-0.062027,-0.651993,-0.651993
136.406250,-0.050334,-0.648325,-0.648325
136.875000,-0.038710,-0.644630,-0.644630
137.343750,-0.027157,-0.640910,-0.640910
137.812500,-0.015680,-0.637166,-0.637166
138.281250,-0.004284,-0.633399,-0.633399
138.750000,0.007029,-0.629610,-0.629610
139.218750,0.018252,-0.625799,-0.625799
139.687500,0.029383,-0.621967,-0.621967
140.156250,0.040416,-0.618116,-0.618116
140.625000,0.051346,-0.614246,-0.614246
141.093750,0.062169,-0.610359,-0.610359
141.562500,0.072881,-0.606455,-0.606455
142.031250,0.083475,-0.602535,-0.602535
142.500000,0.093948,-0.598600,-0.598600
142.968750,0.104292,-0.594651,-0.594651
143.437500,0.114504,-0.590689,-0.590689
143.906250,0.124578,-0.586716,-0.586716
144.375000,0.134506,-0.582731,-0.582731
144.843750,0.144285,-0.578736,-0.578736
145.312500,0.153908,-0.574733,-0.574733
145.781250,0.163369,-0.570721,-0.570721
146.250000,0.172663,-0.566703,-0.566703
146.718750,0.181781,-0.562679,-0.562679
147.187500,0.190720,-0.558650,-0.558650
147.656250,0.199471,-0.554617,-0.554617
148.125000,0.208029,-0.550582,-0.550582
148.593750,0.216387,-0.546546,-0.546546
149.062500,0.224538,-0.542509,-0.542509
149.531250,0.232476,-0.538472,-0.538472
150.000000,0.240193,-0.534438,-0.533871
150.468750,0.247683,-0.530406,-0.529205
150.937500,0.254938,-0.526379,-0.524475
151.406250,0.261953,-0.522357,-0.519681
151.875000,0.268719,-0.518341,-0.514824
152.343750,0.275229,-0.514333,-0.509906
152.812500,0.281478,-0.510334,-0.504927
153.281250,0.287456,-0.506345,-0.499888
153.750000,0.293158,-0.502367,-0.494791
154.218750,0.298576,-0.498402,-0.489638
154.687500,0.303702,-0.494451,-0.484429
155.156250,0.308529,-0.490515,-0.479167
155.625000,0.313051,-0.486595,-0.473852
156.093750,0.317259,-0.482693,-0.468487
156.562500,0.321148,-0.478810,-0.463074
157.031250,0.324708,-0.474947,-0.457615
157.500000,0.327934,-0.471105,-0.452111
157.968750,0.330818,-0.467286,-0.446565
158.437500,0.333354,-0.463492,-0.440978
158.906250,0.335533,-0.459723,-0.435354
159.375000,0.337350,-0.455981,-0.429695
159.843750,0.338796,-0.452267,-0.424003
160.312500,0.339866,-0.448582,-0.418281
160.781250,0.340554,-0.444929,-0.412531
161.250000,0.340851,-0.441308,-0.406755
161.718750,0.340752,-0.437720,-0.400957
162.187500,0.340252,-0.434168,-0.395140
162.656250,0.339343,-0.430652,-0.389306
163.125000,0.338020,-0.427174,-0.383458
163.593750,0.336277,-0.423735,-0.377598
164.062500,0.334110,-0.420337,-0.371731
164.531250,0.331513,-0.416980,-0.365858
165.000000,0.328481,-0.413667,-0.359983
165.468750,0.325010,-0.410399,-0.354108
165.937500,0.321097,-0.407176,-0.348238
166.406250,0.316736,-0.404001,-0.342374
166.875000,0.311926,-0.400875,-0.336520
167.343750,0.306663,-0.397798,-0.330679
167.812500,0.300945,-0.394774,-0.324854
168.281250,0.294771,-0.391801,-0.319048
168.750000,0.288140,-0.388883,-0.313264
169.218750,0.281051,-0.386020,-0.307505
169.687500,0.273504,-0.383214,-0.301775
170.156250,0.265501,-0.380465,-0.296075
170.625000,0.257042,-0.377775,-0.290410
171.093750,0.248131,-0.375145,-0.284782
171.562500,0.238772,-0.372577,-0.279194
172.031250,0.228967,-0.370070,-0.273649
172.500000,0.218723,-0.367627,-0.268149
172.968750,0.208045,-0.365248,-0.262698
173.437500,0.196942,-0.362935,-0.257299
173.906250,0.185421,-0.360687,-0.251954
174.375000,0.173492,-0.358507,-0.246666
174.843750,0.161164,-0.356394,-0.241437
175.312500,0.148451,-0.354351,-0.236269
175.781250,0.135365,-0.352376,-0.231167
176.250000,0.121920,-0.350471,-0.226130
176.718750,0.108131,-0.348637,-0.221163
177.187500,0.094015,-0.346873,-0.216267
177.656250,0.079591,-0.345181,-0.211445
178.125000,0.064876,-0.343560,-0.206697
178.593750,0.049891,-0.342011,-0.202027
179.062500,0.034659,-0.340534,-0.197435
179.531250,0.019200,-0.339129,-0.192924
180.000000,0.003539,-0.337795,-0.188495
180.468750,-0.012299,-0.336534,-0.184150
180.937500,-0.028289,-0.335344,-0.179890
181.406250,-0.044405,-0.334225,-0.175715
181.875000,-0.060618,-0.333176,-0.171628
182.343750,-0.076902,-0.332198,-0.167628
182.812500,-0.093227,-0.331289,-0.163717
183.281250,-0.109566,-0.330450,-0.159895
183.750000,-0.125888,-0.329678,-0.156164
184.218750,-0.142165,-0.328973,-0.152522
184.687500,-0.158368,-0.328334,-0.148971
185.156250,-0.174467,-0.327760,-0.145510
185.625000,-0.190433,-0.327249,-0.142139
186.093750,-0.206239,-0.326801,-0.138859
186.562500,-0.221856,-0.326414,-0.135669
187.031250,-0.237258,-0.326086,-0.132569
187.500000,-0.252419,-0.325816,-0.129558
187.968750,-0.267314,-0.325603,-0.126636
188.437500,-0.281918,-0.325444,-0.123801
188.906250,-0.296210,-0.325338,-0.121054
189.375000,-0.310168,-0.325283,-0.118393
189.843750,-0.323773,-0.325278,-0.115818
190.312500,-0.337006,-0.325320,-0.113327
190.781250,-0.349851,-0.325407,-0.110920
191.250000,-0.362294,-0.325539,-0.108595
191.718750,-0.374320,-0.325712,-0.106352
192.187500,-0.385918,-0.325924,-0.104190
192.656250,-0.397079,-0.326175,-0.102107
193.125000,-0.407794,-0.326461,-0.100102
193.593750,-0.418056,-0.326781,-0.098174
194.062500,-0.427861,-0.327134,-0.096322
194.531250,-0.437205,-0.327516,-0.094545
195.000000,-0.446085,-0.327926,-0.092842
195.468750,-0.454503,-0.328363,-0.091212
195.937500,-0.462457,-0.328823,-0.089654
196.406250,-0.469951,-0.329307,-0.088166
196.875000,-0.476986,-0.329811,-0.086749
197.343750,-0.483568,-0.330334,-0.085400
197.812500,-0.489701,-0.330874,-0.084119
198.281250,-0.495392,-0.331430,-0.082906
198.750000,-0.500646,-0.331999,-0.081759
199.218750,-0.505472,-0.332582,-0.080677
199.687500,-0.509878,-0.333175,-0.079659
200.156250,-0.513871,-0.333777,-0.078706
200.625000,-0.517461,-0.334387,-0.077816
201.093750,-0.520657,-0.335004,-0.076988
201.562500,-0.523469,-0.335626,-0.076222
202.031250,-0.525906,-0.336252,-0.075516
202.500000,-0.527978,-0.336880,-0.074871
202.968750,-0.529696,-0.337511,-0.074286
203.437500,-0.531069,-0.338141,-0.073760
203.906250,-0.532107,-0.338771,-0.073291
204.375000,-0.532820,-0.339399,-0.072881
204.843750,-0.533219,-0.340024,-0.072527
205.312500,-0.533313,-0.340646,-0.072229
205.781250,-0.533113,-0.341262,-0.071987
206.250000,-0.532627,-0.341874,-0.071799
206.718750,-0.531865,-0.342479,-0.071666
207.187500,-0.530837,-0.343077,-0.071586
207.656250,-0.529553,-0.343667,-0.071559
208.125000,-0.528021,-0.344249,-0.071584
208.593750,-0.526250,-0.344821,-0.071661
209.062500,-0.524250,-0.345383,-0.071788
209.531250,-0.522029,-0.345935,-0.071965
210.000000,-0.519597,-0.346476,-0.072191
210.468750,-0.516963,-0.347006,-0.072466
210.937500,-0.514134,-0.347523,-0.072789
211.406250,-0.511120,-0.348028,-0.073159
211.875000,-0.507930,-0.348520,-0.073575
212.343750,-0.504573,-0.348999,-0.074038
212.812500,-0.501057,-0.349464,-0.074546
213.281250,-0.497391,-0.349915,-0.075098
213.750000,-0.493584,-0.350352,-0.075695
214.218750,-0.489645,-0.350774,-0.076335
214.687500,-0.485583,-0.351181,-0.077019
215.156250,-0.481409,-0.351573,-0.077745
215.625000,-0.477129,-0.351950,-0.078513
216.093750,-0.472756,-0.352312,-0.079322
216.562500,-0.468296,-0.352658,-0.080173
217.031250,-0.463761,-0.352989,-0.081064
217.500000,-0.459159,-0.353304,-0.081996
217.968750,-0.454501,-0.353603,-0.082968
218.437500,-0.449795,-0.353887,-0.083979
218.906250,-0.445051,-0.354155,-0.085030
219.375000,-0.440280,-0.354408,-0.086121
219.843750,-0.435490,-0.354645,-0.087250
220.312500,-0.430692,-0.354866,-0.088418
220.781250,-0.425894,-0.355073,-0.089625
221.250000,-0.421105,-0.355264,-0.090871
221.718750,-0.416336,-0.355441,-0.092155
222.187500,-0.411594,-0.355603,-0.093478
222.656250,-0.406888,-0.355750,-0.094840
223.125000,-0.402226,-0.355883,-0.096240
223.593750,-0.397617,-0.356002,-0.097678
224.062500,-0.393068,-0.356108,-0.099156
224.531250,-0.388587,-0.356200,-0.100672
225.000000,-0.384180,-0.356280,-0.102227
225.468750,-0.379854,-0.356346,-0.103821
225.937500,-0.375616,-0.356400,-0.105455
226.406250,-0.371470,-0.356443,-0.107127
226.875000,-0.367421,-0.356474,-0.108839
227.343750,-0.363475,-0.356493,-0.110591
227.812500,-0.359636,-0.356502,-0.112382
228.281250,-0.355907,-0.356500,-0.114214
228.750000,-0.352292,-0.356489,-0.116085
229.218750,-0.348793,-0.356467,-0.117997
229.687500,-0.345412,-0.356437,-0.119949
230.156250,-0.342151,-0.356398,-0.121941
230.625000,-0.339012,-0.356350,-0.123974
231.093750,-0.335995,-0.356294,-0.126048
231.562500,-0.333101,-0.356231,-0.128163
232.031250,-0.330329,-0.356161,-0.130318
232.500000,-0.327679,-0.356084,-0.132514
232.968750,-0.325150,-0.356000,-0.134751
233.437500,-0.322741,-0.355910,-0.137028
233.906250,-0.320450,-0.355815,-0.139346
234.375000,-0.318275,-0.355714,-0.141704
234.843750,-0.316214,-0.355609,-0.144102
235.312500,-0.314265,-0.355498,-0.146541
235.781250,-0.312424,-0.355384,-0.149019
236.250000,-0.310689,-0.355265,-0.151536
236.718750,-0.309057,-0.355143,-0.154093
237.187500,-0.307524,-0.355017,-0.156688
237.656250,-0.306086,-0.354889,-0.159321
238.125000,-0.304739,-0.354757,-0.161992
238.593750,-0.303481,-0.354623,-0.164699
239.062500,-0.302306,-0.354486,-0.167443
239.531250,-0.301211,-0.354348,-0.170223
240.000000,-0.300192,-0.354207,-0.173037
240.468750,-0.299243,-0.354064,-0.175886
240.937500,-0.298362,-0.353921,-0.178768
241.406250,-0.297542,-0.353775,-0.181682
241.875000,-0.296781,-0.353629,-0.184627
242.343750,-0.296074,-0.353481,-0.187603
242.812500,-0.295415,-0.353333,-0.190607
243.281250,-0.294801,-0.353183,-0.193640
243.750000,-0.294227,-0.353033,-0.196699
244.218750,-0.293689,-0.352883,-0.199784
244.687500,-0.293181,-0.352732,-0.202893
245.156250,-0.292700,-0.352580,-0.206024
245.625000,-0.292240,-0.352428,-0.209177
246.093750,-0.291798,-0.352276,-0.212349
246.562500,-0.291369,-0.352123,-0.215539
247.031250,-0.290947,-0.351970,-0.218745
247.500000,-0.290530,-0.351817,-0.221967
247.968750,-0.290111,-0.351663,-0.225201
248.437500,-0.289687,-0.351510,-0.228446
248.906250,-0.289253,-0.351355,-0.231700
249.375000,-0.288804,-0.351201,-0.234961
249.843750,-0.288336,-0.351046,-0.238227
250.312500,-0.287844,-0.350891,-0.241497
250.781250,-0.287324,-0.350735,-0.244767
251.250000,-0.286770,-0.350579,-0.248036
251.718750,-0.286179,-0.350422,-0.251301
252.187500,-0.285546,-0.350264,-0.254560
252.656250,-0.284866,-0.350105,-0.257811
253.125000,-0.284134,-0.349945,-0.261052
253.593750,-0.283347,-0.349784,-0.264279
254.062500,-0.282498,-0.349622,-0.267490
254.531250,-0.281583,-0.349459,-0.270684
255.000000,-0.280599,-0.349294,-0.273856
255.468750,-0.279539,-0.349127,-0.277005
255.937500,-0.278400,-0.348958,-0.280127
256.406250,-0.277176,-0.348787,-0.283220
256.875000,-0.275863,-0.348614,-0.286282
257.343750,-0.274457,-0.348438,-0.289308
257.812500,-0.272952,-0.348260,-0.292297
258.281250,-0.271344,-0.348078,-0.295246
258.750000,-0.269629,-0.347894,-0.298151
259.218750,-0.267801,-0.347706,-0.301010
259.687500,-0.265857,-0.347514,-0.303819
260.156250,-0.263792,-0.347318,-0.306576
260.625000,-0.261602,-0.347118,-0.309277
261.093750,-0.259282,-0.346914,-0.311920
261.562500,-0.256829,-0.346705,-0.314501
262.031250,-0.254237,-0.346491,-0.317018
262.500000,-0.251504,-0.346272,-0.319467
262.968750,-0.248626,-0.346047,-0.321845
263.437500,-0.245598,-0.345816,-0.324150
263.906250,-0.242418,-0.345579,-0.326378
264.375000,-0.239082,-0.345335,-0.328527
264.843750,-0.235587,-0.345084,-0.330594
265.312500,-0.231931,-0.344827,-0.332575
265.781250,-0.228111,-0.344561,-0.334468
266.250000,-0.224123,-0.344288,-0.336270
266.718750,-0.219968,-0.344007,-0.337979
267.187500,-0.215642,-0.343717,-0.339592
267.656250,-0.211144,-0.343419,-0.341106
268.125000,-0.206474,-0.343111,-0.342519
268.593750,-0.201630,-0.342794,-0.343829
269.062500,-0.196612,-0.342467,-0.345034
269.531250,-0.191420,-0.342130,-0.346131
270.000000,-0.186055,-0.341782,-0.347118
270.468750,-0.180518,-0.341424,-0.347994
270.937500,-0.174810,-0.341054,-0.348758
271.406250,-0.168932,-0.340673,-0.349406
271.875000,-0.162888,-0.340281,-0.349939
272.343750,-0.156680,-0.339877,-0.350354
272.812500,-0.150310,-0.339460,-0.350652
273.281250,-0.143784,-0.339031,-0.350830
273.750000,-0.137105,-0.338589,-0.350888
274.218750,-0.130277,-0.338134,-0.350826
274.687500,-0.123308,-0.337666,-0.350644
275.156250,-0.116201,-0.337185,-0.350340
275.625000,-0.108964,-0.336690,-0.349916
276.093750,-0.101604,-0.336181,-0.349371
276.562500,-0.094128,-0.335658,-0.348706
277.031250,-0.086543,-0.335121,-0.347921
277.500000,-0.078859,-0.334570,-0.347017
277.968750,-0.071083,-0.334005,-0.345995
278.437500,-0.063225,-0.333425,-0.344856
278.906250,-0.055296,-0.332830,-0.343601
279.375000,-0.047304,-0.332222,-0.342232
279.843750,-0.039260,-0.331598,-0.340750
280.312500,-0.031174,-0.330960,-0.339157
280.781250,-0.023059,-0.330308,-0.337455
281.250000,-0.014924,-0.329641,-0.335646
281.718750,-0.006781,-0.328960,-0.333732
282.187500,0.001358,-0.328265,-0.331715
282.656250,0.009481,-0.327555,-0.329597
283.125000,0.017577,-0.326832,-0.327382
283.593750,0.025635,-0.326094,-0.325071
284.062500,0.033642,-0.325343,-0.322667
284.531250,0.041586,-0.324579,-0.320173
285.000000,0.049456,-0.323801,-0.317592
285.468750,0.057240,-0.323011,-0.314927
285.937500,0.064927,-0.322208,-0.312180
286.406250,0.072506,-0.321392,-0.309355
286.875000,0.079966,-0.320564,-0.306454
287.343750,0.087296,-0.319725,-0.303481
287.812500,0.094485,-0.318875,-0.300438
288.281250,0.101523,-0.318013,-0.297329
288.750000,0.108401,-0.317141,-0.294157
289.218750,0.115109,-0.316259,-0.290925
289.687500,0.121638,-0.315367,-0.287636
290.156250,0.127979,-0.314466,-0.284293
290.625000,0.134125,-0.313556,-0.280899
291.093750,0.140066,-0.312638,-0.277458
291.562500,0.145797,-0.311712,-0.273972
292.031250,0.151309,-0.310778,-0.270445
292.500000,0.156597,-0.309838,-0.266880
292.968750,0.161654,-0.308891,-0.263279
293.437500,0.166474,-0.307938,-0.259646
293.906250,0.171053,-0.306980,-0.255984
294.375000,0.175385,-0.306018,-0.252295
294.843750,0.179467,-0.305051,-0.248583
295.312500,0.183294,-0.304080,-0.244851
295.781250,0.186864,-0.303106,-0.241101
296.250000,0.190173,-0.302129,-0.237336
296.718750,0.193218,-0.301150,-0.233560
297.187500,0.195999,-0.300169,-0.229774
297.656250,0.198512,-0.299188,-0.225982
298.125000,0.200758,-0.298205,-0.222186
298.593750,0.202735,-0.297223,-0.218390
299.062500,0.204442,-0.296241,-0.214594
299.531250,0.205881,-0.295261,-0.210803
300.000000,0.207051,-0.294282,-0.207019
300.468750,0.207953,-0.293305,-0.203243
300.937500,0.208589,-0.292330,-0.199479
301.406250,0.208960,-0.291358,-0.195728
301.875000,0.209069,-0.290391,-0.191994
302.343750,0.208917,-0.289427,-0.188278
302.812500,0.208507,-0.288467,-0.184582
303.281250,0.207843,-0.287513,-0.180909
303.750000,0.206928,-0.286564,-0.177261
304.218750,0.205766,-0.285621,-0.173639
304.687500,0.204361,-0.284684,-0.170045
305.156250,0.202718,-0.283754,-0.166482
305.625000,0.200841,-0.282831,-0.162951
306.093750,0.198735,-0.281915,-0.159454
306.562500,0.196406,-0.281007,-0.155992
307.031250,0.193860,-0.280108,-0.152567
307.500000,0.191101,-0.279217,-0.149180
307.968750,0.188136,-0.278335,-0.145833
308.437500,0.184972,-0.277463,-0.142527
308.906250,0.181614,-0.276600,-0.139263
309.375000,0.178071,-0.275747,-0.136042
309.843750,0.174347,-0.274904,-0.132866
310.312500,0.170450,-0.274072,-0.129735
310.781250,0.166387,-0.273250,-0.126650
311.250000,0.162165,-0.272439,-0.123612
311.718750,0.157791,-0.271639,-0.120622
312.187500,0.153272,-0.270851,-0.117680
312.656250,0.148615,-0.270074,-0.114787
313.125000,0.143826,-0.269309,-0.111943
313.593750,0.138913,-0.268556,-0.109148
314.062500,0.133883,-0.267815,-0.106404
314.531250,0.128742,-0.267086,-0.103709
315.000000,0.123496,-0.266369,-0.101065
315.468750,0.118152,-0.265665,-0.098471
315.937500,0.112716,-0.264973,-0.095928
316.406250,0.107194,-0.264294,-0.093435
316.875000,0.101591,-0.263628,-0.090992
317.343750,0.095913,-0.262974,-0.088600
317.812500,0.090165,-0.262333,-0.086257
318.281250,0.084351,-0.261705,-0.083964
318.750000,0.078477,-0.261090,-0.081720
319.218750,0.072546,-0.260488,-0.079526
319.687500,0.066562,-0.259898,-0.077380
320.156250,0.060528,-0.259322,-0.075283
320.625000,0.054448,-0.258759,-0.073234
321.093750,0.048325,-0.258208,-0.071232
321.562500,0.042160,-0.257671,-0.069277
322.031250,0.035957,-0.257147,-0.067370
322.500000,0.029716,-0.256635,-0.065508
322.968750,0.023439,-0.256137,-0.063693
323.437500,0.017127,-0.255652,-0.061923
323.906250,0.010781,-0.255179,-0.060197
324.375000,0.004400,-0.254720,-0.058517
324.843750,-0.002014,-0.254273,-0.056880
325.312500,-0.008462,-0.253840,-0.055288
325.781250,-0.014945,-0.253419,-0.053738
326.250000,-0.021463,-0.253012,-0.052232
326.718750,-0.028019,-0.252617,-0.050768
327.187500,-0.034612,-0.252235,-0.049347
327.656250,-0.041245,-0.251866,-0.047967
328.125000,-0.047919,-0.251510,-0.046630
328.593750,-0.054636,-0.251167,-0.045334
329.062500,-0.061399,-0.250837,-0.044079
329.531250,-0.068210,-0.250520,-0.042865
330.000000,-0.075071,-0.250216,-0.041693
330.468750,-0.081985,-0.249925,-0.040561
330.937500,-0.088953,-0.249647,-0.039471
331.406250,-0.095979,-0.249382,-0.038421
331.875000,-0.103066,-0.249130,-0.037412
332.343750,-0.110215,-0.248892,-0.036444
332.812500,-0.117429,-0.248666,-0.035517
333.281250,-0.124711,-0.248454,-0.034631
333.750000,-0.132062,-0.248255,-0.033786
334.218750,-0.139485,-0.248069,-0.032983
334.687500,-0.146982,-0.247897,-0.032222
335.156250,-0.154554,-0.247738,-0.031502
335.625000,-0.162202,-0.247593,-0.030825
336.093750,-0.169928,-0.247461,-0.030190
336.562500,-0.177731,-0.247343,-0.029598
337.031250,-0.185614,-0.247239,-0.029050
337.500000,-0.193574,-0.247149,-0.028545
337.968750,-0.201613,-0.247072,-0.028084
338.437500,-0.209727,-0.247009,-0.027667
338.906250,-0.217917,-0.246960,-0.027296
339.375000,-0.226180,-0.246926,-0.026970
339.843750,-0.234512,-0.246905,-0.026689
340.312500,-0.242912,-0.246898,-0.026455
340.781250,-0.251375,-0.246906,-0.026268
341.250000,-0.259896,-0.246927,-0.026128
341.718750,-0.268471,-0.246963,-0.026036
342.187500,-0.277093,-0.247013,-0.025992
342.656250,-0.285757,-0.247077,-0.025997
343.125000,-0.294455,-0.247155,-0.026050
343.593750,-0.303180,-0.247248,-0.026154
344.062500,-0.311924,-0.247354,-0.026307
344.531250,-0.320678,-0.247475,-0.026510
345.000000,-0.329433,-0.247610,-0.026765
345.468750,-0.338179,-0.247758,-0.027070
345.937500,-0.346907,-0.247920,-0.027427
346.406250,-0.355607,-0.248096,-0.027836
346.875000,-0.364266,-0.248286,-0.028296
347.343750,-0.372875,-0.248489,-0.028809
