time_s,raw,expanding_mean,rm_60s,rm_90s,rm_120s
60.000000,-0.696991,-0.696991,-0.696991,-0.696991,-0.696991
60.468750,-0.694864,-0.695928,-0.695928,-0.695928,-0.695928
60.937500,-0.692819,-0.694892,-0.694892,-0.694892,-0.694892
61.406250,-0.690859,-0.693883,-0.693883,-0.693883,-0.693883
61.875000,-0.688985,-0.692904,-0.692904,-0.692904,-0.692904
62.343750,-0.687198,-0.691953,-0.691953,-0.691953,-0.691953
62.812500,-0.685499,-0.691031,-0.691031,-0.691031,-0.691031
63.281250,-0.683888,-0.690138,-0.690138,-0.690138,-0.690138
63.750000,-0.682365,-0.689274,-0.689274,-0.689274,-0.689274
64.218750,-0.680928,-0.688440,-0.688440,-0.688440,-0.688440
64.687500,-0.679575,-0.687634,-0.687634,-0.687634,-0.687634
65.156250,-0.678305,-0.686856,-0.686856,-0.686856,-0.686856
65.625000,-0.677115,-0.686107,-0.686107,-0.686107,-0.686107
66.093750,-0.676001,-0.685385,-0.685385,-0.685385,-0.685385
66.562500,-0.674960,-0.684690,-0.684690,-0.684690,-0.684690
67.031250,-0.673987,-0.684021,-0.684021,-0.684021,-0.684021
67.500000,-0.673077,-0.683377,-0.683377,-0.683377,-0.683377
67.968750,-0.672226,-0.682758,-0.682758,-0.682758,-0.682758
68.437500,-0.671428,-0.682162,-0.682162,-0.682162,-0.682162
68.906250,-0.670678,-0.681587,-0.681587,-0.681587,-0.681587
69.375000,-0.669968,-0.681034,-0.681034,-0.681034,-0.681034
69.843750,-0.669294,-0.680501,-0.680501,-0.680501,-0.680501
70.312500,-0.668648,-0.679985,-0.679985,-0.679985,-0.679985
70.781250,-0.668023,-0.679487,-0.679487,-0.679487,-0.679487
71.250000,-0.667414,-0.679004,-0.679004,-0.679004,-0.679004
71.718750,-0.666812,-0.678535,-0.678535,-0.678535,-0.678535
72.187500,-0.666211,-0.678078,-0.678078,-0.678078,-0.678078
72.656250,-0.665605,-0.677633,-0.677633,-0.677633,-0.677633
73.125000,-0.664986,-0.677197,-0.677197,-0.677197,-0.677197
73.593750,-0.664347,-0.676769,-0.676769,-0.676769,-0.676769
74.062500,-0.663682,-0.676346,-0.676346,-0.676346,-0.676346
74.531250,-0.662984,-0.675929,-0.675929,-0.675929,-0.675929
75.000000,-0.662247,-0.675514,-0.675514,-0.675514,-0.675514
75.468750,-0.661463,-0.675101,-0.675101,-0.675101,-0.675101
75.937500,-0.660628,-0.674687,-0.674687,-0.674687,-0.674687
76.406250,-0.659735,-0.674272,-0.674272,-0.674272,-0.674272
76.875000,-0.658778,-0.673853,-0.673853,-0.673853,-0.673853
77.343750,-0.657752,-0.673430,-0.673430,-0.673430,-0.673430
77.812500,-0.656651,-0.672999,-0.672999,-0.672999,-0.672999
78.281250,-0.655470,-0.672561,-0.672561,-0.672561,-0.672561
78.750000,-0.654205,-0.672113,-0.672113,-0.672113,-0.672113
79.218750,-0.652849,-0.671655,-0.671655,-0.671655,-0.671655
79.687500,-0.651399,-0.671184,-0.671184,-0.671184,-0.671184
80.156250,-0.649851,-0.670699,-0.670699,-0.670699,-0.670699
80.625000,-0.648200,-0.670199,-0.670199,-0.670199,-0.670199
81.093750,-0.646442,-0.669682,-0.669682,-0.669682,-0.669682
81.562500,-0.644574,-0.669148,-0.669148,-0.669148,-0.669148
82.031250,-0.642591,-0.668595,-0.668595,-0.668595,-0.668595
82.500000,-0.640491,-0.668021,-0.668021,-0.668021,-0.668021
82.968750,-0.638271,-0.667426,-0.667426,-0.667426,-0.667426
83.437500,-0.635927,-0.666809,-0.666809,-0.666809,-0.666809
83.906250,-0.633456,-0.666167,-0.666167,-0.666167,-0.666167
84.375000,-0.630856,-0.665501,-0.665501,-0.665501,-0.665501
84.843750,-0.628123,-0.664809,-0.664809,-0.664809,-0.664809
85.312500,-0.625256,-0.664090,-0.664090,-0.664090,-0.664090
85.781250,-0.622252,-0.663343,-0.663343,-0.663343,-0.663343
86.250000,-0.619108,-0.662567,-0.662567,-0.662567,-0.662567
86.718750,-0.615823,-0.661761,-0.661761,-0.661761,-0.661761
87.187500,-0.612394,-0.660924,-0.660924,-0.660924,-0.660924
87.656250,-0.608820,-0.660056,-0.660056,-0.660056,-0.660056
88.125000,-0.605098,-0.659155,-0.659155,-0.659155,-0.659155
88.593750,-0.601227,-0.658220,-0.658220,-0.658220,-0.658220
89.062500,-0.597205,-0.657252,-0.657252,-0.657252,-0.657252
89.531250,-0.593029,-0.656248,-0.656248,-0.656248,-0.656248
90.000000,-0.588699,-0.655209,-0.655209,-0.655209,-0.655209
90.468750,-0.584213,-0.654133,-0.654133,-0.654133,-0.654133
90.937500,-0.579570,-0.653021,-0.653021,-0.653021,-0.653021
91.406250,-0.574767,-0.651870,-0.651870,-0.651870,-0.651870
91.875000,-0.569803,-0.650680,-0.650680,-0.650680,-0.650680
92.343750,-0.564677,-0.649452,-0.649452,-0.649452,-0.649452
92.812500,-0.559388,-0.648183,-0.648183,-0.648183,-0.648183
93.281250,-0.553935,-0.646874,-0.646874,-0.646874,-0.646874
93.750000,-0.548315,-0.645524,-0.645524,-0.645524,-0.645524
94.218750,-0.542528,-0.644132,-0.644132,-0.644132,-0.644132
94.687500,-0.536573,-0.642698,-0.642698,-0.642698,-0.642698
95.156250,-0.530448,-0.641221,-0.641221,-0.641221,-0.641221
95.625000,-0.524153,-0.639701,-0.639701,-0.639701,-0.639701
96.093750,-0.517687,-0.638137,-0.638137,-0.638137,-0.638137
96.562500,-0.511048,-0.636528,-0.636528,-0.636528,-0.636528
97.031250,-0.504237,-0.634874,-0.634874,-0.634874,-0.634874
97.500000,-0.497252,-0.633175,-0.633175,-0.633175,-0.633175
97.968750,-0.490093,-0.631430,-0.631430,-0.631430,-0.631430
98.437500,-0.482759,-0.629639,-0.629639,-0.629639,-0.629639
98.906250,-0.475251,-0.627801,-0.627801,-0.627801,-0.627801
99.375000,-0.467567,-0.625916,-0.625916,-0.625916,-0.625916
99.843750,-0.459709,-0.623983,-0.623983,-0.623983,-0.623983
100.312500,-0.451676,-0.622003,-0.622003,-0.622003,-0.622003
100.781250,-0.443469,-0.619974,-0.619974,-0.619974,-0.619974
101.250000,-0.435088,-0.617897,-0.617897,-0.617897,-0.617897
101.718750,-0.426535,-0.615770,-0.615770,-0.615770,-0.615770
102.187500,-0.417810,-0.613595,-0.613595,-0.613595,-0.613595
102.656250,-0.408915,-0.611370,-0.611370,-0.611370,-0.611370
