time_s,raw,expanding_mean,rm_60s,rm_90s,rm_120s
60.000000,-0.769951,-0.769951,-0.769951,-0.769951,-0.769951
60.468750,-0.768499,-0.769225,-0.769225,-0.769225,-0.769225
60.937500,-0.767103,-0.768518,-0.768518,-0.768518,-0.768518
61.406250,-0.765767,-0.767830,-0.767830,-0.767830,-0.767830
61.875000,-0.764493,-0.767163,-0.767163,-0.767163,-0.767163
62.343750,-0.763285,-0.766516,-0.766516,-0.766516,-0.766516
62.812500,-0.762145,-0.765892,-0.765892,-0.765892,-0.765892
63.281250,-0.761075,-0.765290,-0.765290,-0.765290,-0.765290
63.750000,-0.760077,-0.764711,-0.764711,-0.764711,-0.764711
64.218750,-0.759151,-0.764155,-0.764155,-0.764155,-0.764155
64.687500,-0.758298,-0.763622,-0.763622,-0.763622,-0.763622
65.156250,-0.757519,-0.763114,-0.763114,-0.763114,-0.763114
65.625000,-0.756813,-0.762629,-0.762629,-0.762629,-0.762629
66.093750,-0.756179,-0.762168,-0.762168,-0.762168,-0.762168
66.562500,-0.755616,-0.761731,-0.761731,-0.761731,-0.761731
67.031250,-0.755124,-0.761318,-0.761318,-0.761318,-0.761318
67.500000,-0.754700,-0.760929,-0.760929,-0.760929,-0.760929
67.968750,-0.754342,-0.760563,-0.760563,-0.760563,-0.760563
68.437500,-0.754048,-0.760220,-0.760220,-0.760220,-0.760220
68.906250,-0.753817,-0.759900,-0.759900,-0.759900,-0.759900
69.375000,-0.753644,-0.759602,-0.759602,-0.759602,-0.759602
69.843750,-0.753528,-0.759326,-0.759326,-0.759326,-0.759326
70.312500,-0.753465,-0.759071,-0.759071,-0.759071,-0.759071
70.781250,-0.753453,-0.758837,-0.758837,-0.758837,-0.758837
71.250000,-0.753489,-0.758623,-0.758623,-0.758623,-0.758623
71.718750,-0.753568,-0.758429,-0.758429,-0.758429,-0.758429
72.187500,-0.753690,-0.758253,-0.758253,-0.758253,-0.758253
72.656250,-0.753849,-0.758096,-0.758096,-0.758096,-0.758096
73.125000,-0.754044,-0.757956,-0.757956,-0.757956,-0.757956
73.593750,-0.754270,-0.757833,-0.757833,-0.757833,-0.757833
74.062500,-0.754526,-0.757727,-0.757727,-0.757727,-0.757727
74.531250,-0.754809,-0.757636,-0.757636,-0.757636,-0.757636
75.000000,-0.755115,-0.757559,-0.757559,-0.757559,-0.757559
75.468750,-0.755442,-0.757497,-0.757497,-0.757497,-0.757497
75.937500,-0.755787,-0.757448,-0.757448,-0.757448,-0.757448
76.406250,-0.756147,-0.757412,-0.757412,-0.757412,-0.757412
76.875000,-0.756521,-0.757388,-0.757388,-0.757388,-0.757388
77.343750,-0.756906,-0.757375,-0.757375,-0.757375,-0.757375
77.812500,-0.757300,-0.757373,-0.757373,-0.757373,-0.757373
78.281250,-0.757700,-0.757381,-0.757381,-0.757381,-0.757381
78.750000,-0.758105,-0.757399,-0.757399,-0.757399,-0.757399
79.218750,-0.758513,-0.757426,-0.757426,-0.757426,-0.757426
79.687500,-0.758922,-0.757460,-0.757460,-0.757460,-0.757460
80.156250,-0.759330,-0.757503,-0.757503,-0.757503,-0.757503
80.625000,-0.759736,-0.757552,-0.757552,-0.757552,-0.757552
81.093750,-0.760138,-0.757609,-0.757609,-0.757609,-0.757609
81.562500,-0.760536,-0.757671,-0.757671,-0.757671,-0.757671
82.031250,-0.760927,-0.757739,-0.757739,-0.757739,-0.757739
82.500000,-0.761310,-0.757812,-0.757812,-0.757812,-0.757812
82.968750,-0.761685,-0.757889,-0.757889,-0.757889,-0.757889
83.437500,-0.762051,-0.757971,-0.757971,-0.757971,-0.757971
83.906250,-0.762406,-0.758056,-0.758056,-0.758056,-0.758056
84.375000,-0.762749,-0.758145,-0.758145,-0.758145,-0.758145
84.843750,-0.763081,-0.758236,-0.758236,-0.758236,-0.758236
85.312500,-0.763399,-0.758330,-0.758330,-0.758330,-0.758330
85.781250,-0.763704,-0.758426,-0.758426,-0.758426,-0.758426
86.250000,-0.763995,-0.758524,-0.758524,-0.758524,-0.758524
86.718750,-0.764271,-0.758623,-0.758623,-0.758623,-0.758623
87.187500,-0.764533,-0.758723,-0.758723,-0.758723,-0.758723
87.656250,-0.764779,-0.758824,-0.758824,-0.758824,-0.758824
88.125000,-0.765010,-0.758925,-0.758925,-0.758925,-0.758925
88.593750,-0.765224,-0.759027,-0.759027,-0.759027,-0.759027
89.062500,-0.765423,-0.759128,-0.759128,-0.759128,-0.759128
89.531250,-0.765605,-0.759230,-0.759230,-0.759230,-0.759230
90.000000,-0.765771,-0.759330,-0.759330,-0.759330,-0.759330
90.468750,-0.765921,-0.759430,-0.759430,-0.759430,-0.759430
90.937500,-0.766054,-0.759529,-0.759529,-0.759529,-0.759529
