time_s,raw,expanding_mean,rm_90s
178.593750,-0.475401,-0.725410,-0.688200
179.062500,-0.470702,-0.724411,-0.686323
179.531250,-0.466166,-0.723402,-0.684426
180.000000,-0.461800,-0.722385,-0.682512
180.468750,-0.457614,-0.721358,-0.680582
180.937500,-0.453613,-0.720325,-0.678635
181.406250,-0.449802,-0.719284,-0.676675
181.875000,-0.446189,-0.718238,-0.674701
182.343750,-0.442776,-0.717186,-0.672716
182.812500,-0.439568,-0.716131,-0.670721
183.281250,-0.436567,-0.715072,-0.668717
183.750000,-0.433777,-0.714010,-0.666705
184.218750,-0.431198,-0.712947,-0.664687
184.687500,-0.428832,-0.711883,-0.662664
185.156250,-0.426679,-0.710819,-0.660639
185.625000,-0.424739,-0.709755,-0.658611
186.093750,-0.423012,-0.708693,-0.656583
186.562500,-0.421495,-0.707634,-0.654557
187.031250,-0.420188,-0.706577,-0.652533
187.500000,-0.419087,-0.705524,-0.650513
187.968750,-0.418191,-0.704475,-0.648498
188.437500,-0.417497,-0.703431,-0.646491
188.906250,-0.417002,-0.702394,-0.644492
189.375000,-0.416702,-0.701362,-0.642503
189.843750,-0.416593,-0.700338,-0.640525
190.312500,-0.416671,-0.699321,-0.638560
190.781250,-0.416934,-0.698313,-0.636609
191.250000,-0.417376,-0.697313,-0.634673
191.718750,-0.417993,-0.696322,-0.632753
192.187500,-0.418780,-0.695342,-0.630852
192.656250,-0.419734,-0.694371,-0.628970
193.125000,-0.420850,-0.693412,-0.627109
193.593750,-0.422122,-0.692463,-0.625269
194.062500,-0.423548,-0.691526,-0.623452
194.531250,-0.425121,-0.690601,-0.621659
195.000000,-0.426838,-0.689688,-0.619891
195.468750,-0.428694,-0.688788,-0.618149
195.937500,-0.430685,-0.687901,-0.616434
196.406250,-0.432806,-0.687028,-0.614748
196.875000,-0.435053,-0.686168,-0.613090
197.343750,-0.437421,-0.685322,-0.611462
197.812500,-0.439907,-0.684490,-0.609865
198.281250,-0.442505,-0.683672,-0.608299
198.750000,-0.445212,-0.682869,-0.606766
199.218750,-0.448024,-0.682081,-0.605265
199.687500,-0.450937,-0.681308,-0.603797
200.156250,-0.453947,-0.680550,-0.602363
200.625000,-0.457049,-0.679808,-0.600963
201.093750,-0.460241,-0.679081,-0.599598
201.562500,-0.463518,-0.678369,-0.598268
202.031250,-0.466877,-0.677674,-0.596973
202.500000,-0.470314,-0.676994,-0.595713
202.968750,-0.473825,-0.676330,-0.594489
203.437500,-0.477408,-0.675682,-0.593300
203.906250,-0.481058,-0.675050,-0.592147
204.375000,-0.484772,-0.674434,-0.591029
204.843750,-0.488547,-0.673835,-0.589947
205.312500,-0.492380,-0.673251,-0.588899
205.781250,-0.496267,-0.672684,-0.587887
206.250000,-0.500205,-0.672133,-0.586910
206.718750,-0.504192,-0.671598,-0.585966
207.187500,-0.508224,-0.671079,-0.585057
207.656250,-0.512298,-0.670577,-0.584181
208.125000,-0.516410,-0.670090,-0.583339
208.593750,-0.520559,-0.669620,-0.582529
209.062500,-0.524742,-0.669166,-0.581751
209.531250,-0.528954,-0.668728,-0.581004
210.000000,-0.533194,-0.668306,-0.580289
210.468750,-0.537459,-0.667899,-0.579604
210.937500,-0.541745,-0.667509,-0.578948
211.406250,-0.546050,-0.667134,-0.578322
211.875000,-0.550371,-0.666775,-0.577724
212.343750,-0.554706,-0.666431,-0.577154
212.812500,-0.559051,-0.666102,-0.576612
213.281250,-0.563404,-0.665789,-0.576096
213.750000,-0.567762,-0.665491,-0.575605
214.218750,-0.572123,-0.665208,-0.575141
214.687500,-0.576482,-0.664940,-0.574700
215.156250,-0.580838,-0.664687,-0.574284
215.625000,-0.585187,-0.664448,-0.573891
216.093750,-0.589527,-0.664224,-0.573521
216.562500,-0.593854,-0.664014,-0.573173
217.031250,-0.598166,-0.663818,-0.572846
217.500000,-0.602460,-0.663636,-0.572540
217.968750,-0.606732,-0.663468,-0.572255
218.437500,-0.610980,-0.663313,-0.571989
218.906250,-0.615200,-0.663171,-0.571743
219.375000,-0.619388,-0.663043,-0.571515
219.843750,-0.623543,-0.662927,-0.571306
220.312500,-0.627659,-0.662825,-0.571113
220.781250,-0.631735,-0.662734,-0.570938
221.250000,-0.635766,-0.662656,-0.570779
221.718750,-0.639749,-0.662590,-0.570637
222.187500,-0.643680,-0.662535,-0.570509
222.656250,-0.647556,-0.662492,-0.570397
223.125000,-0.651374,-0.662460,-0.570299
223.593750,-0.655129,-0.662439,-0.570215
224.062500,-0.658817,-0.662429,-0.570144
224.531250,-0.662436,-0.662429,-0.570087
225.000000,-0.665982,-0.662439,-0.570041
225.468750,-0.669450,-0.662459,-0.570008
225.937500,-0.672837,-0.662488,-0.569986
226.406250,-0.676140,-0.662527,-0.569975
226.875000,-0.679356,-0.662574,-0.569975
227.343750,-0.682479,-0.662629,-0.569985
227.812500,-0.685508,-0.662693,-0.570004
228.281250,-0.688439,-0.662765,-0.570032
228.750000,-0.691269,-0.662844,-0.570069
229.218750,-0.693995,-0.662930,-0.570114
229.687500,-0.696613,-0.663022,-0.570166
230.156250,-0.699122,-0.663122,-0.570225
230.625000,-0.701519,-0.663227,-0.570292
231.093750,-0.703802,-0.663338,-0.570364
231.562500,-0.705968,-0.663454,-0.570442
232.031250,-0.708015,-0.663575,-0.570525
232.500000,-0.709943,-0.663701,-0.570613
232.968750,-0.711750,-0.663830,-0.570706
233.437500,-0.713434,-0.663964,-0.570802
233.906250,-0.714995,-0.664101,-0.570902
234.375000,-0.716433,-0.664242,-0.571005
234.843750,-0.717746,-0.664385,-0.571111
235.312500,-0.718936,-0.664530,-0.571219
235.781250,-0.720002,-0.664678,-0.571330
236.250000,-0.720944,-0.664827,-0.571442
236.718750,-0.721764,-0.664978,-0.571555
237.187500,-0.722462,-0.665129,-0.571670
237.656250,-0.723040,-0.665282,-0.571786
238.125000,-0.723498,-0.665434,-0.571902
238.593750,-0.723838,-0.665587,-0.572019
239.062500,-0.724062,-0.665740,-0.572136
239.531250,-0.724172,-0.665892,-0.572254
240.000000,-0.724169,-0.666043,-0.572371
240.468750,-0.724056,-0.666194,-0.572489
240.937500,-0.723835,-0.666343,-0.572606
241.406250,-0.723507,-0.666490,-0.572724
241.875000,-0.723075,-0.666636,-0.572841
242.343750,-0.722542,-0.666779,-0.572959
242.812500,-0.721910,-0.666920,-0.573076
243.281250,-0.721180,-0.667058,-0.573194
243.750000,-0.720355,-0.667194,-0.573312
244.218750,-0.719438,-0.667327,-0.573430
244.687500,-0.718431,-0.667456,-0.573550
245.156250,-0.717335,-0.667582,-0.573670
245.625000,-0.716153,-0.667704,-0.573791
246.093750,-0.714887,-0.667823,-0.573914
246.562500,-0.713538,-0.667937,-0.574039
247.031250,-0.712109,-0.668048,-0.574165
247.500000,-0.710601,-0.668154,-0.574295
247.968750,-0.709015,-0.668255,-0.574427
248.437500,-0.707354,-0.668353,-0.574562
248.906250,-0.705618,-0.668445,-0.574701
249.375000,-0.703808,-0.668532,-0.574844
249.843750,-0.701927,-0.668614,-0.574992
250.312500,-0.699973,-0.668691,-0.575144
250.781250,-0.697949,-0.668763,-0.575303
251.250000,-0.695855,-0.668829,-0.575467
251.718750,-0.693691,-0.668890,-0.575637
252.187500,-0.691458,-0.668945,-0.575814
252.656250,-0.689155,-0.668994,-0.575999
253.125000,-0.686784,-0.669037,-0.576192
253.593750,-0.684343,-0.669074,-0.576392
254.062500,-0.681832,-0.669105,-0.576602
254.531250,-0.679252,-0.669129,-0.576820
255.000000,-0.676601,-0.669147,-0.577048
255.468750,-0.673878,-0.669158,-0.577286
255.937500,-0.671083,-0.669163,-0.577534
256.406250,-0.668215,-0.669161,-0.577793
256.875000,-0.665273,-0.669151,-0.578062
257.343750,-0.662255,-0.669135,-0.578343
257.812500,-0.659160,-0.669112,-0.578634
258.281250,-0.655986,-0.669081,-0.578937
258.750000,-0.652732,-0.669042,-0.579251
259.218750,-0.649396,-0.668996,-0.579577
259.687500,-0.645975,-0.668942,-0.579914
260.156250,-0.642469,-0.668880,-0.580262
260.625000,-0.638875,-0.668810,-0.580622
261.093750,-0.635190,-0.668732,-0.580992
261.562500,-0.631413,-0.668646,-0.581373
262.031250,-0.627541,-0.668550,-0.581764
262.500000,-0.623571,-0.668446,-0.582165
262.968750,-0.619501,-0.668334,-0.582575
263.437500,-0.615329,-0.668212,-0.582993
263.906250,-0.611051,-0.668081,-0.583420
264.375000,-0.606666,-0.667940,-0.583854
264.843750,-0.602169,-0.667790,-0.584294
265.312500,-0.597559,-0.667630,-0.584739
265.781250,-0.592833,-0.667460,-0.585189
266.250000,-0.587987,-0.667280,-0.585642
266.718750,-0.583020,-0.667089,-0.586097
267.187500,-0.577927,-0.666888,-0.586553
267.656250,-0.572707,-0.666676,-0.587008
268.125000,-0.567356,-0.666453,-0.587462
268.593750,-0.561872,-0.666218,-0.587912
269.062500,-0.556252,-0.665972,-0.588358
269.531250,-0.550494,-0.665714,-0.588797
270.000000,-0.544594,-0.665445,-0.589228
270.468750,-0.538550,-0.665163,-0.589650
270.937500,-0.532361,-0.664868,-0.590060
271.406250,-0.526023,-0.664561,-0.590457
271.875000,-0.519535,-0.664241,-0.590839
272.343750,-0.512895,-0.663908,-0.591204
272.812500,-0.506101,-0.663561,-0.591551
273.281250,-0.499151,-0.663200,-0.591877
273.750000,-0.492044,-0.662826,-0.592180
274.218750,-0.484780,-0.662437,-0.592459
274.687500,-0.477356,-0.662034,-0.592712
275.156250,-0.469774,-0.661616,-0.592936
275.625000,-0.462032,-0.661183,-0.593131
276.093750,-0.454131,-0.660735,-0.593293
276.562500,-0.446072,-0.660271,-0.593421
277.031250,-0.437855,-0.659792,-0.593513
277.500000,-0.429481,-0.659296,-0.593567
277.968750,-0.420953,-0.658785,-0.593581
278.437500,-0.412273,-0.658257,-0.593554
278.906250,-0.403443,-0.657713,-0.593483
279.375000,-0.394467,-0.657151,-0.593368
279.843750,-0.385349,-0.656573,-0.593205
280.312500,-0.376094,-0.655977,-0.592993
280.781250,-0.366706,-0.655365,-0.592732
281.250000,-0.357191,-0.654734,-0.592418
281.718750,-0.347556,-0.654086,-0.592052
282.187500,-0.337807,-0.653420,-0.591630
282.656250,-0.327952,-0.652737,-0.591152
283.125000,-0.318001,-0.652035,-0.590616
283.593750,-0.307961,-0.651315,-0.590022
284.062500,-0.297843,-0.650577,-0.589367
284.531250,-0.287656,-0.649821,-0.588651
285.000000,-0.277414,-0.649047,-0.587873
285.468750,-0.267127,-0.648254,-0.587031
285.937500,-0.256808,-0.647444,-0.586126
286.406250,-0.246470,-0.646615,-0.585155
286.875000,-0.236127,-0.645769,-0.584119
287.343750,-0.225795,-0.644905,-0.583017
287.812500,-0.215487,-0.644023,-0.581848
288.281250,-0.205219,-0.643124,-0.580612
288.750000,-0.195008,-0.642208,-0.579309
289.218750,-0.184869,-0.641274,-0.577938
289.687500,-0.174821,-0.640324,-0.576500
290.156250,-0.164878,-0.639358,-0.574995
290.625000,-0.155060,-0.638375,-0.573422
291.093750,-0.145383,-0.637378,-0.571782
291.562500,-0.135864,-0.636364,-0.570075
292.031250,-0.126521,-0.635336,-0.568303
292.500000,-0.117371,-0.634294,-0.566464
292.968750,-0.108431,-0.633238,-0.564561
293.437500,-0.099717,-0.632169,-0.562594
293.906250,-0.091246,-0.631087,-0.560564
294.375000,-0.083032,-0.629993,-0.558471
294.843750,-0.075091,-0.628888,-0.556318
295.312500,-0.067438,-0.627772,-0.554105
295.781250,-0.060084,-0.626645,-0.551833
296.250000,-0.053044,-0.625510,-0.549504
296.718750,-0.046328,-0.624365,-0.547119
297.187500,-0.039948,-0.623212,-0.544680
297.656250,-0.033911,-0.622052,-0.542189
298.125000,-0.028228,-0.620886,-0.539646
298.593750,-0.022905,-0.619713,-0.537054
299.062500,-0.017947,-0.618535,-0.534415
299.531250,-0.013360,-0.617353,-0.531729
300.000000,-0.009148,-0.616168,-0.529000
300.468750,-0.005312,-0.614979,-0.526228
300.937500,-0.001853,-0.613789,-0.523416
301.406250,0.001229,-0.612597,-0.520566
301.875000,0.003935,-0.611404,-0.517679
302.343750,0.006268,-0.610212,-0.514757
302.812500,0.008232,-0.609020,-0.511803
303.281250,0.009832,-0.607830,-0.508817
303.750000,0.011072,-0.606642,-0.505802
304.218750,0.011961,-0.605457,-0.502760
304.687500,0.012506,-0.604276,-0.499692
305.156250,0.012716,-0.603098,-0.496601
305.625000,0.012600,-0.601926,-0.493488
306.093750,0.012167,-0.600758,-0.490354
306.562500,0.011429,-0.599596,-0.487201
307.031250,0.010398,-0.598441,-0.484032
307.500000,0.009083,-0.597293,-0.480847
307.968750,0.007499,-0.596152,-0.477647
308.437500,0.005656,-0.595018,-0.474436
308.906250,0.003568,-0.593893,-0.471213
309.375000,0.001248,-0.592777,-0.467981
309.843750,-0.001292,-0.591669,-0.464740
310.312500,-0.004038,-0.590570,-0.461492
310.781250,-0.006978,-0.589482,-0.458238
311.250000,-0.010098,-0.588403,-0.454979
311.718750,-0.013387,-0.587334,-0.451717
312.187500,-0.016830,-0.586276,-0.448452
312.656250,-0.020417,-0.585228,-0.445185
313.125000,-0.024133,-0.584190,-0.441919
313.593750,-0.027969,-0.583164,-0.438652
314.062500,-0.031911,-0.582149,-0.435387
314.531250,-0.035949,-0.581145,-0.432124
315.000000,-0.040072,-0.580152,-0.428864
315.468750,-0.044270,-0.579171,-0.425608
315.937500,-0.048531,-0.578201,-0.422356
316.406250,-0.052847,-0.577242,-0.419110
316.875000,-0.057209,-0.576295,-0.415870
317.343750,-0.061607,-0.575359,-0.412636
317.812500,-0.066033,-0.574435,-0.409410
318.281250,-0.070479,-0.573522,-0.406191
318.750000,-0.074937,-0.572620,-0.402981
319.218750,-0.079401,-0.571730,-0.399780
319.687500,-0.083863,-0.570851,-0.396589
320.156250,-0.088318,-0.569983,-0.393407
320.625000,-0.092759,-0.569126,-0.390237
321.093750,-0.097182,-0.568280,-0.387077
321.562500,-0.101581,-0.567445,-0.383929
322.031250,-0.105952,-0.566621,-0.380794
322.500000,-0.110290,-0.565808,-0.377670
322.968750,-0.114593,-0.565005,-0.374560
323.437500,-0.118856,-0.564213,-0.371463
323.906250,-0.123077,-0.563430,-0.368381
324.375000,-0.127252,-0.562658,-0.365312
324.843750,-0.131381,-0.561896,-0.362258
325.312500,-0.135460,-0.561144,-0.359219
325.781250,-0.139488,-0.560402,-0.356195
326.250000,-0.143464,-0.559669,-0.353188
326.718750,-0.147388,-0.558946,-0.350196
327.187500,-0.151258,-0.558232,-0.347221
327.656250,-0.155075,-0.557527,-0.344263
328.125000,-0.158838,-0.556831,-0.341322
328.593750,-0.162548,-0.556144,-0.338399
329.062500,-0.166206,-0.555466,-0.335493
329.531250,-0.169812,-0.554797,-0.332606
330.000000,-0.173368,-0.554136,-0.329737
330.468750,-0.176875,-0.553483,-0.326887
330.937500,-0.180335,-0.552838,-0.324057
331.406250,-0.183751,-0.552202,-0.321245
331.875000,-0.187123,-0.551574,-0.318454
332.343750,-0.190456,-0.550953,-0.315683
332.812500,-0.193751,-0.550341,-0.312932
333.281250,-0.197012,-0.549736,-0.310202
333.750000,-0.200242,-0.549138,-0.307493
334.218750,-0.203443,-0.548548,-0.304805
334.687500,-0.206621,-0.547966,-0.302140
335.156250,-0.209778,-0.547391,-0.299496
335.625000,-0.212918,-0.546823,-0.296875
336.093750,-0.216046,-0.546262,-0.294277
336.562500,-0.219165,-0.545709,-0.291702
337.031250,-0.222281,-0.545162,-0.289151
337.500000,-0.225396,-0.544623,-0.286624
337.968750,-0.228517,-0.544091,-0.284121
338.437500,-0.231647,-0.543566,-0.281644
338.906250,-0.234791,-0.543048,-0.279191
339.375000,-0.237954,-0.542537,-0.276765
339.843750,-0.241141,-0.542033,-0.274365
340.312500,-0.244355,-0.541536,-0.271992
340.781250,-0.247603,-0.541046,-0.269647
341.250000,-0.250888,-0.540563,-0.267329
341.718750,-0.254215,-0.540087,-0.265040
342.187500,-0.257588,-0.539619,-0.262780
342.656250,-0.261013,-0.539158,-0.260550
343.125000,-0.264492,-0.538704,-0.258351
343.593750,-0.268030,-0.538257,-0.256183
344.062500,-0.271631,-0.537818,-0.254046
