time_s,raw,expanding_mean,rm_90s
301.406250,-0.803749,-0.602624,-0.766833
301.875000,-0.803531,-0.603013,-0.769498
302.343750,-0.803381,-0.603400,-0.772105
302.812500,-0.803299,-0.603785,-0.774652
303.281250,-0.803284,-0.604169,-0.777141
303.750000,-0.803336,-0.604551,-0.779570
304.218750,-0.803455,-0.604932,-0.781939
304.687500,-0.803641,-0.605312,-0.784248
305.156250,-0.803893,-0.605691,-0.786498
305.625000,-0.804211,-0.606069,-0.788687
306.093750,-0.804594,-0.606447,-0.790818
306.562500,-0.805041,-0.606823,-0.792889
307.031250,-0.805552,-0.607200,-0.794901
307.500000,-0.806124,-0.607576,-0.796855
307.968750,-0.806758,-0.607952,-0.798751
308.437500,-0.807452,-0.608327,-0.800589
308.906250,-0.808203,-0.608703,-0.802371
309.375000,-0.809012,-0.609079,-0.804097
309.843750,-0.809876,-0.609455,-0.805769
310.312500,-0.810793,-0.609831,-0.807386
310.781250,-0.811762,-0.610208,-0.808950
311.250000,-0.812781,-0.610585,-0.810462
311.718750,-0.813847,-0.610963,-0.811924
312.187500,-0.814959,-0.611341,-0.813335
312.656250,-0.816113,-0.611721,-0.814698
313.125000,-0.817308,-0.612101,-0.816014
313.593750,-0.818540,-0.612482,-0.817283
314.062500,-0.819808,-0.612863,-0.818508
314.531250,-0.821108,-0.613246,-0.819689
315.000000,-0.822438,-0.613630,-0.820828
315.468750,-0.823794,-0.614015,-0.821925
315.937500,-0.825174,-0.614401,-0.822983
316.406250,-0.826574,-0.614788,-0.824003
316.875000,-0.827992,-0.615176,-0.824986
317.343750,-0.829423,-0.615566,-0.825933
317.812500,-0.830865,-0.615957,-0.826845
318.281250,-0.832315,-0.616349,-0.827724
318.750000,-0.833768,-0.616742,-0.828572
319.218750,-0.835222,-0.617136,-0.829388
319.687500,-0.836673,-0.617532,-0.830175
320.156250,-0.838119,-0.617929,-0.830933
320.625000,-0.839554,-0.618326,-0.831664
321.093750,-0.840977,-0.618725,-0.832368
321.562500,-0.842383,-0.619126,-0.833047
322.031250,-0.843770,-0.619527,-0.833702
322.500000,-0.845133,-0.619929,-0.834333
322.968750,-0.846469,-0.620332,-0.834941
323.437500,-0.847775,-0.620736,-0.835528
323.906250,-0.849048,-0.621141,-0.836094
324.375000,-0.850283,-0.621546,-0.836640
324.843750,-0.851478,-0.621953,-0.837166
325.312500,-0.852629,-0.622359,-0.837673
325.781250,-0.853733,-0.622767,-0.838162
326.250000,-0.854785,-0.623174,-0.838633
326.718750,-0.855783,-0.623583,-0.839087
327.187500,-0.856723,-0.623991,-0.839524
327.656250,-0.857600,-0.624399,-0.839945
328.125000,-0.858411,-0.624808,-0.840349
328.593750,-0.859153,-0.625216,-0.840738
329.062500,-0.859820,-0.625624,-0.841112
329.531250,-0.860409,-0.626032,-0.841470
330.000000,-0.860916,-0.626439,-0.841813
330.468750,-0.861336,-0.626845,-0.842141
330.937500,-0.861665,-0.627251,-0.842454
331.406250,-0.861898,-0.627655,-0.842752
331.875000,-0.862030,-0.628059,-0.843035
332.343750,-0.862056,-0.628461,-0.843304
332.812500,-0.861971,-0.628861,-0.843557
333.281250,-0.861770,-0.629260,-0.843795
333.750000,-0.861448,-0.629657,-0.844017
334.218750,-0.860998,-0.630052,-0.844224
334.687500,-0.860415,-0.630444,-0.844414
335.156250,-0.859694,-0.630834,-0.844588
335.625000,-0.858828,-0.631221,-0.844746
336.093750,-0.857811,-0.631605,-0.844886
336.562500,-0.856637,-0.631986,-0.845008
337.031250,-0.855299,-0.632363,-0.845113
337.500000,-0.853792,-0.632736,-0.845198
337.968750,-0.852109,-0.633106,-0.845264
338.437500,-0.850244,-0.633471,-0.845311
338.906250,-0.848189,-0.633831,-0.845336
339.375000,-0.845939,-0.634186,-0.845340
339.843750,-0.843486,-0.634536,-0.845322
340.312500,-0.840826,-0.634881,-0.845281
340.781250,-0.837950,-0.635219,-0.845216
341.250000,-0.834853,-0.635551,-0.845126
341.718750,-0.831529,-0.635877,-0.845011
342.187500,-0.827971,-0.636195,-0.844869
