time_s,raw,expanding_mean,rm_60s,rm_90s,rm_120s
60.000000,-0.351378,-0.351378,-0.351378,-0.351378,-0.351378
60.468750,-0.343243,-0.347310,-0.347310,-0.347310,-0.347310
60.937500,-0.335364,-0.343328,-0.343328,-0.343328,-0.343328
61.406250,-0.327745,-0.339432,-0.339432,-0.339432,-0.339432
61.875000,-0.320388,-0.335623,-0.335623,-0.335623,-0.335623
62.343750,-0.313296,-0.331902,-0.331902,-0.331902,-0.331902
62.812500,-0.306467,-0.328268,-0.328268,-0.328268,-0.328268
63.281250,-0.299900,-0.324722,-0.324722,-0.324722,-0.324722
63.750000,-0.293593,-0.321264,-0.321264,-0.321264,-0.321264
64.218750,-0.287543,-0.317891,-0.317891,-0.317891,-0.317891
64.687500,-0.281744,-0.314605,-0.314605,-0.314605,-0.314605
65.156250,-0.276193,-0.311404,-0.311404,-0.311404,-0.311404
65.625000,-0.270883,-0.308287,-0.308287,-0.308287,-0.308287
66.093750,-0.265807,-0.305253,-0.305253,-0.305253,-0.305253
66.562500,-0.260959,-0.302300,-0.302300,-0.302300,-0.302300
67.031250,-0.256329,-0.299427,-0.299427,-0.299427,-0.299427
67.500000,-0.251911,-0.296632,-0.296632,-0.296632,-0.296632
67.968750,-0.247695,-0.293913,-0.293913,-0.293913,-0.293913
68.437500,-0.243673,-0.291269,-0.291269,-0.291269,-0.291269
68.906250,-0.239834,-0.288697,-0.288697,-0.288697,-0.288697
69.375000,-0.236171,-0.286196,-0.286196,-0.286196,-0.286196
69.843750,-0.232673,-0.283763,-0.283763,-0.283763,-0.283763
70.312500,-0.229331,-0.281397,-0.281397,-0.281397,-0.281397
70.781250,-0.226135,-0.279094,-0.279094,-0.279094,-0.279094
71.250000,-0.223076,-0.276853,-0.276853,-0.276853,-0.276853
71.718750,-0.220144,-0.274672,-0.274672,-0.274672,-0.274672
72.187500,-0.217329,-0.272548,-0.272548,-0.272548,-0.272548
72.656250,-0.214622,-0.270480,-0.270480,-0.270480,-0.270480
73.125000,-0.212014,-0.268463,-0.268463,-0.268463,-0.268463
73.593750,-0.209496,-0.266498,-0.266498,-0.266498,-0.266498
74.062500,-0.207058,-0.264580,-0.264580,-0.264580,-0.264580
74.531250,-0.204692,-0.262709,-0.262709,-0.262709,-0.262709
75.000000,-0.202390,-0.260881,-0.260881,-0.260881,-0.260881
75.468750,-0.200142,-0.259095,-0.259095,-0.259095,-0.259095
75.937500,-0.197941,-0.257347,-0.257347,-0.257347,-0.257347
76.406250,-0.195778,-0.255637,-0.255637,-0.255637,-0.255637
76.875000,-0.193647,-0.253962,-0.253962,-0.253962,-0.253962
77.343750,-0.191538,-0.252319,-0.252319,-0.252319,-0.252319
77.812500,-0.189445,-0.250707,-0.250707,-0.250707,-0.250707
78.281250,-0.187360,-0.249123,-0.249123,-0.249123,-0.249123
78.750000,-0.185278,-0.247566,-0.247566,-0.247566,-0.247566
79.218750,-0.183189,-0.246033,-0.246033,-0.246033,-0.246033
79.687500,-0.181089,-0.244523,-0.244523,-0.244523,-0.244523
80.156250,-0.178970,-0.243033,-0.243033,-0.243033,-0.243033
80.625000,-0.176827,-0.241562,-0.241562,-0.241562,-0.241562
81.093750,-0.174653,-0.240107,-0.240107,-0.240107,-0.240107
81.562500,-0.172442,-0.238668,-0.238668,-0.238668,-0.238668
82.031250,-0.170188,-0.237241,-0.237241,-0.237241,-0.237241
82.500000,-0.167887,-0.235826,-0.235826,-0.235826,-0.235826
82.968750,-0.165532,-0.234420,-0.234420,-0.234420,-0.234420
83.437500,-0.163119,-0.233022,-0.233022,-0.233022,-0.233022
83.906250,-0.160641,-0.231630,-0.231630,-0.231630,-0.231630
84.375000,-0.158095,-0.230242,-0.230242,-0.230242,-0.230242
84.843750,-0.155474,-0.228858,-0.228858,-0.228858,-0.228858
85.312500,-0.152776,-0.227474,-0.227474,-0.227474,-0.227474
85.781250,-0.149994,-0.226091,-0.226091,-0.226091,-0.226091
86.250000,-0.147124,-0.224705,-0.224705,-0.224705,-0.224705
86.718750,-0.144164,-0.223317,-0.223317,-0.223317,-0.223317
87.187500,-0.141107,-0.221923,-0.221923,-0.221923,-0.221923
87.656250,-0.137951,-0.220524,-0.220524,-0.220524,-0.220524
88.125000,-0.134692,-0.219117,-0.219117,-0.219117,-0.219117
88.593750,-0.131325,-0.217701,-0.217701,-0.217701,-0.217701
89.062500,-0.127849,-0.216274,-0.216274,-0.216274,-0.216274
89.531250,-0.124259,-0.214837,-0.214837,-0.214837,-0.214837
90.000000,-0.120552,-0.213386,-0.213386,-0.213386,-0.213386
90.468750,-0.116727,-0.211922,-0.211922,-0.211922,-0.211922
90.937500,-0.112779,-0.210442,-0.210442,-0.210442,-0.210442
91.406250,-0.108708,-0.208946,-0.208946,-0.208946,-0.208946
91.875000,-0.104511,-0.207432,-0.207432,-0.207432,-0.207432
92.343750,-0.100186,-0.205900,-0.205900,-0.205900,-0.205900
92.812500,-0.095732,-0.204349,-0.204349,-0.204349,-0.204349
93.281250,-0.091149,-0.202776,-0.202776,-0.202776,-0.202776
93.750000,-0.086435,-0.201183,-0.201183,-0.201183,-0.201183
94.218750,-0.081589,-0.199566,-0.199566,-0.199566,-0.199566
94.687500,-0.076613,-0.197927,-0.197927,-0.197927,-0.197927
95.156250,-0.071506,-0.196264,-0.196264,-0.196264,-0.196264
95.625000,-0.066269,-0.194575,-0.194575,-0.194575,-0.194575
96.093750,-0.060904,-0.192862,-0.192862,-0.192862,-0.192862
96.562500,-0.055412,-0.191122,-0.191122,-0.191122,-0.191122
97.031250,-0.049795,-0.189355,-0.189355,-0.189355,-0.189355
97.500000,-0.044056,-0.187561,-0.187561,-0.187561,-0.187561
97.968750,-0.038199,-0.185740,-0.185740,-0.185740,-0.185740
98.437500,-0.032226,-0.183890,-0.183890,-0.183890,-0.183890
98.906250,-0.026141,-0.182012,-0.182012,-0.182012,-0.182012
99.375000,-0.019951,-0.180106,-0.180106,-0.180106,-0.180106
99.843750,-0.013658,-0.178170,-0.178170,-0.178170,-0.178170
100.312500,-0.007269,-0.176206,-0.176206,-0.176206,-0.176206
100.781250,-0.000791,-0.174213,-0.174213,-0.174213,-0.174213
101.250000,0.005772,-0.172190,-0.172190,-0.172190,-0.172190
101.718750,0.012412,-0.170139,-0.170139,-0.170139,-0.170139
102.187500,0.019121,-0.168059,-0.168059,-0.168059,-0.168059
102.656250,0.025892,-0.165951,-0.165951,-0.165951,-0.165951
103.125000,0.032718,-0.163815,-0.163815,-0.163815,-0.163815
103.593750,0.039590,-0.161651,-0.161651,-0.161651,-0.161651
104.062500,0.046499,-0.159460,-0.159460,-0.159460,-0.159460
104.531250,0.053436,-0.157242,-0.157242,-0.157242,-0.157242
105.000000,0.060394,-0.154999,-0.154999,-0.154999,-0.154999
105.468750,0.067362,-0.152730,-0.152730,-0.152730,-0.152730
105.937500,0.074331,-0.150436,-0.150436,-0.150436,-0.150436
106.406250,0.081293,-0.148119,-0.148119,-0.148119,-0.148119
106.875000,0.088238,-0.145779,-0.145779,-0.145779,-0.145779
107.343750,0.095156,-0.143417,-0.143417,-0.143417,-0.143417
107.812500,0.102040,-0.141034,-0.141034,-0.141034,-0.141034
108.281250,0.108880,-0.138631,-0.138631,-0.138631,-0.138631
108.750000,0.115667,-0.136209,-0.136209,-0.136209,-0.136209
109.218750,0.122392,-0.133769,-0.133769,-0.133769,-0.133769
109.687500,0.129048,-0.131313,-0.131313,-0.131313,-0.131313
110.156250,0.135627,-0.128841,-0.128841,-0.128841,-0.128841
110.625000,0.142121,-0.126355,-0.126355,-0.126355,-0.126355
111.093750,0.148523,-0.123856,-0.123856,-0.123856,-0.123856
111.562500,0.154825,-0.121346,-0.121346,-0.121346,-0.121346
112.031250,0.161023,-0.118825,-0.118825,-0.118825,-0.118825
112.500000,0.167109,-0.116294,-0.116294,-0.116294,-0.116294
112.968750,0.173079,-0.113756,-0.113756,-0.113756,-0.113756
113.437500,0.178927,-0.111211,-0.111211,-0.111211,-0.111211
113.906250,0.184650,-0.108660,-0.108660,-0.108660,-0.108660
114.375000,0.190242,-0.106105,-0.106105,-0.106105,-0.106105
114.843750,0.195701,-0.103548,-0.103548,-0.103548,-0.103548
115.312500,0.201024,-0.100988,-0.100988,-0.100988,-0.100988
115.781250,0.206208,-0.098428,-0.098428,-0.098428,-0.098428
116.250000,0.211250,-0.095869,-0.095869,-0.095869,-0.095869
116.718750,0.216150,-0.093312,-0.093312,-0.093312,-0.093312
117.187500,0.220907,-0.090757,-0.090757,-0.090757,-0.090757
117.656250,0.225519,-0.088206,-0.088206,-0.088206,-0.088206
118.125000,0.229987,-0.085661,-0.085661,-0.085661,-0.085661
118.593750,0.234310,-0.083121,-0.083121,-0.083121,-0.083121
119.062500,0.238489,-0.080589,-0.080589,-0.080589,-0.080589
119.531250,0.242526,-0.078065,-0.078065,-0.078065,-0.078065
120.000000,0.246421,-0.075549,-0.073394,-0.075549,-0.075549
120.468750,0.250175,-0.073044,-0.068758,-0.073044,-0.073044
120.937500,0.253792,-0.070549,-0.064155,-0.070549,-0.070549
121.406250,0.257272,-0.068065,-0.059585,-0.068065,-0.068065
121.875000,0.260618,-0.065594,-0.055046,-0.065594,-0.065594
122.343750,0.263833,-0.063136,-0.050537,-0.063136,-0.063136
122.812500,0.266920,-0.060691,-0.046058,-0.060691,-0.060691
123.281250,0.269881,-0.058260,-0.041606,-0.058260,-0.058260
123.750000,0.272720,-0.055844,-0.037182,-0.055844,-0.055844
124.218750,0.275440,-0.053443,-0.032783,-0.053443,-0.053443
124.687500,0.278044,-0.051059,-0.028410,-0.051059,-0.051059
125.156250,0.280537,-0.048690,-0.024061,-0.048690,-0.048690
125.625000,0.282921,-0.046338,-0.019734,-0.046338,-0.046338
126.093750,0.285200,-0.044004,-0.015429,-0.044004,-0.044004
126.562500,0.287379,-0.041686,-0.011145,-0.041686,-0.041686
127.031250,0.289459,-0.039387,-0.006881,-0.039387,-0.039387
127.500000,0.291447,-0.037105,-0.002636,-0.037105,-0.037105
127.968750,0.293345,-0.034842,0.001590,-0.034842,-0.034842
128.437500,0.295157,-0.032597,0.005800,-0.032597,-0.032597
128.906250,0.296887,-0.030370,0.009993,-0.030370,-0.030370
129.375000,0.298538,-0.028163,0.014171,-0.028163,-0.028163
129.843750,0.300115,-0.025974,0.018333,-0.025974,-0.025974
130.312500,0.301620,-0.023805,0.022481,-0.023805,-0.023805
130.781250,0.303058,-0.021655,0.026615,-0.021655,-0.021655
131.250000,0.304433,-0.019523,0.030736,-0.019523,-0.019523
131.718750,0.305747,-0.017411,0.034845,-0.017411,-0.017411
132.187500,0.307005,-0.015318,0.038941,-0.015318,-0.015318
132.656250,0.308210,-0.013244,0.043026,-0.013244,-0.013244
133.125000,0.309365,-0.011189,0.047099,-0.011189,-0.011189
133.593750,0.310473,-0.009154,0.051162,-0.009154,-0.009154
134.062500,0.311538,-0.007137,0.055213,-0.007137,-0.007137
134.531250,0.312563,-0.005138,0.059254,-0.005138,-0.005138
135.000000,0.313551,-0.003159,0.063285,-0.003159,-0.003159
135.468750,0.314506,-0.001198,0.067306,-0.001198,-0.001198
135.937500,0.315429,0.000744,0.071316,0.000744,0.000744
136.406250,0.316324,0.002669,0.075317,0.002669,0.002669
136.875000,0.317195,0.004575,0.079308,0.004575,0.004575
137.343750,0.318043,0.006463,0.083289,0.006463,0.006463
137.812500,0.318873,0.008334,0.087260,0.008334,0.008334
138.281250,0.319685,0.010187,0.091222,0.010187,0.010187
138.750000,0.320484,0.012023,0.095173,0.012023,0.012023
139.218750,0.321272,0.013842,0.099114,0.013842,0.013842
139.687500,0.322051,0.015645,0.103045,0.015645,0.015645
140.156250,0.322823,0.017431,0.106965,0.017431,0.017431
140.625000,0.323592,0.019200,0.110875,0.019200,0.019200
141.093750,0.324360,0.020954,0.114773,0.020954,0.020954
141.562500,0.325130,0.022692,0.118660,0.022692,0.022692
142.031250,0.325902,0.024415,0.122536,0.024415,0.024415
142.500000,0.326681,0.026123,0.126400,0.026123,0.026123
142.968750,0.327468,0.027816,0.130252,0.027816,0.027816
143.437500,0.328265,0.029494,0.134090,0.029494,0.029494
143.906250,0.329075,0.031159,0.137916,0.031159,0.031159
144.375000,0.329899,0.032809,0.141729,0.032809,0.032809
144.843750,0.330739,0.034446,0.145527,0.034446,0.034446
145.312500,0.331597,0.036070,0.149312,0.036070,0.036070
145.781250,0.332475,0.037681,0.153081,0.037681,0.037681
146.250000,0.333374,0.039279,0.156835,0.039279,0.039279
146.718750,0.334296,0.040865,0.160573,0.040865,0.040865
147.187500,0.335243,0.042439,0.164294,0.042439,0.042439
147.656250,0.336215,0.044002,0.167999,0.044002,0.044002
148.125000,0.337214,0.045553,0.171685,0.045553,0.045553
148.593750,0.338240,0.047094,0.175354,0.047094,0.047094
149.062500,0.339294,0.048624,0.179003,0.048624,0.048624
149.531250,0.340376,0.050143,0.182633,0.050143,0.050143
150.000000,0.341487,0.051653,0.186243,0.053752,0.051653
150.468750,0.342628,0.053153,0.189832,0.057324,0.053153
