time_s,raw,expanding_mean,rm_60s,rm_90s,rm_120s
60.000000,-0.559133,-0.559133,-0.559133,-0.559133,-0.559133
60.468750,-0.557817,-0.558475,-0.558475,-0.558475,-0.558475
60.937500,-0.556550,-0.557833,-0.557833,-0.557833,-0.557833
61.406250,-0.555328,-0.557207,-0.557207,-0.557207,-0.557207
61.875000,-0.554144,-0.556594,-0.556594,-0.556594,-0.556594
62.343750,-0.552992,-0.555994,-0.555994,-0.555994,-0.555994
62.812500,-0.551863,-0.555404,-0.555404,-0.555404,-0.555404
63.281250,-0.550749,-0.554822,-0.554822,-0.554822,-0.554822
63.750000,-0.549643,-0.554246,-0.554246,-0.554246,-0.554246
64.218750,-0.548533,-0.553675,-0.553675,-0.553675,-0.553675
64.687500,-0.547411,-0.553106,-0.553106,-0.553106,-0.553106
65.156250,-0.546266,-0.552536,-0.552536,-0.552536,-0.552536
65.625000,-0.545088,-0.551963,-0.551963,-0.551963,-0.551963
66.093750,-0.543867,-0.551384,-0.551384,-0.551384,-0.551384
66.562500,-0.542593,-0.550798,-0.550798,-0.550798,-0.550798
67.031250,-0.541256,-0.550202,-0.550202,-0.550202,-0.550202
67.500000,-0.539845,-0.549593,-0.549593,-0.549593,-0.549593
67.968750,-0.538350,-0.548968,-0.548968,-0.548968,-0.548968
68.437500,-0.536763,-0.548326,-0.548326,-0.548326,-0.548326
68.906250,-0.535074,-0.547663,-0.547663,-0.547663,-0.547663
69.375000,-0.533273,-0.546978,-0.546978,-0.546978,-0.546978
69.843750,-0.531355,-0.546268,-0.546268,-0.546268,-0.546268
70.312500,-0.529309,-0.545530,-0.545530,-0.545530,-0.545530
70.781250,-0.527130,-0.544764,-0.544764,-0.544764,-0.544764
71.250000,-0.524810,-0.543966,-0.543966,-0.543966,-0.543966
71.718750,-0.522344,-0.543134,-0.543134,-0.543134,-0.543134
72.187500,-0.519725,-0.542267,-0.542267,-0.542267,-0.542267
72.656250,-0.516950,-0.541363,-0.541363,-0.541363,-0.541363
73.125000,-0.514013,-0.540420,-0.540420,-0.540420,-0.540420
73.593750,-0.510911,-0.539436,-0.539436,-0.539436,-0.539436
74.062500,-0.507639,-0.538410,-0.538410,-0.538410,-0.538410
74.531250,-0.504195,-0.537341,-0.537341,-0.537341,-0.537341
75.000000,-0.500577,-0.536227,-0.536227,-0.536227,-0.536227
75.468750,-0.496780,-0.535067,-0.535067,-0.535067,-0.535067
75.937500,-0.492805,-0.533859,-0.533859,-0.533859,-0.533859
76.406250,-0.488648,-0.532604,-0.532604,-0.532604,-0.532604
76.875000,-0.484309,-0.531298,-0.531298,-0.531298,-0.531298
77.343750,-0.479787,-0.529943,-0.529943,-0.529943,-0.529943
77.812500,-0.475080,-0.528536,-0.528536,-0.528536,-0.528536
78.281250,-0.470188,-0.527077,-0.527077,-0.527077,-0.527077
78.750000,-0.465111,-0.525566,-0.525566,-0.525566,-0.525566
79.218750,-0.459848,-0.524001,-0.524001,-0.524001,-0.524001
79.687500,-0.454399,-0.522383,-0.522383,-0.522383,-0.522383
80.156250,-0.448765,-0.520709,-0.520709,-0.520709,-0.520709
80.625000,-0.442944,-0.518981,-0.518981,-0.518981,-0.518981
81.093750,-0.436938,-0.517198,-0.517198,-0.517198,-0.517198
81.562500,-0.430748,-0.515358,-0.515358,-0.515358,-0.515358
82.031250,-0.424373,-0.513463,-0.513463,-0.513463,-0.513463
82.500000,-0.417815,-0.511511,-0.511511,-0.511511,-0.511511
82.968750,-0.411075,-0.509502,-0.509502,-0.509502,-0.509502
83.437500,-0.404153,-0.507436,-0.507436,-0.507436,-0.507436
83.906250,-0.397052,-0.505314,-0.505314,-0.505314,-0.505314
84.375000,-0.389772,-0.503134,-0.503134,-0.503134,-0.503134
84.843750,-0.382315,-0.500896,-0.500896,-0.500896,-0.500896
85.312500,-0.374684,-0.498602,-0.498602,-0.498602,-0.498602
85.781250,-0.366880,-0.496249,-0.496249,-0.496249,-0.496249
86.250000,-0.358906,-0.493840,-0.493840,-0.493840,-0.493840
86.718750,-0.350765,-0.491373,-0.491373,-0.491373,-0.491373
87.187500,-0.342460,-0.488849,-0.488849,-0.488849,-0.488849
87.656250,-0.333994,-0.486268,-0.486268,-0.486268,-0.486268
88.125000,-0.325371,-0.483630,-0.483630,-0.483630,-0.483630
88.593750,-0.316595,-0.480936,-0.480936,-0.480936,-0.480936
89.062500,-0.307670,-0.478186,-0.478186,-0.478186,-0.478186
89.531250,-0.298601,-0.475380,-0.475380,-0.475380,-0.475380
90.000000,-0.289394,-0.472519,-0.472519,-0.472519,-0.472519
90.468750,-0.280053,-0.469603,-0.469603,-0.469603,-0.469603
90.937500,-0.270586,-0.466632,-0.466632,-0.466632,-0.466632
91.406250,-0.260998,-0.463608,-0.463608,-0.463608,-0.463608
91.875000,-0.251297,-0.460531,-0.460531,-0.460531,-0.460531
92.343750,-0.241489,-0.457402,-0.457402,-0.457402,-0.457402
92.812500,-0.231584,-0.454221,-0.454221,-0.454221,-0.454221
93.281250,-0.221588,-0.450990,-0.450990,-0.450990,-0.450990
93.750000,-0.211511,-0.447710,-0.447710,-0.447710,-0.447710
94.218750,-0.201362,-0.444381,-0.444381,-0.444381,-0.444381
94.687500,-0.191150,-0.441004,-0.441004,-0.441004,-0.441004
95.156250,-0.180885,-0.437582,-0.437582,-0.437582,-0.437582
95.625000,-0.170578,-0.434114,-0.434114,-0.434114,-0.434114
96.093750,-0.160239,-0.430603,-0.430603,-0.430603,-0.430603
96.562500,-0.149880,-0.427050,-0.427050,-0.427050,-0.427050
97.031250,-0.139510,-0.423455,-0.423455,-0.423455,-0.423455
97.500000,-0.129143,-0.419822,-0.419822,-0.419822,-0.419822
97.968750,-0.118790,-0.416151,-0.416151,-0.416151,-0.416151
98.437500,-0.108463,-0.412444,-0.412444,-0.412444,-0.412444
98.906250,-0.098173,-0.408702,-0.408702,-0.408702,-0.408702
99.375000,-0.087934,-0.404929,-0.404929,-0.404929,-0.404929
99.843750,-0.077757,-0.401124,-0.401124,-0.401124,-0.401124
100.312500,-0.067654,-0.397291,-0.397291,-0.397291,-0.397291
100.781250,-0.057638,-0.393432,-0.393432,-0.393432,-0.393432
101.250000,-0.047721,-0.389547,-0.389547,-0.389547,-0.389547
101.718750,-0.037914,-0.385640,-0.385640,-0.385640,-0.385640
102.187500,-0.028229,-0.381713,-0.381713,-0.381713,-0.381713
102.656250,-0.018677,-0.377767,-0.377767,-0.377767,-0.377767
103.125000,-0.009270,-0.373804,-0.373804,-0.373804,-0.373804
103.593750,-0.000019,-0.369828,-0.369828,-0.369828,-0.369828
104.062500,0.009068,-0.365839,-0.365839,-0.365839,-0.365839
104.531250,0.017979,-0.361841,-0.361841,-0.361841,-0.361841
105.000000,0.026705,-0.357836,-0.357836,-0.357836,-0.357836
105.468750,0.035239,-0.353825,-0.353825,-0.353825,-0.353825
105.937500,0.043571,-0.349811,-0.349811,-0.349811,-0.349811
106.406250,0.051694,-0.345796,-0.345796,-0.345796,-0.345796
106.875000,0.059602,-0.341782,-0.341782,-0.341782,-0.341782
107.343750,0.067287,-0.337771,-0.337771,-0.337771,-0.337771
107.812500,0.074745,-0.333766,-0.333766,-0.333766,-0.333766
108.281250,0.081971,-0.329769,-0.329769,-0.329769,-0.329769
108.750000,0.088960,-0.325781,-0.325781,-0.325781,-0.325781
109.218750,0.095710,-0.321805,-0.321805,-0.321805,-0.321805
109.687500,0.102216,-0.317842,-0.317842,-0.317842,-0.317842
110.156250,0.108478,-0.313894,-0.313894,-0.313894,-0.313894
110.625000,0.114493,-0.309964,-0.309964,-0.309964,-0.309964
111.093750,0.120262,-0.306053,-0.306053,-0.306053,-0.306053
111.562500,0.125784,-0.302163,-0.302163,-0.302163,-0.302163
112.031250,0.131060,-0.298295,-0.298295,-0.298295,-0.298295
112.500000,0.136092,-0.294450,-0.294450,-0.294450,-0.294450
112.968750,0.140881,-0.290632,-0.290632,-0.290632,-0.290632
113.437500,0.145430,-0.286840,-0.286840,-0.286840,-0.286840
113.906250,0.149742,-0.283076,-0.283076,-0.283076,-0.283076
114.375000,0.153820,-0.279342,-0.279342,-0.279342,-0.279342
114.843750,0.157670,-0.275639,-0.275639,-0.275639,-0.275639
115.312500,0.161295,-0.271967,-0.271967,-0.271967,-0.271967
115.781250,0.164702,-0.268328,-0.268328,-0.268328,-0.268328
116.250000,0.167895,-0.264723,-0.264723,-0.264723,-0.264723
116.718750,0.170880,-0.261152,-0.261152,-0.261152,-0.261152
117.187500,0.173665,-0.257617,-0.257617,-0.257617,-0.257617
117.656250,0.176255,-0.254118,-0.254118,-0.254118,-0.254118
118.125000,0.178658,-0.250656,-0.250656,-0.250656,-0.250656
118.593750,0.180881,-0.247231,-0.247231,-0.247231,-0.247231
119.062500,0.182932,-0.243844,-0.243844,-0.243844,-0.243844
119.531250,0.184819,-0.240495,-0.240495,-0.240495,-0.240495
120.000000,0.186549,-0.237185,-0.234669,-0.237185,-0.237185
120.468750,0.188131,-0.233913,-0.228842,-0.233913,-0.233913
120.937500,0.189572,-0.230680,-0.223013,-0.230680,-0.230680
121.406250,0.190882,-0.227487,-0.217183,-0.227487,-0.227487
121.875000,0.192069,-0.224332,-0.211353,-0.224332,-0.224332
122.343750,0.193141,-0.221217,-0.205524,-0.221217,-0.221217
122.812500,0.194106,-0.218140,-0.199696,-0.218140,-0.218140
123.281250,0.194973,-0.215103,-0.193870,-0.215103,-0.215103
123.750000,0.195750,-0.212104,-0.188047,-0.212104,-0.212104
124.218750,0.196446,-0.209143,-0.182227,-0.209143,-0.209143
124.687500,0.197069,-0.206221,-0.176410,-0.206221,-0.206221
125.156250,0.197625,-0.203336,-0.170599,-0.203336,-0.203336
125.625000,0.198125,-0.200489,-0.164792,-0.200489,-0.200489
126.093750,0.198574,-0.197679,-0.158992,-0.197679,-0.197679
126.562500,0.198980,-0.194905,-0.153198,-0.194905,-0.194905
127.031250,0.199351,-0.192167,-0.147412,-0.192167,-0.192167
127.500000,0.199693,-0.189464,-0.141635,-0.189464,-0.189464
127.968750,0.200013,-0.186797,-0.135866,-0.186797,-0.186797
128.437500,0.200318,-0.184163,-0.130108,-0.184163,-0.184163
128.906250,0.200613,-0.181563,-0.124360,-0.181563,-0.181563
129.375000,0.200904,-0.178997,-0.118625,-0.178997,-0.178997
129.843750,0.201196,-0.176462,-0.112902,-0.176462,-0.176462
130.312500,0.201495,-0.173959,-0.107192,-0.173959,-0.173959
130.781250,0.201804,-0.171487,-0.101497,-0.171487,-0.171487
131.250000,0.202129,-0.169045,-0.095818,-0.169045,-0.169045
131.718750,0.202473,-0.166632,-0.090156,-0.166632,-0.166632
132.187500,0.202839,-0.164249,-0.084510,-0.164249,-0.164249
132.656250,0.203231,-0.161893,-0.078884,-0.161893,-0.161893
133.125000,0.203652,-0.159565,-0.073277,-0.159565,-0.159565
133.593750,0.204103,-0.157263,-0.067691,-0.157263,-0.157263
134.062500,0.204587,-0.154987,-0.062127,-0.154987,-0.154987
134.531250,0.205106,-0.152737,-0.056586,-0.152737,-0.152737
135.000000,0.205660,-0.150511,-0.051068,-0.150511,-0.150511
135.468750,0.206250,-0.148308,-0.045576,-0.148308,-0.148308
135.937500,0.206877,-0.146129,-0.040109,-0.146129,-0.146129
136.406250,0.207541,-0.143973,-0.034670,-0.143973,-0.143973
136.875000,0.208242,-0.141838,-0.029260,-0.141838,-0.141838
137.343750,0.208979,-0.139725,-0.023879,-0.139725,-0.139725
137.812500,0.209751,-0.137632,-0.018529,-0.137632,-0.137632
138.281250,0.210558,-0.135560,-0.013210,-0.135560,-0.135560
138.750000,0.211396,-0.133507,-0.007925,-0.133507,-0.133507
139.218750,0.212266,-0.131473,-0.002674,-0.131473,-0.131473
139.687500,0.213163,-0.129457,0.002541,-0.129457,-0.129457
140.156250,0.214087,-0.127460,0.007720,-0.127460,-0.127460
140.625000,0.215034,-0.125480,0.012860,-0.125480,-0.125480
141.093750,0.216002,-0.123518,0.017961,-0.123518,-0.123518
141.562500,0.216988,-0.121572,0.023022,-0.121572,-0.121572
142.031250,0.217988,-0.119643,0.028040,-0.119643,-0.119643
142.500000,0.218999,-0.117729,0.033015,-0.117729,-0.117729
142.968750,0.220017,-0.115832,0.037946,-0.115832,-0.115832
143.437500,0.221038,-0.113950,0.042830,-0.113950,-0.113950
143.906250,0.222058,-0.112083,0.047667,-0.112083,-0.112083
144.375000,0.223072,-0.110232,0.052455,-0.110232,-0.110232
144.843750,0.224078,-0.108395,0.057192,-0.108395,-0.108395
145.312500,0.225069,-0.106572,0.061878,-0.106572,-0.106572
145.781250,0.226043,-0.104765,0.066510,-0.104765,-0.104765
146.250000,0.226993,-0.102971,0.071087,-0.102971,-0.102971
146.718750,0.227915,-0.101192,0.075608,-0.101192,-0.101192
147.187500,0.228805,-0.099428,0.080071,-0.099428,-0.099428
147.656250,0.229657,-0.097677,0.084475,-0.097677,-0.097677
148.125000,0.230466,-0.095941,0.088817,-0.095941,-0.095941
148.593750,0.231227,-0.094219,0.093097,-0.094219,-0.094219
149.062500,0.231936,-0.092512,0.097313,-0.092512,-0.092512
149.531250,0.232588,-0.090818,0.101462,-0.090818,-0.090818
150.000000,0.233176,-0.089140,0.105545,-0.086692,-0.089140
150.468750,0.233696,-0.087476,0.109559,-0.082569,-0.087476
150.937500,0.234144,-0.085826,0.113502,-0.078451,-0.085826
151.406250,0.234513,-0.084192,0.117373,-0.074337,-0.084192
151.875000,0.234800,-0.082573,0.121171,-0.070228,-0.082573
152.343750,0.234998,-0.080969,0.124893,-0.066124,-0.080969
152.812500,0.235104,-0.079380,0.128539,-0.062025,-0.079380
153.281250,0.235113,-0.077808,0.132107,-0.057932,-0.077808
153.750000,0.235020,-0.076252,0.135596,-0.053846,-0.076252
154.218750,0.234820,-0.074712,0.139003,-0.049766,-0.074712
154.687500,0.234509,-0.073188,0.142329,-0.045693,-0.073188
155.156250,0.234083,-0.071682,0.145571,-0.041629,-0.071682
155.625000,0.233539,-0.070193,0.148728,-0.037573,-0.070193
156.093750,0.232872,-0.068722,0.151799,-0.033528,-0.068722
156.562500,0.232079,-0.067269,0.154783,-0.029493,-0.067269
157.031250,0.231157,-0.065834,0.157679,-0.025470,-0.065834
157.500000,0.230103,-0.064418,0.160486,-0.021460,-0.064418
157.968750,0.228914,-0.063021,0.163202,-0.017464,-0.063021
158.437500,0.227589,-0.061644,0.165828,-0.013483,-0.061644
158.906250,0.226126,-0.060287,0.168361,-0.009518,-0.060287
159.375000,0.224522,-0.058950,0.170802,-0.005571,-0.058950
159.843750,0.222778,-0.057633,0.173150,-0.001644,-0.057633
160.312500,0.220893,-0.056338,0.175404,0.002264,-0.056338
160.781250,0.218867,-0.055063,0.177565,0.006149,-0.055063
161.250000,0.216701,-0.053811,0.179630,0.010011,-0.053811
161.718750,0.214394,-0.052581,0.181602,0.013848,-0.052581
162.187500,0.211950,-0.051373,0.183478,0.017659,-0.051373
162.656250,0.209369,-0.050188,0.185260,0.021442,-0.050188
163.125000,0.206656,-0.049026,0.186946,0.025195,-0.049026
163.593750,0.203812,-0.047887,0.188539,0.028918,-0.047887
164.062500,0.200842,-0.046771,0.190037,0.032608,-0.046771
164.531250,0.197749,-0.045680,0.191442,0.036264,-0.045680
165.000000,0.194539,-0.044612,0.192753,0.039884,-0.044612
165.468750,0.191218,-0.043569,0.193971,0.043468,-0.043569
165.937500,0.187790,-0.042549,0.195098,0.047012,-0.042549
166.406250,0.184262,-0.041555,0.196134,0.050517,-0.041555
166.875000,0.180641,-0.040584,0.197079,0.053980,-0.040584
167.343750,0.176934,-0.039638,0.197936,0.057401,-0.039638
167.812500,0.173149,-0.038717,0.198705,0.060777,-0.038717
168.281250,0.169293,-0.037821,0.199387,0.064108,-0.037821
168.750000,0.165375,-0.036949,0.199984,0.067391,-0.036949
169.218750,0.161404,-0.036101,0.200497,0.070627,-0.036101
169.687500,0.157387,-0.035278,0.200928,0.073814,-0.035278
170.156250,0.153335,-0.034478,0.201279,0.076949,-0.034478
170.625000,0.149256,-0.033703,0.201550,0.080034,-0.033703
171.093750,0.145159,-0.032952,0.201745,0.083066,-0.032952
171.562500,0.141053,-0.032224,0.201864,0.086044,-0.032224
172.031250,0.136949,-0.031519,0.201910,0.088967,-0.031519
172.500000,0.132854,-0.030837,0.201885,0.091835,-0.030837
172.968750,0.128779,-0.030177,0.201790,0.094647,-0.030177
173.437500,0.124731,-0.029540,0.201629,0.097402,-0.029540
173.906250,0.120721,-0.028924,0.201402,0.100098,-0.028924
174.375000,0.116756,-0.028329,0.201112,0.102737,-0.028329
174.843750,0.112846,-0.027755,0.200762,0.105316,-0.027755
175.312500,0.108998,-0.027202,0.200353,0.107835,-0.027202
175.781250,0.105221,-0.026668,0.199889,0.110294,-0.026668
176.250000,0.101522,-0.026153,0.199370,0.112692,-0.026153
176.718750,0.097908,-0.025657,0.198800,0.115029,-0.025657
177.187500,0.094387,-0.025178,0.198181,0.117304,-0.025178
177.656250,0.090964,-0.024717,0.197514,0.119517,-0.024717
178.125000,0.087647,-0.024273,0.196803,0.121668,-0.024273
178.593750,0.084441,-0.023845,0.196050,0.123757,-0.023845
