time_s,raw,expanding_mean,rm_60s,rm_90s,rm_120s
60.000000,-0.668564,-0.668564,-0.668564,-0.668564,-0.668564
60.468750,-0.666214,-0.667389,-0.667389,-0.667389,-0.667389
60.937500,-0.664011,-0.666263,-0.666263,-0.666263,-0.666263
61.406250,-0.661963,-0.665188,-0.665188,-0.665188,-0.665188
61.875000,-0.660076,-0.664166,-0.664166,-0.664166,-0.664166
62.343750,-0.658357,-0.663198,-0.663198,-0.663198,-0.663198
62.812500,-0.656814,-0.662286,-0.662286,-0.662286,-0.662286
63.281250,-0.655453,-0.661432,-0.661432,-0.661432,-0.661432
63.750000,-0.654279,-0.660637,-0.660637,-0.660637,-0.660637
64.218750,-0.653296,-0.659903,-0.659903,-0.659903,-0.659903
64.687500,-0.652510,-0.659231,-0.659231,-0.659231,-0.659231
65.156250,-0.651923,-0.658622,-0.658622,-0.658622,-0.658622
65.625000,-0.651539,-0.658077,-0.658077,-0.658077,-0.658077
66.093750,-0.651358,-0.657597,-0.657597,-0.657597,-0.657597
66.562500,-0.651382,-0.657183,-0.657183,-0.657183,-0.657183
67.031250,-0.651612,-0.656835,-0.656835,-0.656835,-0.656835
67.500000,-0.652046,-0.656553,-0.656553,-0.656553,-0.656553
67.968750,-0.652682,-0.656338,-0.656338,-0.656338,-0.656338
68.437500,-0.653518,-0.656189,-0.656189,-0.656189,-0.656189
68.906250,-0.654551,-0.656107,-0.656107,-0.656107,-0.656107
69.375000,-0.655775,-0.656092,-0.656092,-0.656092,-0.656092
69.843750,-0.657187,-0.656141,-0.656141,-0.656141,-0.656141
70.312500,-0.658778,-0.656256,-0.656256,-0.656256,-0.656256
70.781250,-0.660543,-0.656435,-0.656435,-0.656435,-0.656435
71.250000,-0.662474,-0.656676,-0.656676,-0.656676,-0.656676
71.718750,-0.664561,-0.656979,-0.656979,-0.656979,-0.656979
72.187500,-0.666796,-0.657343,-0.657343,-0.657343,-0.657343
72.656250,-0.669170,-0.657765,-0.657765,-0.657765,-0.657765
73.125000,-0.671670,-0.658245,-0.658245,-0.658245,-0.658245
73.593750,-0.674287,-0.658780,-0.658780,-0.658780,-0.658780
74.062500,-0.677009,-0.659368,-0.659368,-0.659368,-0.659368
