time_s,raw,expanding_mean,rm_60s,rm_90s,rm_120s
60.000000,-0.404957,-0.404957,-0.404957,-0.404957,-0.404957
60.468750,-0.401098,-0.403028,-0.403028,-0.403028,-0.403028
60.937500,-0.397460,-0.401172,-0.401172,-0.401172,-0.401172
61.406250,-0.394045,-0.399390,-0.399390,-0.399390,-0.399390
61.875000,-0.390852,-0.397683,-0.397683,-0.397683,-0.397683
62.343750,-0.387879,-0.396049,-0.396049,-0.396049,-0.396049
62.812500,-0.385123,-0.394488,-0.394488,-0.394488,-0.394488
63.281250,-0.382578,-0.392999,-0.392999,-0.392999,-0.392999
63.750000,-0.380239,-0.391581,-0.391581,-0.391581,-0.391581
64.218750,-0.378097,-0.390233,-0.390233,-0.390233,-0.390233
64.687500,-0.376144,-0.388952,-0.388952,-0.388952,-0.388952
65.156250,-0.374368,-0.387737,-0.387737,-0.387737,-0.387737
65.625000,-0.372759,-0.386585,-0.386585,-0.386585,-0.386585
66.093750,-0.371303,-0.385493,-0.385493,-0.385493,-0.385493
66.562500,-0.369986,-0.384459,-0.384459,-0.384459,-0.384459
67.031250,-0.368794,-0.383480,-0.383480,-0.383480,-0.383480
67.500000,-0.367710,-0.382553,-0.382553,-0.382553,-0.382553
67.968750,-0.366719,-0.381673,-0.381673,-0.381673,-0.381673
68.437500,-0.365803,-0.380838,-0.380838,-0.380838,-0.380838
68.906250,-0.364945,-0.380043,-0.380043,-0.380043,-0.380043
69.375000,-0.364127,-0.379285,-0.379285,-0.379285,-0.379285
69.843750,-0.363332,-0.378560,-0.378560,-0.378560,-0.378560
70.312500,-0.362542,-0.377864,-0.377864,-0.377864,-0.377864
70.781250,-0.361738,-0.377192,-0.377192,-0.377192,-0.377192
71.250000,-0.360903,-0.376540,-0.376540,-0.376540,-0.376540
71.718750,-0.360020,-0.375905,-0.375905,-0.375905,-0.375905
72.187500,-0.359072,-0.375281,-0.375281,-0.375281,-0.375281
72.656250,-0.358042,-0.374666,-0.374666,-0.374666,-0.374666
73.125000,-0.356915,-0.374053,-0.374053,-0.374053,-0.374053
73.593750,-0.355676,-0.373441,-0.373441,-0.373441,-0.373441
74.062500,-0.354309,-0.372824,-0.372824,-0.372824,-0.372824
74.531250,-0.352801,-0.372198,-0.372198,-0.372198,-0.372198
75.000000,-0.351140,-0.371560,-0.371560,-0.371560,-0.371560
75.468750,-0.349313,-0.370906,-0.370906,-0.370906,-0.370906
75.937500,-0.347308,-0.370231,-0.370231,-0.370231,-0.370231
76.406250,-0.345115,-0.369534,-0.369534,-0.369534,-0.369534
