time_s,raw,expanding_mean,rm_60s,rm_90s,rm_120s
60.000000,-0.679248,-0.679248,-0.679248,-0.679248,-0.679248
60.468750,-0.676480,-0.677864,-0.677864,-0.677864,-0.677864
60.937500,-0.673801,-0.676510,-0.676510,-0.676510,-0.676510
61.406250,-0.671219,-0.675187,-0.675187,-0.675187,-0.675187
61.875000,-0.668740,-0.673898,-0.673898,-0.673898,-0.673898
62.343750,-0.666371,-0.672643,-0.672643,-0.672643,-0.672643
62.812500,-0.664118,-0.671425,-0.671425,-0.671425,-0.671425
63.281250,-0.661986,-0.670245,-0.670245,-0.670245,-0.670245
63.750000,-0.659981,-0.669105,-0.669105,-0.669105,-0.669105
64.218750,-0.658104,-0.668005,-0.668005,-0.668005,-0.668005
64.687500,-0.656360,-0.666946,-0.666946,-0.666946,-0.666946
65.156250,-0.654751,-0.665930,-0.665930,-0.665930,-0.665930
65.625000,-0.653278,-0.664957,-0.664957,-0.664957,-0.664957
66.093750,-0.651942,-0.664027,-0.664027,-0.664027,-0.664027
66.562500,-0.650743,-0.663142,-0.663142,-0.663142,-0.663142
67.031250,-0.649681,-0.662300,-0.662300,-0.662300,-0.662300
67.500000,-0.648753,-0.661503,-0.661503,-0.661503,-0.661503
67.968750,-0.647958,-0.660751,-0.660751,-0.660751,-0.660751
68.437500,-0.647293,-0.660043,-0.660043,-0.660043,-0.660043
68.906250,-0.646756,-0.659378,-0.659378,-0.659378,-0.659378
69.375000,-0.646343,-0.658757,-0.658757,-0.658757,-0.658757
69.843750,-0.646050,-0.658180,-0.658180,-0.658180,-0.658180
70.312500,-0.645873,-0.657645,-0.657645,-0.657645,-0.657645
70.781250,-0.645808,-0.657152,-0.657152,-0.657152,-0.657152
71.250000,-0.645850,-0.656699,-0.656699,-0.656699,-0.656699
71.718750,-0.645994,-0.656288,-0.656288,-0.656288,-0.656288
72.187500,-0.646235,-0.655915,-0.655915,-0.655915,-0.655915
72.656250,-0.646568,-0.655582,-0.655582,-0.655582,-0.655582
73.125000,-0.646989,-0.655285,-0.655285,-0.655285,-0.655285
73.593750,-0.647492,-0.655025,-0.655025,-0.655025,-0.655025
74.062500,-0.648072,-0.654801,-0.654801,-0.654801,-0.654801
74.531250,-0.648724,-0.654611,-0.654611,-0.654611,-0.654611
75.000000,-0.649443,-0.654455,-0.654455,-0.654455,-0.654455
75.468750,-0.650225,-0.654330,-0.654330,-0.654330,-0.654330
75.937500,-0.651065,-0.654237,-0.654237,-0.654237,-0.654237
76.406250,-0.651959,-0.654174,-0.654174,-0.654174,-0.654174
76.875000,-0.652902,-0.654139,-0.654139,-0.654139,-0.654139
77.343750,-0.653890,-0.654133,-0.654133,-0.654133,-0.654133
77.812500,-0.654919,-0.654153,-0.654153,-0.654153,-0.654153
78.281250,-0.655986,-0.654199,-0.654199,-0.654199,-0.654199
78.750000,-0.657086,-0.654269,-0.654269,-0.654269,-0.654269
79.218750,-0.658217,-0.654363,-0.654363,-0.654363,-0.654363
79.687500,-0.659375,-0.654480,-0.654480,-0.654480,-0.654480
80.156250,-0.660556,-0.654618,-0.654618,-0.654618,-0.654618
80.625000,-0.661759,-0.654776,-0.654776,-0.654776,-0.654776
81.093750,-0.662980,-0.654955,-0.654955,-0.654955,-0.654955
81.562500,-0.664217,-0.655152,-0.655152,-0.655152,-0.655152
82.031250,-0.665468,-0.655367,-0.655367,-0.655367,-0.655367
82.500000,-0.666729,-0.655599,-0.655599,-0.655599,-0.655599
82.968750,-0.668000,-0.655847,-0.655847,-0.655847,-0.655847
83.437500,-0.669277,-0.656110,-0.656110,-0.656110,-0.656110
83.906250,-0.670559,-0.656388,-0.656388,-0.656388,-0.656388
84.375000,-0.671844,-0.656680,-0.656680,-0.656680,-0.656680
84.843750,-0.673131,-0.656984,-0.656984,-0.656984,-0.656984
85.312500,-0.674417,-0.657301,-0.657301,-0.657301,-0.657301
85.781250,-0.675702,-0.657630,-0.657630,-0.657630,-0.657630
86.250000,-0.676983,-0.657969,-0.657969,-0.657969,-0.657969
86.718750,-0.678260,-0.658319,-0.658319,-0.658319,-0.658319
87.187500,-0.679532,-0.658679,-0.658679,-0.658679,-0.658679
87.656250,-0.680796,-0.659047,-0.659047,-0.659047,-0.659047
88.125000,-0.682052,-0.659424,-0.659424,-0.659424,-0.659424
88.593750,-0.683299,-0.659809,-0.659809,-0.659809,-0.659809
89.062500,-0.684535,-0.660202,-0.660202,-0.660202,-0.660202
89.531250,-0.685760,-0.660601,-0.660601,-0.660601,-0.660601
90.000000,-0.686971,-0.661007,-0.661007,-0.661007,-0.661007
90.468750,-0.688170,-0.661419,-0.661419,-0.661419,-0.661419
90.937500,-0.689353,-0.661835,-0.661835,-0.661835,-0.661835
91.406250,-0.690521,-0.662257,-0.662257,-0.662257,-0.662257
91.875000,-0.691672,-0.662684,-0.662684,-0.662684,-0.662684
92.343750,-0.692806,-0.663114,-0.663114,-0.663114,-0.663114
92.812500,-0.693921,-0.663548,-0.663548,-0.663548,-0.663548
93.281250,-0.695016,-0.663985,-0.663985,-0.663985,-0.663985
93.750000,-0.696091,-0.664425,-0.664425,-0.664425,-0.664425
94.218750,-0.697144,-0.664867,-0.664867,-0.664867,-0.664867
