time_s,raw,expanding_mean,rm_60s,rm_90s,rm_120s
78.281250,-0.197584,-0.297988,-0.297988,-0.297988,-0.297988
78.750000,-0.195218,-0.295482,-0.295482,-0.295482,-0.295482
79.218750,-0.192978,-0.293041,-0.293041,-0.293041,-0.293041
79.687500,-0.190856,-0.290665,-0.290665,-0.290665,-0.290665
80.156250,-0.188843,-0.288351,-0.288351,-0.288351,-0.288351
80.625000,-0.186933,-0.286097,-0.286097,-0.286097,-0.286097
81.093750,-0.185117,-0.283902,-0.283902,-0.283902,-0.283902
81.562500,-0.183389,-0.281763,-0.281763,-0.281763,-0.281763
82.031250,-0.181744,-0.279679,-0.279679,-0.279679,-0.279679
82.500000,-0.180174,-0.277649,-0.277649,-0.277649,-0.277649
82.968750,-0.178675,-0.275669,-0.275669,-0.275669,-0.275669
83.437500,-0.177242,-0.273739,-0.273739,-0.273739,-0.273739
83.906250,-0.175870,-0.271857,-0.271857,-0.271857,-0.271857
84.375000,-0.174555,-0.270021,-0.270021,-0.270021,-0.270021
84.843750,-0.173293,-0.268230,-0.268230,-0.268230,-0.268230
85.312500,-0.172081,-0.266482,-0.266482,-0.266482,-0.266482
85.781250,-0.170917,-0.264775,-0.264775,-0.264775,-0.264775
86.250000,-0.169798,-0.263109,-0.263109,-0.263109,-0.263109
86.718750,-0.168722,-0.261482,-0.261482,-0.261482,-0.261482
87.187500,-0.167688,-0.259892,-0.259892,-0.259892,-0.259892
87.656250,-0.166694,-0.258339,-0.258339,-0.258339,-0.258339
88.125000,-0.165740,-0.256821,-0.256821,-0.256821,-0.256821
88.593750,-0.164824,-0.255337,-0.255337,-0.255337,-0.255337
89.062500,-0.163946,-0.253886,-0.253886,-0.253886,-0.253886
89.531250,-0.163107,-0.252468,-0.252468,-0.252468,-0.252468
90.000000,-0.162305,-0.251081,-0.251081,-0.251081,-0.251081
90.468750,-0.161541,-0.249724,-0.249724,-0.249724,-0.249724
90.937500,-0.160816,-0.248397,-0.248397,-0.248397,-0.248397
91.406250,-0.160130,-0.247099,-0.247099,-0.247099,-0.247099
91.875000,-0.159484,-0.245829,-0.245829,-0.245829,-0.245829
92.343750,-0.158879,-0.244587,-0.244587,-0.244587,-0.244587
92.812500,-0.158315,-0.243372,-0.243372,-0.243372,-0.243372
93.281250,-0.157793,-0.242183,-0.242183,-0.242183,-0.242183
93.750000,-0.157314,-0.241021,-0.241021,-0.241021,-0.241021
94.218750,-0.156880,-0.239884,-0.239884,-0.239884,-0.239884
94.687500,-0.156490,-0.238772,-0.238772,-0.238772,-0.238772
95.156250,-0.156146,-0.237685,-0.237685,-0.237685,-0.237685
95.625000,-0.155849,-0.236622,-0.236622,-0.236622,-0.236622
96.093750,-0.155599,-0.235583,-0.235583,-0.235583,-0.235583
96.562500,-0.155398,-0.234568,-0.234568,-0.234568,-0.234568
97.031250,-0.155247,-0.233576,-0.233576,-0.233576,-0.233576
97.500000,-0.155145,-0.232608,-0.232608,-0.232608,-0.232608
97.968750,-0.155095,-0.231663,-0.231663,-0.231663,-0.231663
98.437500,-0.155095,-0.230740,-0.230740,-0.230740,-0.230740
98.906250,-0.155148,-0.229840,-0.229840,-0.229840,-0.229840
99.375000,-0.155253,-0.228963,-0.228963,-0.228963,-0.228963
99.843750,-0.155410,-0.228108,-0.228108,-0.228108,-0.228108
100.312500,-0.155619,-0.227274,-0.227274,-0.227274,-0.227274
100.781250,-0.155882,-0.226463,-0.226463,-0.226463,-0.226463
101.250000,-0.156197,-0.225674,-0.225674,-0.225674,-0.225674
101.718750,-0.156564,-0.224906,-0.224906,-0.224906,-0.224906
102.187500,-0.156984,-0.224159,-0.224159,-0.224159,-0.224159
102.656250,-0.157455,-0.223434,-0.223434,-0.223434,-0.223434
103.125000,-0.157977,-0.222731,-0.222731,-0.222731,-0.222731
103.593750,-0.158549,-0.222048,-0.222048,-0.222048,-0.222048
104.062500,-0.159171,-0.221386,-0.221386,-0.221386,-0.221386
104.531250,-0.159841,-0.220745,-0.220745,-0.220745,-0.220745
105.000000,-0.160558,-0.220124,-0.220124,-0.220124,-0.220124
105.468750,-0.161321,-0.219524,-0.219524,-0.219524,-0.219524
105.937500,-0.162127,-0.218945,-0.218945,-0.218945,-0.218945
106.406250,-0.162975,-0.218385,-0.218385,-0.218385,-0.218385
106.875000,-0.163864,-0.217845,-0.217845,-0.217845,-0.217845
107.343750,-0.164790,-0.217325,-0.217325,-0.217325,-0.217325
107.812500,-0.165752,-0.216824,-0.216824,-0.216824,-0.216824
108.281250,-0.166747,-0.216343,-0.216343,-0.216343,-0.216343
108.750000,-0.167771,-0.215880,-0.215880,-0.215880,-0.215880
109.218750,-0.168823,-0.215436,-0.215436,-0.215436,-0.215436
109.687500,-0.169898,-0.215011,-0.215011,-0.215011,-0.215011
110.156250,-0.170993,-0.214603,-0.214603,-0.214603,-0.214603
110.625000,-0.172105,-0.214213,-0.214213,-0.214213,-0.214213
111.093750,-0.173229,-0.213840,-0.213840,-0.213840,-0.213840
111.562500,-0.174361,-0.213485,-0.213485,-0.213485,-0.213485
112.031250,-0.175498,-0.213146,-0.213146,-0.213146,-0.213146
112.500000,-0.176633,-0.212823,-0.212823,-0.212823,-0.212823
112.968750,-0.177763,-0.212515,-0.212515,-0.212515,-0.212515
113.437500,-0.178882,-0.212223,-0.212223,-0.212223,-0.212223
113.906250,-0.179986,-0.211945,-0.211945,-0.211945,-0.211945
114.375000,-0.181069,-0.211681,-0.211681,-0.211681,-0.211681
114.843750,-0.182126,-0.211430,-0.211430,-0.211430,-0.211430
115.312500,-0.183151,-0.211193,-0.211193,-0.211193,-0.211193
115.781250,-0.184139,-0.210967,-0.210967,-0.210967,-0.210967
116.250000,-0.185084,-0.210753,-0.210753,-0.210753,-0.210753
116.718750,-0.185981,-0.210550,-0.210550,-0.210550,-0.210550
117.187500,-0.186824,-0.210357,-0.210357,-0.210357,-0.210357
117.656250,-0.187608,-0.210174,-0.210174,-0.210174,-0.210174
118.125000,-0.188327,-0.209999,-0.209999,-0.209999,-0.209999
118.593750,-0.188976,-0.209832,-0.209832,-0.209832,-0.209832
119.062500,-0.189550,-0.209673,-0.209673,-0.209673,-0.209673
