time_s,raw,expanding_mean,rm_60s,rm_90s,rm_120s
60.000000,-0.604781,-0.604781,-0.604781,-0.604781,-0.604781
60.468750,-0.602729,-0.603755,-0.603755,-0.603755,-0.603755
60.937500,-0.600885,-0.602798,-0.602798,-0.602798,-0.602798
61.406250,-0.599249,-0.601911,-0.601911,-0.601911,-0.601911
61.875000,-0.597821,-0.601093,-0.601093,-0.601093,-0.601093
62.343750,-0.596600,-0.600344,-0.600344,-0.600344,-0.600344
62.812500,-0.595584,-0.599664,-0.599664,-0.599664,-0.599664
63.281250,-0.594768,-0.599052,-0.599052,-0.599052,-0.599052
63.750000,-0.594147,-0.598507,-0.598507,-0.598507,-0.598507
64.218750,-0.593716,-0.598028,-0.598028,-0.598028,-0.598028
64.687500,-0.593466,-0.597613,-0.597613,-0.597613,-0.597613
65.156250,-0.593389,-0.597261,-0.597261,-0.597261,-0.597261
65.625000,-0.593474,-0.596970,-0.596970,-0.596970,-0.596970
66.093750,-0.593713,-0.596737,-0.596737,-0.596737,-0.596737
66.562500,-0.594092,-0.596561,-0.596561,-0.596561,-0.596561
67.031250,-0.594600,-0.596438,-0.596438,-0.596438,-0.596438
67.500000,-0.595224,-0.596367,-0.596367,-0.596367,-0.596367
67.968750,-0.595950,-0.596344,-0.596344,-0.596344,-0.596344
68.437500,-0.596765,-0.596366,-0.596366,-0.596366,-0.596366
68.906250,-0.597655,-0.596430,-0.596430,-0.596430,-0.596430
69.375000,-0.598605,-0.596534,-0.596534,-0.596534,-0.596534
69.843750,-0.599601,-0.596673,-0.596673,-0.596673,-0.596673
70.312500,-0.600630,-0.596845,-0.596845,-0.596845,-0.596845
70.781250,-0.601675,-0.597047,-0.597047,-0.597047,-0.597047
71.250000,-0.602725,-0.597274,-0.597274,-0.597274,-0.597274
71.718750,-0.603765,-0.597523,-0.597523,-0.597523,-0.597523
72.187500,-0.604782,-0.597792,-0.597792,-0.597792,-0.597792
72.656250,-0.605763,-0.598077,-0.598077,-0.598077,-0.598077
73.125000,-0.606697,-0.598374,-0.598374,-0.598374,-0.598374
73.593750,-0.607571,-0.598681,-0.598681,-0.598681,-0.598681
74.062500,-0.608374,-0.598993,-0.598993,-0.598993,-0.598993
74.531250,-0.609096,-0.599309,-0.599309,-0.599309,-0.599309
75.000000,-0.609727,-0.599625,-0.599625,-0.599625,-0.599625
75.468750,-0.610259,-0.599938,-0.599938,-0.599938,-0.599938
75.937500,-0.610681,-0.600244,-0.600244,-0.600244,-0.600244
76.406250,-0.610987,-0.600543,-0.600543,-0.600543,-0.600543
76.875000,-0.611169,-0.600830,-0.600830,-0.600830,-0.600830
77.343750,-0.611221,-0.601104,-0.601104,-0.601104,-0.601104
77.812500,-0.611136,-0.601361,-0.601361,-0.601361,-0.601361
78.281250,-0.610909,-0.601599,-0.601599,-0.601599,-0.601599
78.750000,-0.610535,-0.601817,-0.601817,-0.601817,-0.601817
79.218750,-0.610010,-0.602012,-0.602012,-0.602012,-0.602012
79.687500,-0.609329,-0.602183,-0.602183,-0.602183,-0.602183
80.156250,-0.608490,-0.602326,-0.602326,-0.602326,-0.602326
80.625000,-0.607489,-0.602441,-0.602441,-0.602441,-0.602441
81.093750,-0.606324,-0.602525,-0.602525,-0.602525,-0.602525
81.562500,-0.604992,-0.602578,-0.602578,-0.602578,-0.602578
82.031250,-0.603492,-0.602597,-0.602597,-0.602597,-0.602597
82.500000,-0.601821,-0.602581,-0.602581,-0.602581,-0.602581
82.968750,-0.599980,-0.602529,-0.602529,-0.602529,-0.602529
83.437500,-0.597966,-0.602439,-0.602439,-0.602439,-0.602439
83.906250,-0.595780,-0.602311,-0.602311,-0.602311,-0.602311
84.375000,-0.593419,-0.602144,-0.602144,-0.602144,-0.602144
84.843750,-0.590885,-0.601935,-0.601935,-0.601935,-0.601935
85.312500,-0.588176,-0.601685,-0.601685,-0.601685,-0.601685
85.781250,-0.585293,-0.601392,-0.601392,-0.601392,-0.601392
86.250000,-0.582236,-0.601056,-0.601056,-0.601056,-0.601056
86.718750,-0.579005,-0.600676,-0.600676,-0.600676,-0.600676
87.187500,-0.575601,-0.600251,-0.600251,-0.600251,-0.600251
87.656250,-0.572023,-0.599780,-0.599780,-0.599780,-0.599780
88.125000,-0.568272,-0.599264,-0.599264,-0.599264,-0.599264
88.593750,-0.564349,-0.598701,-0.598701,-0.598701,-0.598701
89.062500,-0.560255,-0.598091,-0.598091,-0.598091,-0.598091
89.531250,-0.555989,-0.597433,-0.597433,-0.597433,-0.597433
90.000000,-0.551553,-0.596727,-0.596727,-0.596727,-0.596727
90.468750,-0.546947,-0.595973,-0.595973,-0.595973,-0.595973
90.937500,-0.542171,-0.595170,-0.595170,-0.595170,-0.595170
91.406250,-0.537228,-0.594318,-0.594318,-0.594318,-0.594318
91.875000,-0.532117,-0.593416,-0.593416,-0.593416,-0.593416
92.343750,-0.526840,-0.592465,-0.592465,-0.592465,-0.592465
92.812500,-0.521397,-0.591464,-0.591464,-0.591464,-0.591464
93.281250,-0.515790,-0.590413,-0.590413,-0.590413,-0.590413
93.750000,-0.510018,-0.589312,-0.589312,-0.589312,-0.589312
94.218750,-0.504084,-0.588160,-0.588160,-0.588160,-0.588160
94.687500,-0.497987,-0.586958,-0.586958,-0.586958,-0.586958
95.156250,-0.491731,-0.585705,-0.585705,-0.585705,-0.585705
95.625000,-0.485315,-0.584401,-0.584401,-0.584401,-0.584401
96.093750,-0.478741,-0.583046,-0.583046,-0.583046,-0.583046
96.562500,-0.472010,-0.581641,-0.581641,-0.581641,-0.581641
97.031250,-0.465125,-0.580184,-0.580184,-0.580184,-0.580184
97.500000,-0.458087,-0.578677,-0.578677,-0.578677,-0.578677
97.968750,-0.450898,-0.577119,-0.577119,-0.577119,-0.577119
98.437500,-0.443560,-0.575510,-0.575510,-0.575510,-0.575510
98.906250,-0.436075,-0.573850,-0.573850,-0.573850,-0.573850
99.375000,-0.428446,-0.572139,-0.572139,-0.572139,-0.572139
99.843750,-0.420677,-0.570378,-0.570378,-0.570378,-0.570378
100.312500,-0.412769,-0.568566,-0.568566,-0.568566,-0.568566
100.781250,-0.404728,-0.566704,-0.566704,-0.566704,-0.566704
101.250000,-0.396555,-0.564793,-0.564793,-0.564793,-0.564793
101.718750,-0.388256,-0.562831,-0.562831,-0.562831,-0.562831
102.187500,-0.379835,-0.560820,-0.560820,-0.560820,-0.560820
102.656250,-0.371297,-0.558760,-0.558760,-0.558760,-0.558760
103.125000,-0.362646,-0.556651,-0.556651,-0.556651,-0.556651
103.593750,-0.353888,-0.554494,-0.554494,-0.554494,-0.554494
104.062500,-0.345028,-0.552289,-0.552289,-0.552289,-0.552289
104.531250,-0.336074,-0.550037,-0.550037,-0.550037,-0.550037
105.000000,-0.327031,-0.547738,-0.547738,-0.547738,-0.547738
105.468750,-0.317906,-0.545393,-0.545393,-0.545393,-0.545393
105.937500,-0.308706,-0.543002,-0.543002,-0.543002,-0.543002
106.406250,-0.299437,-0.540566,-0.540566,-0.540566,-0.540566
106.875000,-0.290108,-0.538087,-0.538087,-0.538087,-0.538087
107.343750,-0.280725,-0.535563,-0.535563,-0.535563,-0.535563
107.812500,-0.271295,-0.532998,-0.532998,-0.532998,-0.532998
108.281250,-0.261827,-0.530390,-0.530390,-0.530390,-0.530390
108.750000,-0.252327,-0.527742,-0.527742,-0.527742,-0.527742
109.218750,-0.242802,-0.525054,-0.525054,-0.525054,-0.525054
109.687500,-0.233260,-0.522327,-0.522327,-0.522327,-0.522327
110.156250,-0.223708,-0.519562,-0.519562,-0.519562,-0.519562
110.625000,-0.214151,-0.516760,-0.516760,-0.516760,-0.516760
