dz
4.540279
4.081529
3.615329
3.715438
4.583037
3.839438
4.035000
4.034051
3.981841
4.342253
4.551467
4.402443
5.555806
4.033344
3.913715
4.275448
4.483773
4.814628
4.051756
4.287658
4.972002
4.052411
5.002119
4.599160
5.637902
4.673385
3.603392
4.049755
3.894528
4.107268
3.883147
4.366750
3.802132
4.869397
3.661089
4.510707
3.448703
3.839916
4.167077
5.668474
4.459235
5.463791
3.926725
3.619679
4.565422
4.745875
3.339859
5.301802
4.313809
4.546856
3.992020
3.856777
3.648818
3.947852
3.865039
3.473914
4.685344
3.922746
3.640487
3.194859
4.299799
4.830312
3.751477
5.779279
4.016466
4.324602
4.384378
3.852835
4.924060
5.135334
4.450618
4.206210
3.832417
4.544860
4.940096
4.305086
4.017223
3.681705
3.875437
4.827605
3.510435
5.352227
4.483602
3.879784
4.630968
3.420480
4.775180
4.726880
5.014213
4.031992
4.860452
4.265316
5.072771
4.125638
4.160753
4.104370
4.627556
4.233425
5.018495
3.988224
4.457730
4.154127
3.751354
4.302529
4.141953
3.998806
4.492099
5.444526
4.612600
4.332400
4.617519
4.419021
4.663367
4.178906
3.541431
4.337736
4.538367
3.454213
3.605836
4.166248
4.093638
4.051315
4.107293
4.813378
4.354828
4.137165
4.185031
3.627398
3.683390
4.480941
4.003728
4.820665
3.793848
4.302391
3.719492
3.803758
3.238806
3.798006
4.572781
3.823484
3.862474
4.215075
3.399615
4.804647
4.076519
3.440239
4.481070
5.123194
3.836604
5.437322
4.169166
3.303469
4.466504
4.103396
4.699446
4.108681
4.638374
3.783005
4.875892
4.972936
3.873117
4.220283
4.433418
4.499990
5.353190
3.981572
4.195672
4.829486
4.163141
4.011347
4.662106
5.324852
3.965884
4.701930
3.994897
4.012615
4.477692
3.285332
4.491111
4.627013
3.692636
4.404985
3.546420
4.831662
3.719266
4.830402
3.891414
4.197056
3.592619
4.713255
3.690996
3.508901
3.726178
4.289100
3.731436
3.404514
4.373030
4.477690
3.849980
4.257065
4.792732
5.038597
3.435580
4.288053
3.615329
3.762088
3.704335
5.353307
4.103396
4.369356
3.884772
4.207658
4.366626
4.160925
5.619501
4.367796
5.182760
3.373889
3.657960
3.799015
4.565265
5.380799
4.184947
6.463926
3.876178
4.601829
3.889200
4.513537
4.207850
4.612021
3.837116
3.238305
4.235539
4.390643
4.342254
4.526295
4.853993
4.242181
3.880985
4.272095
4.579448
3.948946
4.122933
4.152383
3.856275
3.998163
4.313207
3.540031
3.994418
4.500397
3.941250
4.862468
4.529260
4.685227
4.050522
4.153474
4.033793
5.814715
3.728964
4.530338
3.980955
4.900884
3.703736
3.852368
4.740000
4.332168
4.501166
3.686117
4.064512
3.581815
3.961014
4.609151
4.542411
4.165021
4.040812
3.659936
5.125490
3.449112
3.740191
3.412558
5.419257
5.403845
3.664871
4.326208
3.920189
4.581572
4.260500
3.659864
3.815609
4.958504
6.042636
3.447413
4.475079
5.306882
3.950833
4.901842
4.476419
3.389614
4.274356
3.797273
4.222782
3.673638
3.834364
4.566449
3.940578
3.792547
4.604604
4.126672
3.910680
3.958051
5.358362
3.052209
3.830192
3.468126
5.411209
4.592708
3.675979
3.332626
5.209304
4.123667
5.036118
3.840531
4.237714
3.921386
4.487236
4.097225
3.600795
3.905209
4.641191
3.849981
5.297855
3.677401
4.506781
3.505390
3.673638
3.881308
4.194479
4.732523
3.901594
4.458970
4.284510
4.999827
7.086528
3.522264
4.329831
3.669446
4.700481
5.842784
4.197056
4.220728
4.649527
4.308476
4.181892
3.407237
4.634481
3.669446
3.989456
4.761621
6.348321
3.906131
4.126672
3.574236
4.760613
4.614209
3.597444
3.861170
5.825499
4.317779
3.805377
5.446860
5.201874
4.423221
4.084550
4.073978
4.327187
4.087080
3.936364
5.219364
3.903936
3.579965
4.090064
4.393025
4.167239
4.055604
3.993004
4.627739
4.884983
4.175089
3.295785
4.741571
4.548082
4.792943
4.332648
3.746862
3.517912
4.036561
4.637235
5.401512
3.950160
4.201219
4.627085
4.560844
4.164917
5.010511
4.205777
4.190589
3.669446
4.218370
4.100382
3.662058
4.132665
3.513703
4.055491
5.210657
3.460529
3.939128
3.610574
3.609385
5.516793
4.014532
4.188530
3.936805
4.960624
4.259682
4.658842
3.849000
4.628565
3.553966
3.498353
3.450915
3.297792
4.509525
3.722704
3.894171
3.555331
3.979353
4.275069
4.965122
3.393152
4.201905
5.585090
5.381409
3.496357
4.567667
3.895051
5.447326
3.754695
4.125222
3.914788
4.260667
5.160998
4.104592
4.002528
5.156169
4.836420
3.699006
3.416015
4.069497
4.282361
5.861393
3.946196
3.374117
4.318604
4.067885
4.324891
4.973837
4.051947
4.900731
5.005051
3.741624
4.173670
3.188195
4.107581
4.398047
3.878363
4.004440
4.476393
4.858928
5.315635
3.998515
3.670977
3.731436
4.332528
4.372570
3.768430
4.380786
3.647178
3.311048
3.760662
3.209106
4.243774
4.716210
4.275101
4.753353
4.492397
5.153182
4.089365
4.063591
3.731981
3.952583
3.756590
5.114138
3.686117
4.894427
4.088896
4.725275
3.973528
4.175343
3.561871
3.724425
3.952266
4.650463
4.070944
5.646286
3.605837
5.400577
3.342719
4.998945
4.192174
3.740190
3.554659
4.207658
3.969644
4.073807
3.654158
4.028127
3.775226
5.261721
3.678095
3.040721
5.786480
3.863166
4.373766
4.604541
4.486795
4.465350
4.075807
3.929147
3.705528
4.006684
4.109246
4.377757
3.605215
3.599595
3.974614
4.113436
4.524313
4.453813
5.017158
4.287955
4.382057
4.019811
4.141567
4.527974
4.295459
4.011348
4.510918
3.431429
4.373082
4.985115
4.705410
4.710557
3.602450
3.887675
3.880985
4.827688
4.021862
3.858913
4.094468
5.036540
3.875816
4.376188
4.781097
4.068655
4.416117
4.837854
4.287214
3.612186
4.890344
3.981814
3.517675
4.766234
5.251470
4.000933
3.996303
3.770806
4.201706
5.582863
5.378690
4.361153
4.851576
3.824021
4.063591
4.234892
4.677421
3.869491
4.727243
4.488385
4.232932
4.326640
4.379676
3.492362
4.658841
3.937433
3.691178
3.666498
3.813252
5.842783
3.674525
4.361153
5.577486
4.156422
4.983543
3.958019
3.809032
4.924060
3.944083
3.609833
3.965326
3.958019
4.944579
3.592583
4.699686
3.722974
5.133263
4.285631
3.920773
4.089147
4.297150
4.519499
4.063770
3.613090
3.780380
3.629882
3.981571
5.279143
3.916457
4.000033
3.710498
4.127495
4.317509
4.084550
4.250928
5.705572
4.055871
4.557426
3.513011
3.446461
4.857492
4.044102
3.531133
3.658682
4.353611
4.627187
7.444639
3.701129
4.913234
3.609385
4.673385
3.731803
3.539925
4.387900
5.842707
3.774807
4.252213
4.989417
3.648546
5.762575
4.447968
3.952544
3.802133
5.307631
5.652939
4.596746
6.742147
3.694905
5.050930
3.745304
3.618578
4.123090
3.970814
3.470476
4.238492
5.941851
5.551390
4.366751
5.297854
5.087496
4.208804
4.165022
3.564717
3.801530
4.056619
4.687131
3.487948
3.937435
3.554349
3.707329
4.805298
4.129029
3.362396
3.690023
4.318563
5.299087
4.903740
4.124161
4.678033
4.135360
4.219226
7.001484
4.743660
3.667557
4.620793
3.496501
3.593081
3.557234
3.685973
4.875891
4.430974
5.049025
3.866365
3.462146
4.376466
4.047101
4.729090
3.496517
3.544641
3.579581
4.001697
3.731132
3.691500
3.476142
3.876978
4.283726
4.373848
3.987212
4.071072
